x,b,D_raw_interp,D_smooth,D_final,D_var_source,p_emp,p_closed,ratio_pemp_over_pclosed,J_raw,J_smooth,S_raw,S_smooth
-10.93850148498482,0.5756176051634524,0.07552038551623518,0.0755204267353274,0.0755204267353274,D_mean_resid2,0.3239413957815493,0.020349585915987803,15.918820025081805,0.3010489424067655,0.24849311399061214,-2.3881826275906417,-2.3277802835770642
-10.9296606433914,0.5709822013270783,0.07552038551623518,0.07552057063371267,0.07552057063371267,D_mean_resid2,0.3105271303151716,0.02176215110081379,14.269137682053845,0.25858022305777917,0.22737956968392567,-2.4769008073489243,-2.258628963755568
-10.92081980179798,0.5663448026925904,0.07552038551623518,0.07552105281429847,0.07552105281429847,D_mean_resid2,0.30490991658048927,0.02326003065530012,13.108749558376498,0.18444656573078602,0.20469733862984013,-2.5379629469919642,-2.1483158988555964
-10.91197896020456,0.561705515144019,0.07552038551623518,0.07552234649169744,0.07552234649169744,D_mean_resid2,0.3077659499317688,0.024847226825262414,12.386329955295462,0.13083212151409734,0.18250411291527482,-2.382187567477372,-1.9910827175125334
-10.90313811861114,0.5570644471559275,0.07552038551623518,0.07552515624473713,0.07552515624473713,D_mean_resid2,0.3147360070646434,0.026527734979074555,11.864413125090081,0.1199664693511858,0.16257625277007612,-2.0646458231728655,-1.7882000412602344
-10.894297277017722,0.5524217098154542,0.07552038551623518,0.07553017187481795,0.07553017187481795,D_mean_resid2,0.3206943052445897,0.028305594769828177,11.329714420501343,0.1357617365436884,0.14599769957690265,-1.665913447139288,-1.5489958987807457
-10.885456435424302,0.5477774168436965,0.07553291636255365,0.0755376870910556,0.0755376870910556,D_mean_resid2,0.3243738516001963,0.030185032975181995,10.746181787076234,0.14234564978410247,0.13312009898106633,-1.2552730400777303,-1.2894852332713262
-10.876615593830882,0.5431316846164064,0.07554544720887212,0.07554740818433438,0.07554740818433438,D_mean_resid2,0.3288921481274318,0.03217059340435255,10.22337835033326,0.12154549933751299,0.12380235936926663,-0.8737939720646226,-1.0289768059111277
-10.867774752237464,0.5384846321839519,0.07555797805519057,0.07555864535325388,0.07555864535325388,D_mean_resid2,0.33764278487970323,0.03426713637854788,9.853253599885763,0.09116815486121099,0.11766995079645003,-0.5429793199431003,-0.785723619928174
-10.858933910644044,0.533836381290515,0.07557050890150904,0.07557069401898656,0.07557069401898656,D_mean_resid2,0.35000004268248147,0.03647972146912258,9.59437267027192,0.08182798139536016,0.11420157105702837,-0.28269901433427513,-0.5728459912222135
-10.850093069050626,0.5291870563925003,0.07558303974782751,0.07558308096691974,0.07558308096691974,D_mean_resid2,0.36210047364275094,0.03881349096000442,9.329242608346654,0.09936770365041933,0.11267135638775953,-0.11667074869318572,-0.3955450438094074
-10.841252227457206,0.5245367846761086,0.07559557059414598,0.07559557773900398,0.07559557773900398,D_mean_resid2,0.37146223512629406,0.04127362837725724,8.999989817492729,0.122026045038752,0.11213863584146444,-0.058017975747149286,-0.25030589937827047
-10.832411385863786,0.519885696074054,0.07560810144046444,0.0756081022789822,0.0756081022789822,D_mean_resid2,0.3790101982231393,0.043865373016425575,8.640304918442556,0.1318312075328185,0.11164550092145667,-0.08720920019823897,-0.12644246516596902
-10.823570544270368,0.5152339232813768,0.07562063228678291,0.07562063228678292,0.07562063228678292,D_mean_resid2,0.38658680336914436,0.04659404357586088,8.296914663346037,0.13050585696957687,0.11059663039258175,-0.1431387940885287,-0.009836819011332567
-10.814729702676948,0.5105816017703231,0.07563316313310138,0.07563316313310138,0.07563316313310138,D_mean_resid2,0.39494001880848006,0.04946504944540325,7.984223673816251,0.12323976546323756,0.10911456611263712,-0.14020912799411356,0.11199896661320469
-10.805888861083528,0.5059288698042621,0.07564569397941985,0.07564569397941984,0.07564569397941984,D_mean_resid2,0.40478639347217465,0.052483891004857564,7.7125835322444045,0.10660888351038905,0.10811749701148674,-0.006953802503414153,0.24514911841624187
-10.79704801949011,0.5012758684505977,0.07565822482573831,0.07565822482573832,0.07565822482573832,D_mean_resid2,0.4177553141376697,0.055656154511220066,7.506003923671224,0.08102209094601207,0.10899161117982756,0.27299212474127277,0.3867428634114186
-10.78820717789669,0.4966227415926345,0.07567075567205678,0.07567075567205679,0.07567075567205679,D_mean_resid2,0.43465237423768777,0.05898750545479221,7.36854984604839,0.06289498418178194,0.11294445727366435,0.640990398285382,0.5260178813184299
-10.77936633630327,0.4919696359403776,0.07568328651837525,0.07568328651837525,0.07568328651837525,D_mean_resid2,0.45335337733099035,0.06248368082586026,7.255548510249735,0.07273518577546087,0.12032540032811609,0.9802484024677218,0.6489851853367441
-10.770525494709853,0.4873167010402194,0.07569581736469372,0.07569581736469372,0.07569581736469372,D_mean_resid2,0.46961705320122127,0.06615048075567026,7.099223585929371,0.11290290503898451,0.13027689897050015,1.1674056961814312,0.744947934508132
-10.761684653116433,0.4826640892834725,0.07570834821101219,0.07570834821101219,0.07570834821101219,D_mean_resid2,0.48028326723088377,0.06999375952581546,6.861801258921421,0.16413579599565323,0.14096709799850476,1.1367909200845823,0.8118892089537197
-10.752843811523013,0.4780119559137312,0.07572087905733065,0.07572087905733066,0.07572087905733066,D_mean_resid2,0.48526559623701565,0.07401941594237188,6.555923065035006,0.20235463553029148,0.15037727586911215,0.9240187778144975,0.8578089876841908
-10.744002969929593,0.4733604590330028,0.07573340990364912,0.07573340990364912,0.07573340990364912,D_mean_resid2,0.4870370197555233,0.07823338307353728,6.2254372829271825,0.21271883244331502,0.15730530528651185,0.6615397530664442,0.8966708966766301
-10.735162128336173,0.46870975960659,0.07574594074996759,0.07574594074996759,0.07574594074996759,D_mean_resid2,0.4892660558542855,0.08264161735198455,5.920334953881881,0.19192141233693688,0.1620744121983334,0.5213915605005841,0.9401543174799193
-10.726321286742753,0.4640600214666833,0.07575847159628606,0.07575847159628606,0.07575847159628606,D_mean_resid2,0.49560544449746413,0.08725008704579909,5.680285960486345,0.14979169471128384,0.16652438567557531,0.6287696125411912,0.9887394114529715
-10.717480445149334,0.4594114113146226,0.07577100244260453,0.07577100244260453,0.07577100244260453,D_mean_resid2,0.50781921008135,0.09206476010460841,5.515891308513066,0.11108550794959687,0.1731921172847974,0.9885274445942951,1.026563739449764
-10.708639603555914,0.4547640987217912,0.07578353328892298,0.07578353328892298,0.07578353328892298,D_mean_resid2,0.5239559409757679,0.0970915913903757,5.3965120302653276,0.10428940446429466,0.1840032147723873,1.4641408374022866,1.023336436845218
-10.699798761962496,0.4501182561291289,0.07579606413524145,0.07579606413524145,0.07579606413524145,D_mean_resid2,0.538907736411533,0.1023365093052617,5.266035944259286,0.14142741995374047,0.19908059171265585,1.8248969144799645,0.9437081947500731
