x,S_mean,S_lo,S_hi
-10.680230251110306,6.0935136130656575,2.59616299543639,9.162918707485417
-10.673853285826123,6.535643604377886,3.4606914542602523,9.2300732852414
-10.667476320541939,6.104654900544486,3.6063429954293063,8.522572277691602
-10.661099355257754,4.857241244213239,2.56531082184622,7.293934932646637
-10.65472238997357,2.967707548122966,0.4766364873191162,5.594282860943028
-10.648345424689385,0.7160317651300859,-2.3473973907383225,3.95266328132375
-10.641968459405202,-1.5394079581670066,-5.135307768760986,2.0890444144283307
-10.635591494121018,-3.3965483344062735,-7.486115570252014,0.5938555679565684
-10.629214528836833,-4.457095290988371,-9.15577607899537,-0.06356873256141242
-10.622837563552649,-4.410366233834895,-9.25254433842635,0.11705947614887094
-10.616460598268464,-3.167501927382842,-7.856901772665533,1.4095902202215342
-10.610083632984281,-1.0056554049562652,-5.9887119331406495,3.3750025047538363
-10.603706667700097,1.3847996873493305,-3.0771796444517188,5.507233685462087
-10.597329702415912,3.0632530420397153,-0.7754927766891127,6.838913740523948
-10.590952737131728,3.2216073004175305,-0.1084215498609786,6.448557755006581
-10.584575771847545,1.6248182692351323,-1.0985217179942133,4.218293496975753
-10.57819880656336,-1.1622269357658073,-3.369945106055082,0.971089017568199
-10.571821841279176,-3.961914313614314,-6.329031774176589,-1.7311721759037897
-10.565444875994991,-5.544605586814685,-8.209645282165082,-2.6928644717043073
-10.559067910710807,-5.268608327610995,-8.769827744822967,-1.611076092118925
-10.552690945426624,-3.4269131567304494,-7.5947521007175,0.7723853386430407
-10.54631398014244,-1.0910594316554059,-5.999094051898824,3.8183202640644667
-10.539937014858255,0.462145502797594,-4.878443903516385,5.791143437577787
-10.53356004957407,0.4207715635531245,-4.738998656752392,5.965831970472065
-10.527183084289886,-1.1537502045428416,-5.895742515470755,3.8223004535819234
-10.520806119005703,-3.379251011236327,-7.627606080454586,0.8626743604545277
-10.514429153721519,-5.0170165929782895,-8.734891672651921,-1.338361685915637
-10.508052188437334,-5.095536677133484,-8.227030904430034,-1.831467628378806
-10.50167522315315,-3.38014949112204,-5.986154710336663,-0.6735148081365037
-10.495298257868965,-0.47031572984391873,-3.029116403104193,2.479236132429108
-10.488921292584783,2.5010315461874426,-0.25219724539518534,5.812699217060879
-10.482544327300598,4.401443952881942,1.109233105570343,8.355399175414222
-10.476167362016414,4.602345349769298,0.48708092443230266,9.035787414946878
-10.469790396732229,3.218016886914062,-1.5498635909316918,8.401698551328451
-10.463413431448044,0.9847890417763855,-4.502384439697057,6.468340525297358
-10.457036466163862,-1.1352374301193564,-7.132959254485025,4.783267579469741
-10.450659500879677,-2.408507037956186,-8.506740638435554,3.54474010416221
-10.444282535595493,-2.6091762257642284,-8.702844416883426,3.104048210776837
-10.437905570311308,-2.002739394000084,-7.234381016532573,3.340280028062244
-10.431528605027124,-1.0892590696024298,-5.844397662331912,4.00345737444031
-10.425151639742941,-0.29110119504842435,-4.269827334524693,4.095439093640555
-10.418774674458756,0.22558179227625358,-3.403033317190897,3.9198539975666393
-10.412397709174572,0.5217304978711512,-3.5834831557206566,4.402154578350484
-10.406020743890387,0.7227252412163775,-4.382407590141053,5.433358418414699
-10.399643778606205,0.8720877540202153,-5.167066984573542,7.09710964616374
-10.39326681332202,0.9091559662912633,-5.961452038281741,8.132557910969291
-10.386889848037836,0.7631855532418914,-6.515296153374442,8.682978470113333
-10.380512882753651,0.464572135596612,-6.842791402048591,8.76967809822858
-10.374135917469467,0.17235407331113595,-7.157875181186043,8.681675399221318
-10.367758952185284,0.09238646907262511,-6.870475227241223,7.8300820319974065
-10.3613819869011,0.3428218970917971,-5.657754692647625,6.746644683188912
-10.355005021616915,0.8552288544974405,-4.045751426565221,6.099180906254795
-10.34862805633273,1.3753269879685335,-2.7625844744883556,6.032529610744358
-10.342251091048546,1.57440933381097,-3.1646814719388328,6.913299217960211
-10.335874125764363,1.2257057567142142,-4.388493644626049,7.8761992113937875
-10.329497160480178,0.3567160453071219,-5.915037180621666,7.722426507892032
-10.323120195195994,-0.7165231559757606,-7.929635020036663,6.710139696522191
-10.31674322991181,-1.5140984589444753,-9.222584462110044,6.218027912977691
-10.310366264627625,-1.6239104699787592,-9.62366885831335,6.329603196072498
-10.303989299343442,-0.9171333283160412,-8.405324603723574,6.667697207329412
-10.297612334059258,0.37145303421489323,-6.418727826849995,7.009547516828265
-10.291235368775073,1.740133444082353,-3.6714385451324354,7.412343435027269
-10.284858403490889,2.6412010061426425,-2.073491224107107,7.883798238736296
-10.278481438206704,2.717536793025842,-2.4912255958713674,7.330838153008623
-10.272104472922521,1.9488543455263476,-3.704894487521673,7.4432312337976825
-10.265727507638337,0.6497065535725607,-6.166119290669904,7.018216124259393
-10.259350542354152,-0.671066064475721,-7.87698915971176,6.081128048209226
-10.252973577069968,-1.5206546506994738,-9.018170924299987,5.376075176074487
-10.246596611785783,-1.6081520484114693,-9.036545412335059,6.079874329945399
-10.2402196465016,-0.9315453997189957,-7.969580010357496,7.068235464314702
-10.233842681217416,0.25567774897337314,-5.9827429963596135,7.57187436566996
