dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
1,11,-11.482398110500611,35411,36957.817048627774,-0.329812629717173,0.5423378056559559,0.8040700306655202,0.6465286142144506,0.3232643071072253,-0.34978455629167954,-0.31466391022042467,0.7872499596939156,0.8181738636335739,0.6197626695707306,0.6694085103940053
1,12,-11.337984021410762,35444,34841.51003824657,-0.5574132520674002,0.5103339313805861,0.756621086664857,0.5724754687859089,0.28623773439295447,-0.5704404756653139,-0.546756832154791,0.7442336749224634,0.7759889079657329,0.5538838007329681,0.6021587928136518
1,13,-11.196933613601477,33393,29913.043959004037,-0.6072154493105391,0.5703914710700388,0.8456623950084395,0.71514488633141,0.357572443165705,-0.6258452882729966,-0.5857352149179295,0.8322564175640789,0.8624680476350967,0.6926507501882408,0.7438511359284796
1,14,-11.030873545631414,32594,27866.823503549887,-0.5729455466841884,0.6008114947261216,0.8907631220809479,0.7934589396593976,0.3967294698296988,-0.5880108745390782,-0.5595309449174053,0.8719728153234496,0.9085598372431506,0.7603365912831774,0.8254810908269864
1,15,-10.870314351771045,33301,26857.372480323185,-0.650600165163695,0.6243764945499386,0.9257005908197389,0.8569215838440136,0.4284607919220068,-0.6666462166704168,-0.6333916844310158,0.9118277493605934,0.9412684464723261,0.8314298454515654,0.885986342522932
1,16,-10.692913725426692,32206,23769.164469574003,-0.6519043449618867,0.5978649396178957,0.886394559477492,0.7856953150712971,0.39284765753564854,-0.6760507627349921,-0.6474199842312309,0.8711316937208814,0.9076545984583314,0.7588704538904998,0.8238368838910789
1,17,-10.485420769753684,31987,21421.929934418557,-0.6806444957651578,0.6101051898809189,0.9045419545174503,0.8181961474822492,0.4090980737411246,-0.6980281156792838,-0.6587139897404981,0.886987108735473,0.9271936342976748,0.7867463217658122,0.8596880924530389
1,18,-10.227313079662697,31656,18013.165461499375,-0.6826930727251277,0.5955346997212879,0.8829397458067815,0.7795825947253439,0.38979129736267193,-0.7004631403191706,-0.6636419834057649,0.865117601976226,0.8981622148977099,0.7484284840358991,0.8066954395251572
1,19,-9.864686935339282,32333,14950.331853117948,-0.7202951298419524,0.616121061650663,0.913461086003273,0.834411155642279,0.4172055778211395,-0.7472645693357013,-0.700323685787814,0.8903691432668175,0.9343015395360388,0.7927572938141573,0.8729194833992343
1,20,-9.109785867686664,32937,12356.617740124155,-0.6319999205854359,0.641896894960288,0.951676336468123,0.9056878493933881,0.45284392469669404,-0.6552998353890792,-0.6031556576117166,0.9289453809679608,0.9727028758930977,0.8629395247545076,0.9461508858627484
2,1,-13.08684085701425,26977,46525.399167209616,0.9035079159775172,0.5105387176999743,0.7569247028619818,0.5729350058026994,0.14323375145067485,0.8846377521238242,0.919380934273768,0.7494790920188518,0.7667596124361712,0.5617189869324477,0.587920570044937
2,2,-12.737811642677704,29132,47426.29276740332,0.5263992992474069,0.4523490102385247,0.6706526425796366,0.44977496699904984,0.11244374174976246,0.5155202891113774,0.5319227928167809,0.6548987910566705,0.6802606987093434,0.42889242652748855,0.46275461820852404
2,3,-12.52875650764731,29592,45184.13690656916,0.3016029515867888,0.4536156419858609,0.6725305508082373,0.45229734177043107,0.11307433544260777,0.2838833905450908,0.3150509321220642,0.6487244916745063,0.684453356332929,0.4208434660993558,0.46847693249127914
2,4,-12.383516296048318,28931,40813.90767941713,0.3477293006706823,0.4164869341662101,0.617483528594823,0.3812859080859136,0.0953214770214784,0.33967811013296684,0.36179610037189114,0.6054230439906807,0.6271760726785875,0.3665370621949417,0.39334983866900464
2,5,-12.258042123406137,24793,34024.00409099527,0.171593309081425,0.4552253877534671,0.6749171598832903,0.4555131727049268,0.1138782931762317,0.1558276479115518,0.1865668442292385,0.6662216278076087,0.6952746434751158,0.44385125801591435,0.48340683327188205
2,6,-12.119670173845613,26905,34689.36594017865,0.0331656902364425,0.4175955855843191,0.6191272151873114,0.3833185085855954,0.09582962714639885,0.0183887965749214,0.051179519699648,0.6034421001918722,0.6301959120185662,0.3641423730991188,0.3971469202167378
2,7,-11.990270827454374,25437,31694.87951236841,0.0534268603113563,0.45562759820803217,0.6755134771032285,0.45631845774809404,0.11407961443702351,0.03835321756722929,0.07046590547981794,0.6638499167349928,0.6913804410099667,0.44069690468570577,0.4780069271253905
2,8,-11.881855902469106,25348,29347.13339652007,-0.1036005527413568,0.44368152283470497,0.6578022257547336,0.4327037682078815,0.10817594205197037,-0.1136527189502274,-0.0844110425314994,0.6457061643944916,0.673898778490972,0.41693647274127776,0.45413957591845616
2,9,-11.730522976511123,27774,30131.07965031725,-0.1880850560902676,0.4900592764633291,0.7265618832845316,0.5278921702419653,0.13197304256049133,-0.200872658399124,-0.1676740588327483,0.7048904597087696,0.7391097637330556,0.49687068803849854,0.5462832516818
2,10,-11.62235305010021,23667,24299.366699693684,-0.3654650670076549,0.4768571078128474,0.7069883480433276,0.49983252426903324,0.12495813106725831,-0.384278809197518,-0.3486545335470854,0.691053637139275,0.7223137440237982,0.4775551522764241,0.5217372483699625
2,11,-11.487636561575622,24976,24544.720800007657,-0.2249413083213536,0.5774740866595848,0.8561630808815003,0.7330152210645023,0.18325380526612559,-0.2400953946930002,-0.2037349823074036,0.8477301481115694,0.8715387614646906,0.7186464077139831,0.7595798305685088
2,12,-11.33691482163398,25335,23013.969050717707,-0.3868874045101016,0.5475415259076808,0.8117850663107274,0.6589949938851122,0.16474874847127804,-0.4062326630237311,-0.3761912943951326,0.7911929414984188,0.8263116399708401,0.6259868564401492,0.6827909270228659
2,13,-11.201780933616996,24307,20492.08086700682,-0.4643462040385717,0.5617102924195974,0.832791679541295,0.6935419815132109,0.17338549537830272,-0.4887208470854979,-0.44657087878143426,0.8149241024814469,0.8538845395520986,0.6641013282048561,0.729118815425914
2,14,-11.037645942581964,24412,19583.922820973963,-0.4997264086695274,0.6289543753590027,0.9324877569072573,0.8695334167819281,0.21738335419548202,-0.5211574869383373,-0.4876200492952236,0.9099252528139689,0.9534558171938085,0.8279639798141418,0.9090782278187128
2,15,-10.862047409752975,24794,19238.50353712911,-0.6019288876195468,0.5710831498587154,0.8466878779805315,0.7168803627191753,0.17922009067979383,-0.6147781383149683,-0.5886494251613588,0.8322687379381628,0.8645113218722481,0.6926712521491823,0.7473801766616898
2,16,-10.696023898445857,25047,18219.025532321608,-0.7545936969792262,0.5692125071967844,0.8439144631699526,0.7121916211474292,0.1780479052868573,-0.7745000599175249,-0.7274020741027306,0.8225916945518998,0.8666816882216838,0.6766571580474755,0.7511371913553616
2,17,-10.475531522811853,24375,15920.595795268644,-0.8017831877670254,0.6102561286792856,0.9047657363799088,0.8186010377270786,0.20465025943176965,-0.8277657806589809,-0.774755752542407,0.881928214473678,0.931639504568353,0.7777973779644604,0.8679521744606785
2,18,-10.22210627040428,23479,12348.944029730683,-0.7957131190091147,0.6122182409692503,0.9076747640610103,0.8238734773132108,0.2059683693283027,-0.8148520782205145,-0.767770673158171,0.8797937095657236,0.9287060577437651,0.7740374800801026,0.8624951326748533
2,19,-9.864980249997657,24026,10268.03840329803,-0.8410986881327442,0.6947734871949276,1.0300711721151996,1.0610466196227812,0.2652616549056953,-0.8660149743486637,-0.82021624532316,1.0098338219685798,1.051892021191651,1.019764456125146,1.1064768479978722
