dt,x_id,x_center,x_lo,x_hi,n,median_dx,median_lo,median_hi,ppos,ppos_lo,ppos_hi
1,18,-10.217500000000001,-10.365,-10.07,31656,-0.6826930727251277,-0.6995990429328645,-0.6671602000307204,0.19629204675838097,0.19092255724676563,0.20311400999878076
1,19,-9.827,-10.07,-9.584,32333,-0.7202951298419524,-0.7429817319711827,-0.6966388497999223,0.1962646883704378,0.19052145595602707,0.20137627104980044
1,20,-6.306,-9.584,-3.028,32937,-0.6319999205854359,-0.6530178517733256,-0.6056128286196685,0.21370550389586737,0.20761078184267617,0.22021719923406868
2,1,-13.327,-13.747,-12.907,26977,0.9035079159775172,0.8846377521238242,0.919380934273768,0.8941419152801051,0.8895697402500606,0.8989440978908937
2,2,-12.777000000000001,-12.907,-12.647,29132,0.5263992992474069,0.5167303246234144,0.5288117874093547,0.8038647155397636,0.7976528623790474,0.8096013883945018
2,3,-12.5545,-12.647,-12.462,29592,0.3016029515867888,0.2835959850897787,0.3150509321220642,0.6847964167721511,0.678414552495103,0.69064946187438
2,4,-12.3895,-12.462,-12.317,28931,0.3477293006706823,0.3403727520705875,0.3555046265025358,0.729135121584357,0.7229339875325625,0.7361887053829506
2,5,-12.248999999999999,-12.317,-12.181,24793,0.171593309081425,0.1517297068014897,0.1865668442292385,0.5988578748894862,0.5906452714748343,0.6060133054317226
2,6,-12.119,-12.181,-12.057,26905,0.0331656902364425,0.0183887965749214,0.051915349828588496,0.5267180075566081,0.5196473126321829,0.5336616496428427
2,7,-11.995000000000001,-12.057,-11.933,25437,0.0534268603113563,0.03998747897616454,0.0682570947588789,0.5335179840787155,0.5241832194073412,0.542861246265281
2,8,-11.868,-11.933,-11.803,25348,-0.1036005527413568,-0.1129020697976717,-0.08412848291608221,0.44298673769645913,0.43441900974469433,0.45103925764917624
2,9,-11.7375,-11.803,-11.672,27774,-0.1880850560902676,-0.200872658399124,-0.1647948925711411,0.41341641481883934,0.40582523767452267,0.42213189289576575
2,10,-11.6125,-11.672,-11.553,23667,-0.3654650670076549,-0.38520268401445457,-0.34826044274036444,0.30931859044266574,0.30078745304213833,0.3174922707439434
2,11,-11.484,-11.553,-11.415,24976,-0.2249413083213536,-0.24294819945329993,-0.2025379541563323,0.38468304354894506,0.3759126588265911,0.3934870500969986
2,12,-11.341,-11.415,-11.267,25335,-0.3868874045101016,-0.40424963234767164,-0.3738612913614066,0.3087716178366603,0.29987670191369703,0.3166974679636621
2,13,-11.192,-11.267,-11.117,24307,-0.4643462040385717,-0.4901298178095964,-0.4456240719025149,0.2925874516931126,0.2845211519667197,0.300710827755763
2,14,-11.0385,-11.117,-10.96,24412,-0.4997264086695274,-0.5211574869383373,-0.4876200492952236,0.2996405546325612,0.2910810029873456,0.3084766851691112
2,15,-10.872,-10.96,-10.784,24794,-0.6019288876195468,-0.6167211946942466,-0.5926975630798765,0.23279263947242465,0.224565780784169,0.23998115880696633
2,16,-10.690000000000001,-10.784,-10.596,25047,-0.7545936969792262,-0.7737363575686889,-0.727766505687968,0.1941864252580504,0.18801166576448736,0.2011674915717825
2,17,-10.4805,-10.596,-10.365,24375,-0.8017831877670254,-0.830853656161569,-0.778254231389665,0.18125088366473444,0.17438945037338863,0.18720046838671275
2,18,-10.217500000000001,-10.365,-10.07,23479,-0.7957131190091147,-0.8169760122237038,-0.7715688652264301,0.18237029181235193,0.17658121651920228,0.1882561442295584
2,19,-9.827,-10.07,-9.584,24026,-0.8410986881327442,-0.8720974713704778,-0.819173397908453,0.18740284586870745,0.18130416230274277,0.19382684924428611
