bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,1124,-0.007938107377150755,0.3540738465850455,0.5249498849469884,0.2755723817058563,0.2825948418130681,0.13778619085292815,0.14129742090653405,0.06268414441776517,rational_saturating,1,TT,w_clone,0.999,20,200
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,1130,-0.009761316613525944,0.3718296357635186,0.5512746179829926,0.3039037044322944,0.3142485243259614,0.1519518522161472,0.1571242621629807,0.06912863901601544,rational_saturating,1,TT,w_clone,0.999,20,200
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,1127,0.038241846881284736,0.3574122274583058,0.5298993684296842,0.2807933406621782,0.33841008830717356,0.1403966703310891,0.16920504415358678,0.06387175016835386,rational_saturating,1,TT,w_clone,0.999,20,200
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,1127,0.02168411713624191,0.3191821709506652,0.4732194866514562,0.2239366825466677,0.25459379887596867,0.11196834127333385,0.12729689943798433,0.050938629126389835,rational_saturating,1,TT,w_clone,0.999,20,200
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,0.013659497977828616,0.3707875939846309,0.5497296868416137,0.3022027285949787,0.31773905667897373,0.15110136429748935,0.15886952833948687,0.06874171992645575,rational_saturating,1,TT,w_clone,0.999,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,0.06602064584901088,0.3519162699682431,0.5217510618549172,0.2722241705467336,0.3186000658533304,0.1361120852733668,0.1593000329266652,0.06192253053418068,rational_saturating,1,TT,w_clone,0.999,20,200
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,0.05460058253744918,0.3458293951118039,0.5127266611927604,0.26288862909787575,0.30361582578507634,0.13144431454893787,0.15180791289253817,0.05979898526169808,rational_saturating,1,TT,w_clone,0.999,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,0.06440054386507221,0.32412719969234727,0.48055098626387405,0.23092925039918205,0.2901615374217113,0.11546462519959103,0.14508076871085565,0.05252922079020138,rational_saturating,1,TT,w_clone,0.999,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.052288460799294056,0.32950486926640765,0.48852391917437593,0.2386556196054922,0.2844110812115797,0.1193278098027461,0.14220554060578985,0.0542867294351362,rational_saturating,1,TT,w_clone,0.999,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,-0.0008914978851832789,0.33961202879045294,0.5035087938847255,0.25352110551925094,0.6059050282424835,0.12676055275962547,0.30295251412124174,0.05766816504958372,rational_saturating,1,TT,w_clone,0.999,20,200
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,0.056074268801530824,0.3674716568905557,0.5448134785059379,0.29682172636174003,1.2103569098034095,0.14841086318087002,0.6051784549017047,0.06751770930894516,rational_saturating,1,TT,w_clone,0.999,20,200
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,1126,-0.049538273344306605,0.22420935855789237,0.3324127949979312,0.11049826627833663,0.12363322049092974,0.055249133139168315,0.06181661024546487,0.02513491823247077,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,1128,-0.027949281189773634,0.2680341557494165,0.39738743931408493,0.15791677692460554,0.16913213807091362,0.07895838846230277,0.08456606903545681,0.03592115432415124,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,1125,0.03011878360605924,0.3087502236726032,0.45775308161700146,0.2095378837298612,0.19350949794516203,0.1047689418649306,0.09675474897258102,0.04766335030894125,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,1129,-0.01291026120805329,0.2923023917960945,0.4333675260768897,0.1878074126580037,0.16751745823791875,0.09390370632900184,0.08375872911895937,0.04272034412485877,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,1127,-0.026514887858251998,0.2849602361278813,0.4224820460831968,0.1784910792626444,0.17391325530283774,0.0892455396313222,0.08695662765141887,0.04060116808702893,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,1123,-0.014824766585054664,0.29102505349431057,0.4314737443106648,0.18616959202946495,0.17796111903220288,0.09308479601473248,0.08898055951610144,0.04234779088068316,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,1126,-0.02924666810873041,0.335660793165011,0.4976506919464453,0.2476562111947758,0.3373154685799678,0.1238281055973879,0.1686577342899839,0.05633408403408215,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,1131,-0.015370912527400846,0.35053455293140334,0.5197025281760985,0.2700907177926285,0.36135558976253196,0.13504535889631425,0.18067779488126598,0.06143723639940941,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,1127,-0.05954514923545488,0.33101880086587904,0.49076847416375224,0.24085369523301756,0.2379143843489374,0.12042684761650878,0.1189571921744687,0.05478672326334224,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,1124,-0.020254335592641948,0.3551453935106828,0.5265385604189383,0.27724285560804796,0.2830201476216174,0.13862142780402398,0.1415100738108087,0.06306412526592887,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,1130,-0.03727271665694487,0.3704757764179788,0.5492673861172953,0.301694661452126,0.31648571156468586,0.150847330726063,0.15824285578234293,0.0686261504562521,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,1127,0.0018583800653067528,0.3608244282541142,0.5349582973295497,0.2861803798817309,0.33815367632854926,0.14309018994086545,0.16907683816427463,0.0650971340124542,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,1127,-0.01568240639145657,0.31954522980187144,0.4737577577042546,0.2244464129849632,0.25534361761216434,0.1122232064924816,0.12767180880608217,0.051054576944565416,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,-0.028893841321917357,0.37012031975846177,0.5487403860738954,0.3011160113085278,0.31866852533701856,0.1505580056542639,0.15933426266850928,0.068494525549053,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,0.021502858731346025,0.3524210475591447,0.522499445111188,0.2730056701414993,0.3190977946270269,0.13650283507074965,0.15954889731351346,0.06210029738134247,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,0.009290430249309534,0.3461003068793077,0.5131283149792616,0.2633006676334563,0.30320897238520794,0.13165033381672814,0.15160448619260397,0.05989271121097548,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,0.016810639326413745,0.3236335743633378,0.47981913735108456,0.23022640456833895,0.29136645130946814,0.11511320228416948,0.14568322565473407,0.052369345227595045,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.0033306219674818227,0.3299053496312747,0.48911767136332784,0.2392360964398844,0.28612061522203575,0.1196180482199422,0.14306030761101787,0.054418769857666804,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,-0.05292156690886571,0.34069065890594996,0.5051079708939614,0.25513406226061497,0.6253260390269045,0.12756703113030748,0.31266301951345227,0.05803506253288517,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,-0.0015833166703398682,0.36696320992528464,0.544059655035227,0.2960009082370502,1.241795604229005,0.1480004541185251,0.6208978021145025,0.06733099871933426,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
