x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-9.365557120784116,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.00516672889048353,-0.022795228361767696,-0.024819650779125388,-0.04283513635542642
-9.356334252675092,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.003357668112343948,-0.026917725887954172,-0.029217193108498102,-0.04568272853769767
-9.347111384566066,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.001548607334204144,-0.031025326727469122,-0.033589918780954416,-0.0484927503373004
-9.337888516457042,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0002604534439354378,-0.03511582442941288,-0.03793434382475038,-0.051265341992134145
-9.328665648348016,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0020695142220752416,-0.039187049943394656,-0.04224710073532172,-0.05400065348043302
-9.319442780238992,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0038785750002148234,-0.04323687608017026,-0.046524950316627435,-0.056698844269839524
-9.310219912129966,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.005687635778354627,-0.047263221781319094,-0.05076479234771566,-0.0593600830632908
-9.300997044020942,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.007496696556494209,-0.051264056180647666,-0.05496367500922631,-0.06198454754208625
-9.291774175911916,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.009305757334634013,-0.05523740244164539,-0.05911880302361949,-0.06457242410653775
-9.282551307802892,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.011114818112773595,-0.05918134135695103,-0.0632275444817951,-0.06712390761456297
-9.273328439693866,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.012923878890913398,-0.0630940146975939,-0.06728743634724797,-0.0696392011186055
-9.264105571584842,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.01473293966905298,-0.06697362830153761,-0.07129618864640916,-0.07211851560122876
-9.254882703475817,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.016542000447192784,-0.07081845489295072,-0.07525168737024496,-0.07456206970975117
-9.245659835366792,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.018351061225332366,-0.0746268366254454,-0.07915199612705057,-0.07697008949025232
-9.236436967257767,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.02016012200347217,-0.07839718734443643,-0.08299535659968041,-0.07934280812130033
-9.227214099148743,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.02196918278161175,-0.08212799456556763,-0.08678018787185394,-0.0816804656477101
-9.217991231039717,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.023778243559751555,-0.08581782116800628,-0.09050508469777514,-0.08398330871466465
-9.208768362930693,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.025587304337891137,-0.08946530680311109,-0.09416881479687447,-0.08625159030248884
-9.199545494821667,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.027396365116031163,-0.09306916902070983,-0.0977703152612369,-0.08848556946238594
-9.190322626712643,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.029205425894170522,-0.09662820411678047,-0.10130868816709128,-0.09068551105340612
-9.181099758603617,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.03101448667231055,-0.1001412877078836,-0.10478319548389264,-0.0928516854809358
-9.171876890494593,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.03282354745044991,-0.10360737503905695,-0.10819325337497912,-0.09498436843695511
-9.162654022385567,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.034632608228589934,-0.10702550103322156,-0.11153842598286495,-0.09708384064232904
-9.153431154276543,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.036441669006729294,-0.11039478009128223,-0.11481841878993626,-0.09915038759135847
-9.144208286167517,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.03825072978486932,-0.1137144056532027,-0.11803307164200123,-0.10118429929883259
-9.134985418058491,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.04005979056300912,-0.11698364953122,-0.12118235151782657,-0.10318587004978858
-9.125762549949467,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.041868851341148705,-0.12020186102719985,-0.12426634512281076,-0.10515539815219277
-9.116539681840443,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.043677912119288065,-0.12336846584678125,-0.12728525137934213,-0.10709318569273459
-9.107316813731417,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.04548697289742809,-0.12648296482350843,-0.13023937388041448,-0.1089995382959147
-9.098093945622391,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.047296033675567895,-0.12954493246657162,-0.13312911336685607,-0.11087476488660195
-9.088871077513367,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.049105094453707476,-0.13255401534607753,-0.13595496028219103,-0.11271917745621948
-9.079648209404342,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.05091415523184728,-0.1355099303299482,-0.13871748745282553,-0.11453309083271097
-9.070425341295318,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.05272321600998686,-0.13841246268661697,-0.14141734293503827,-0.11631682245442101
-9.061202473186292,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.054532276788126666,-0.1412614640676786,-0.14405524306426484,-0.11807069214802665
-9.051979605077268,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.05634133756626625,-0.1440568503844944,-0.1466319657363956,-0.11979502191062705
-9.042756736968242,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.05815039834440605,-0.14679859959257058,-0.14914834394542642,-0.12149013569611102
-9.033533868859218,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.05995945912254563,-0.14948674939719817,-0.15160525959671994,-0.12315635920588783
-9.024311000750192,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.06176851990068544,-0.15212139489350804,-0.15400363761050725,-0.12479401968407947
-9.015088132641168,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.06357758067882502,-0.15470268615362767,-0.15634444032598438,-0.1264034457172426
-9.005865264532142,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.06538664145696482,-0.15723082577317138,-0.15862866221255,-0.12798496703869836
-8.996642396423118,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0671957022351044,-0.15970606638872525,-0.16085732489128124,-0.1295389143375201
-8.987419528314092,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.06900476301324421,-0.16212870817744537,-0.16303147246675323,-0.1310656190722388
-8.978196660205068,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.07081382379138379,-0.16449909634924723,-0.1651521671666491,-0.13256541328929883
-8.968973792096042,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0726228845695236,-0.166817618641463,-0.16722048528437125,-0.13403862944630726
-8.959750923987018,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.07443194534766318,-0.16908470282516236,-0.16923751341792215,-0.13548560024009354
-8.950528055877992,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.07624100612580298,-0.17130081423170146,-0.17120434499675583,-0.1369066584396062
