bin,x0_lo,x0_hi,x0_mid,y_med,n,series,dt,obs_class,weight_col
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.10609253513409367,1126,resid_tanh_saturating,1,TT,w_clone
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.11405284131638511,1127,resid_tanh_saturating,1,TT,w_clone
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.1058493274870983,1127,resid_tanh_saturating,1,TT,w_clone
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.10986114346850429,1127,resid_tanh_saturating,1,TT,w_clone
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.1269474683214863,1127,resid_tanh_saturating,1,TT,w_clone
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,0.07819674164697113,1127,resid_tanh_saturating,1,TT,w_clone
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.1509255195259525,1127,resid_tanh_saturating,1,TT,w_clone
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,0.25436208685331585,1126,resid_rational_saturating,1,TT,w_clone
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,0.09499733942045421,1128,resid_rational_saturating,1,TT,w_clone
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,0.08763120654218842,1125,resid_rational_saturating,1,TT,w_clone
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,0.06708681903499306,1129,resid_rational_saturating,1,TT,w_clone
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,0.017629351179757544,1127,resid_rational_saturating,1,TT,w_clone
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,0.04308129741691209,1123,resid_rational_saturating,1,TT,w_clone
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,0.038376258326186005,1126,resid_rational_saturating,1,TT,w_clone
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,0.05828173048242177,1131,resid_rational_saturating,1,TT,w_clone
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,0.032174368734990105,1127,resid_rational_saturating,1,TT,w_clone
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,0.06534782917778988,1124,resid_rational_saturating,1,TT,w_clone
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,0.06720265762198599,1130,resid_rational_saturating,1,TT,w_clone
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,0.08657958031246711,1127,resid_rational_saturating,1,TT,w_clone
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,0.07980046632620713,1127,resid_rational_saturating,1,TT,w_clone
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.101611748856647,1126,resid_rational_saturating,1,TT,w_clone
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.10824475152065567,1127,resid_rational_saturating,1,TT,w_clone
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.1019107105242294,1127,resid_rational_saturating,1,TT,w_clone
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.10790104408606341,1127,resid_rational_saturating,1,TT,w_clone
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.1281499813870077,1127,resid_rational_saturating,1,TT,w_clone
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,0.08270672873151752,1127,resid_rational_saturating,1,TT,w_clone
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.16059282445933892,1127,resid_rational_saturating,1,TT,w_clone
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,-0.04928759068769378,1126,resid_hinge_plateau_smooth,1,TT,w_clone
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,-0.04642087806351436,1128,resid_hinge_plateau_smooth,1,TT,w_clone
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,0.035315935248375424,1125,resid_hinge_plateau_smooth,1,TT,w_clone
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,0.07750231380474637,1129,resid_hinge_plateau_smooth,1,TT,w_clone
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,0.05283730991665107,1127,resid_hinge_plateau_smooth,1,TT,w_clone
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,0.08466531103339531,1123,resid_hinge_plateau_smooth,1,TT,w_clone
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,0.07048394809025443,1126,resid_hinge_plateau_smooth,1,TT,w_clone
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,0.0782856909499797,1131,resid_hinge_plateau_smooth,1,TT,w_clone
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,0.03379541576515353,1127,resid_hinge_plateau_smooth,1,TT,w_clone
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,0.05215345828125632,1124,resid_hinge_plateau_smooth,1,TT,w_clone
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,0.041934261688251186,1130,resid_hinge_plateau_smooth,1,TT,w_clone
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,0.052026253434361805,1127,resid_hinge_plateau_smooth,1,TT,w_clone
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,0.04018391114853176,1127,resid_hinge_plateau_smooth,1,TT,w_clone
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.05922433018503828,1126,resid_hinge_plateau_smooth,1,TT,w_clone
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.064088841587212,1127,resid_hinge_plateau_smooth,1,TT,w_clone
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.05599832165254254,1127,resid_hinge_plateau_smooth,1,TT,w_clone
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.06038750308338464,1127,resid_hinge_plateau_smooth,1,TT,w_clone
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.07918961665975943,1127,resid_hinge_plateau_smooth,1,TT,w_clone
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,0.031123726186236628,1127,resid_hinge_plateau_smooth,1,TT,w_clone
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.10379967599976213,1127,resid_hinge_plateau_smooth,1,TT,w_clone
