x,b,D_raw_interp,D_smooth,D_final,D_var_source,p_emp,p_closed,ratio_pemp_over_pclosed,J_raw,J_smooth,S_raw,S_smooth
-11.419570474419746,0.6474993377306759,0.10259303933802859,0.10259303412101836,0.10259303412101836,D_mean_resid2,0.5122663500082268,0.04888939424062733,10.47806703202166,0.873969749233321,0.7239210083607477,-8.457352865129977,-8.822112513217057
-11.41110578435169,0.641647571852908,0.10259303933802859,0.10259300924079973,0.10259300924079973,D_mean_resid2,0.4675245169058455,0.051559828406045304,9.067611963794453,0.8001530664208811,0.6523321375612365,-9.180838055816757,-8.789073876160394
-11.402641094283634,0.635799465300979,0.10259303933802859,0.10259290416952319,0.10259290416952319,D_mean_resid2,0.4297318668702351,0.05434993215683097,7.906759950135914,0.6371638914672562,0.5684951109457413,-10.241087080372086,-8.593074693174064
-11.394176404215576,0.6299552744938494,0.10259303933802859,0.10259255209239895,0.10259255209239895,D_mean_resid2,0.4074706931583594,0.057263536108298166,7.11570959201229,0.4314692165271934,0.4789568813705716,-10.433114745838239,-8.167863053454884
-11.38571171414752,0.6241152571085486,0.10259303933802859,0.10259160747904922,0.10259160747904922,D_mean_resid2,0.40089544242273745,0.06030462641993667,6.647838917549478,0.27215512800976527,0.39186894540975,-9.676840385515401,-7.47673573154813
-11.377247024079464,0.6182796720259427,0.10259303933802859,0.10258955586229157,0.10258955586229157,D_mean_resid2,0.40386036632436084,0.06347737013001191,6.362273129734102,0.1906405165132546,0.31513397196769966,-8.101324670462324,-6.530755355655139
-11.368782334011408,0.6124487792756121,0.10259303933802859,0.10258589356507948,0.10258589356507948,D_mean_resid2,0.41066392345876007,0.06678602985506468,6.148949478655342,0.15275551910646,0.2547185404574301,-5.996745087724108,-5.39368221461422
-11.36031764394335,0.6066228399798425,0.10258388960353901,0.102580406127802,0.102580406127802,D_mean_resid2,0.420194458753207,0.07023477119867419,5.982712715965094,0.11430800058712193,0.21361279479824868,-3.731380182198663,-4.170809656786066
-11.351852953875294,0.6008021162967656,0.10257473986904943,0.10257330801007006,0.10257330801007006,D_mean_resid2,0.4339184753856452,0.07382750285325303,5.877463798933376,0.07747587275653117,0.191548586920623,-1.6688911694840112,-2.985326682238492
-11.343388263807238,0.5949868713626547,0.10256559013455985,0.10256510288893021,0.10256510288893021,D_mean_resid2,0.45049995800190007,0.07756788814764486,5.807815176615432,0.08799672621573923,0.18535950178425314,-0.10042711235736768,-1.9501482017504448
-11.334923573739182,0.5891773692334096,0.10255644040007027,0.10255630523156486,0.10255630523156486,D_mean_resid2,0.4637111366461511,0.0814594936738353,5.692536446431346,0.1678407154536592,0.18984841815955306,0.8081881628691949,-1.1438910448041322
-11.326458883671126,0.5833738748252589,0.10254729066558069,0.10254726056835181,0.10254726056835181,D_mean_resid2,0.4679732926369389,0.08550592217757523,5.472992755578624,0.264281573474178,0.19904162641497183,1.0483442720063394,-0.5973671056922956
-11.317994193603068,0.5775766538546857,0.1025381409310911,0.10253813571408088,0.10253813571408088,D_mean_resid2,0.4652333059876548,0.08971084460221342,5.18592047651033,0.30015073241038853,0.20759623685386586,0.7636179739515025,-0.29312921048286444
-11.309529503535012,0.5717859727776239,0.10252899119660153,0.10252899058433525,0.10252899058433525,D_mean_resid2,0.46286490465499164,0.09407796328714431,4.920014087063488,0.26565310287143495,0.21196920537476677,0.1990207261038499,-0.17670633465180496
