metric,mean,lo,hi
int_abs_J,0.2558619177497994,0.2192044514724322,0.3039443679608931
int_sq_J,0.037176768415114296,0.02591510475386647,0.05488307310386446
int_signed_J,0.10183638632913763,0.09178178034749769,0.11036586230214986
mean_signed_J,0.020109583372729067,0.01812410505249259,0.02179389498656234
int_abs_S,6.6606872735956415,5.482686716213948,8.14392896914384
int_sq_S,24.48579488928815,14.61567241043057,41.67785873069903
p_emp_int,1.0,0.9999999999999998,1.0000000000000002
