x,D_mean,D_lo,D_hi
-10.634639726097149,0.03974035543790185,0.027227897510368502,0.05469516451844146
-10.627896620358484,0.051405001412722286,0.03521987486242073,0.07074936759888541
-10.62115351461982,0.05942198924485027,0.040712721334412526,0.08178324925560752
-10.614410408881156,0.06371317878725209,0.043653087782714255,0.08768926051329409
-10.607667303142492,0.06550200566471821,0.04487996598790471,0.09015125229441731
-10.600924197403828,0.06608262463694632,0.04528248893131097,0.09095051517139212
-10.594181091665163,0.06622879099820828,0.0453969726632956,0.09115237258571224
-10.5874379859265,0.06625544100858666,0.04545127463075462,0.0911908573977101
-10.580694880187837,0.06625394585213794,0.045525827395878106,0.09119126667963078
-10.573951774449172,0.06624104174795525,0.045650853423389905,0.09117153838899776
-10.567208668710508,0.0662168262161964,0.045837987789657995,0.09110434894869712
-10.560465562971844,0.06617681834525632,0.04608289263678474,0.09098777304867667
-10.55372245723318,0.06611787102886112,0.04636310838441597,0.09079803802319703
-10.546979351494516,0.06603954331046198,0.04658018034989977,0.09024087798158222
-10.540236245755851,0.06594437630002442,0.046635317047505016,0.08976611707984213
-10.533493140017187,0.06583678194044967,0.04672679818084062,0.0893535849632654
-10.526750034278523,0.0657213580059767,0.04707315939768678,0.08880117044094739
-10.520006928539859,0.06560169889086624,0.04744908847870681,0.08813014044167752
-10.513263822801195,0.06548007464256556,0.047820049627250207,0.08755634140048947
-10.50652071706253,0.06535767945793318,0.04838782844506757,0.08677234347405631
-10.499777611323868,0.06523503693260904,0.048928472095427916,0.08592845283117742
-10.493034505585204,0.06511233336993606,0.049016951632044885,0.08506155779356478
-10.48629139984654,0.0649896200104271,0.04905810730605522,0.08396961740320331
-10.479548294107875,0.06486690627349526,0.04923263809487562,0.08336332580622216
-10.472805188369211,0.06474419290198613,0.0494096057244157,0.0828611204694843
-10.466062082630547,0.06462147967754261,0.04945410166890632,0.08225655826795009
-10.459318976891883,0.06449876648779376,0.049557566850787764,0.08183214770340373
-10.452575871153218,0.06437605329804492,0.04966966457246175,0.08164686630974853
-10.445832765414554,0.06425334010829607,0.04991381202880812,0.08148324975308126
