metric,mean,lo,hi
int_abs_J,0.271167043561331,0.22847258137518875,0.3221067148311278
int_sq_J,0.04025745865448738,0.02620100181159163,0.06625061165376946
int_signed_J,0.0916835700486654,0.08152562927938585,0.10099071282054219
mean_signed_J,0.017406377598301603,0.015477864642737043,0.01917336421719744
int_abs_S,6.981993176939002,5.678261355792102,8.479077917117982
int_sq_S,25.672953653977967,14.300623616976655,46.055058495075805
p_emp_int,1.0,0.9999999999999998,1.0000000000000002
