rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
16,39192,-1.6545623950300874,-0.1776834082540486,-9.311856471508152,5.627987496560273,10686.125352680561,-50927.04024891639,-50909.887793069756,0.2852340976590272,0.7018415011810276,-9.627875786537953,2.4605806491621443,10364.342316446564,-52123.3322191914,-52097.60353542144,0.3028280781571903,0.6983807718592983,-9.630383306332877,2.306195568486178,10371.876115924693,-52094.85405832506,-52069.1253745551,-4.166089654069244,-0.4461234833181894,0.1576465030249879,-9.795373453394188,0.6836692185593741,2.2415318569696727,10032.869678049778,-53393.25332545933,-53350.37218584274,-1196.2919702750078,-1187.7157423516837,-1167.813809408668,-1159.237581485344,-2466.2130765429392,-2440.4843927729817
17,39685,-1.7186379327546124,-0.18457568310288303,-9.311291194282827,5.417831770627104,10888.941670022547,-51317.65531572905,-51300.477858606,0.2967153484094573,0.7361955472079973,-9.61162696227551,2.4811508779521305,10589.361333068497,-52422.78344814009,-52397.01726245552,0.3166216431507132,0.7438033074949356,-9.61394177817923,2.349186556210506,10597.930346938323,-52390.68294760406,-52364.916761919485,-3.7769424461918244,-0.40789235150063496,0.17230728331269599,-9.770380853518885,0.5856083617357034,2.451627240179921,10260.183495452335,-53672.0010306251,-53629.05738781748,-1105.128132411046,-1096.5394038495215,-1073.0276318750111,-1064.4389033134867,-2354.3457148960515,-2328.579529211478
18,38941,-1.7268645423723288,-0.18508497086147965,-9.330117590502471,5.402923831932388,10701.150371789206,-50295.950800466046,-50278.81119454779,0.2990110278451359,0.7759430314145253,-9.608323351296942,2.595031484311684,10421.007044261754,-51326.960907461726,-51301.25149858434,0.3198988643941624,0.7868859362883357,-9.610466623072803,2.4597959663863533,10428.022906661266,-51300.75300151552,-51275.04359263813,-4.409585214306373,-0.4741420921107852,0.15733216317652637,-9.904092048944921,0.7928824068666014,2.1090723996855063,10117.65466832243,-52473.34783438321,-52430.498819587556,-1031.01010699568,-1022.4403040365505,-1004.8022010494751,-996.2323980903457,-2177.3970339171647,-2151.687625039769
19,39174,-1.7440047304664736,-0.18727536570458916,-9.312515417631017,5.339730595306455,11022.23407686143,-49672.50039163446,-49655.34885455363,0.3064360649679823,0.7736767368890883,-9.594325643210908,2.5247574464511064,10721.267124811977,-50755.03892300245,-50729.31161738121,0.3280982325817463,0.7876703440822027,-9.595708821824696,2.4007149867409088,10729.462024794328,-50725.10735048689,-50699.38004486565,-4.0854461771891755,-0.4384664376367302,0.16364959578299526,-9.721322304851755,0.7054725165790673,2.2806762711186135,10405.577301795864,-51921.84829017339,-51878.96944747132,-1082.5385313679944,-1073.9627628275775,-1052.6069588524333,-1044.0311903120164,-2249.34789853893,-2223.6205929176867
20,39427,-1.6709788394418508,-0.1793090612383183,-9.31898716050365,5.576962999493414,11254.23008635258,-49425.8978120674,-49408.733399787845,0.301593383329023,0.7421634034159001,-9.604853890074777,2.460807976699667,10877.56794102188,-50766.047460826514,-50740.30084240718,0.3207465594382237,0.7420582999362373,-9.606992987272998,2.313534714872472,10884.846824574632,-50739.67313098976,-50713.926512570426,-4.694149718776907,-0.4986252360493814,0.13765107953902558,-9.728778626644786,0.8803481480317755,2.0055142172967853,10581.754254655047,-51849.10742818997,-51806.19639749108,-1340.149648759114,-1331.5674426193364,-1313.7753189223586,-1305.193112782581,-2423.209616122571,-2397.462997703238
21,39511,-1.6648523862833098,-0.17879470656782215,-9.311530627735792,5.59300674609553,10985.177326026555,-50571.354857356935,-50554.18618857067,0.2809919059231457,0.6444439493664518,-9.633916818390093,2.2934608996983497,10660.740560014006,-51753.8535862731,-51728.1005830937,0.29800304057959975,0.6403300112658425,-9.633840336616059,2.1487365028908276,10666.011436110044,-51734.3234121792,-51708.570408999796,-3.561290829067805,-0.3810830699719216,0.17135689869906734,-9.65828418691216,0.4473901494902616,2.624099779803077,10351.597072894503,-52912.54666276143,-52869.62499079576,-1182.4987289161654,-1173.9143945230317,-1162.9685548222624,-1154.3842204291286,-2341.1918054044945,-2315.4388022250932
22,39382,-1.643242514068923,-0.1766211997729619,-9.303767136568162,5.661834486944105,11071.133794582103,-49970.48585030061,-49953.3237220244,0.288631789397861,0.7266751795489084,-9.605485353857393,2.5176546944634426,10750.197714208054,-51126.98675551532,-51101.243563101,0.30650526215705914,0.7235602257403796,-9.607672112563625,2.3606779885221467,10756.93124104776,-51102.32704726533,-51076.583854851015,-3.996683697057403,-0.4305931647858424,0.1632314333957694,-9.791136089514339,0.7076930614523839,2.32237778436951,10439.953596619633,-52276.24958800994,-52233.344267319415,-1156.500905214707,-1147.919841076604,-1131.8411969647204,-1123.2601328266173,-2305.763737709327,-2280.0205452950177
23,38968,-1.6183908720462188,-0.17414059254153255,-9.293587717982712,5.742486489825741,10993.351913542383,-49308.058635922425,-49290.917643771456,0.27419956197406964,0.6256886144925167,-9.638507166038112,2.2818731364409928,10642.618147830884,-50569.56480021005,-50543.85331198359,0.28850463333000453,0.6077874523854615,-9.639514136922202,2.1066817727334275,10650.501877430454,-50540.70917090731,-50514.99768268085,-4.138365380052288,-0.43670489187114886,0.145758377593107,-9.57914182512064,0.5545186319986379,2.2898758832659314,10291.171505042292,-51874.11522489411,-51831.26274451667,-1261.5061642876244,-1252.935668212136,-1232.6505349848812,-1224.080038909393,-2566.056588971682,-2540.3451007452168
24,39521,-1.6694428943522486,-0.17918191462589728,-9.317027881065865,5.580920385228819,10904.845657826718,-50884.22485813006,-50867.05568321969,0.28273356527017424,0.663279254650693,-9.626870454425896,2.3459515817192678,10564.918354966745,-52133.788653524534,-52108.034891158975,0.3000182869579759,0.6612992229776967,-9.627360469617004,2.204196383103561,10574.075412894788,-52099.548981288026,-52073.79521892247,-3.9134346997590783,-0.4145245915630866,0.15732154132502352,-9.545278814504346,0.5444330768484605,2.412402111607436,10251.134425779941,-53321.36846157752,-53278.44552430159,-1249.5637953944752,-1240.9792079392864,-1215.3241231579668,-1206.739535702778,-2437.143603447461,-2411.389841081902
25,39168,-1.6849243066256112,-0.18097049874817675,-9.310491589959144,5.525762524374293,10710.521983671324,-50782.53958244921,-50765.38835171746,0.29187543909536534,0.7401753623039556,-9.618148188991109,2.535928903774997,10421.515643813886,-51851.946547177606,-51826.21970107999,0.3091816194315246,0.7313258997001513,-9.624995337057271,2.3653602081676146,10428.112272921931,-51827.16176170735,-51801.43491560973,-3.168442470136146,-0.3489274862775157,0.17664341512364454,-9.86267373074514,0.48032060943418264,2.865924982489516,10088.441357212245,-53120.20671636727,-53077.32863953791,-1069.4069647283977,-1060.8313493625246,-1044.6221792581418,-1036.0465638922688,-2337.667133918061,-2311.940287820449
26,39078,-1.5931081562002452,-0.17151506748036766,-9.28844433089005,5.830391549211641,10785.035570662054,-50305.01996656766,-50287.87333671212,0.2865227802250351,0.6940406431138783,-9.625824795958437,2.4222878284539138,10412.129963374598,-51678.10088483044,-51652.380940047115,0.30332289583426825,0.687988536059066,-9.628720507419379,2.2681721212202,10422.829409754975,-51637.96516918839,-51612.245224405066,-4.520736305445309,-0.4785114358353931,0.13700058881798097,-9.683609677349338,0.7311170930871183,2.0898142136439932,10065.612764648326,-52996.755629177744,-52953.88905453887,-1373.0809182627781,-1364.5076033349978,-1332.945202620729,-1324.3718876929488,-2691.735662610081,-2666.0157178267546
27,39009,-1.6191595293939558,-0.17431839845739322,-9.288517699350649,5.736629115740868,10930.16957290612,-49625.80770681407,-49608.664611478634,0.2881822392359153,0.7085545155571779,-9.615711923532787,2.4587029285213244,10598.965679410287,-50824.13014570899,-50798.41550270583,0.3059895444582223,0.7072722912351072,-9.617501759650104,2.311426334802996,10607.46345459468,-50792.86701057047,-50767.152367567316,-4.159534765198317,-0.44361557743401603,0.15255889693951996,-9.711557750787359,0.6681718775000568,2.25420397945503,10269.983988641463,-52050.121132065506,-52007.263393726906,-1198.3224388949166,-1189.750891227195,-1167.059303756403,-1158.4877560886816,-2424.3134252514355,-2398.598782248271
28,39308,-1.5811712052371785,-0.17023876360483992,-9.287962222913052,5.874102811984766,10899.59546285357,-50416.46536740531,-50399.307000726345,0.280968320969391,0.7017552201497987,-9.617959016356185,2.49763111274829,10579.050106525803,-51587.8105289984,-51562.07297897995,0.2968237660133636,0.6900685787497856,-9.621851667185721,2.324842744292643,10586.568692124689,-51559.88405276698,-51534.14650274853,-3.4938063203177427,-0.3770198780064345,0.1655819615587929,-9.743548932124291,0.5197260177262683,2.6523800423672443,10262.08799050674,-52779.53290497023,-52736.63698827282,-1171.3451615930899,-1162.7659782536066,-1143.4186853616702,-1134.839502022187,-2363.0675375649153,-2337.3299875464727
29,39030,-1.6488434381648045,-0.17660362337642882,-9.336407751104357,5.662397978486037,10669.019781934336,-50617.37867813765,-50600.2345064173,0.2732132844124186,0.6259689373258729,-9.660254611279244,2.2911365333940554,10345.96514071666,-51815.457199032826,-51789.7409414523,0.28949527393801394,0.6206514115445585,-9.659168482315692,2.1439086141262913,10352.267932842837,-51791.687248871975,-51765.97099129145,-3.7140532166972835,-0.39466095179381644,0.16427836750398178,-9.667337737403571,0.46313195636814775,2.533820474143163,10035.245110075395,-53001.60659045921,-52958.746161158335,-1198.0785208951784,-1189.5064350350003,-1174.308570734327,-1165.736484874149,-2384.227912321563,-2358.511654741036
30,39349,-1.6629825101559337,-0.1785990147420251,-9.31126362907436,5.599135031312666,10824.848687672458,-50780.852934268325,-50763.6924825872,0.284520704362771,0.7215839633968608,-9.614384088542213,2.5361386793026606,10552.513377336574,-51781.47448012011,-51755.73380259842,0.3038083907655782,0.7294652520079264,-9.615023550055465,2.401070129003743,10559.188111304713,-51756.59310181862,-51730.85242429693,-3.8828891807050536,-0.41672558182534025,0.1596179177332487,-9.75754929975082,0.6098819300970441,2.399660696662304,10231.96832902401,-52991.27691502373,-52948.37578582092,-1000.6215458517836,-992.0413200112234,-975.7401675502915,-967.1599417097314,-2210.423980755404,-2184.6833032337236
31,39289,-1.696008320485663,-0.18183354372921326,-9.327257697905074,5.499535341450537,10966.069066037438,-50134.2136325166,-50117.05623279568,0.2853563898747072,0.6372953585848665,-9.651592554099196,2.233331304985625,10619.666045186706,-51393.323964369774,-51367.587864788395,0.3022483901869704,0.6308316561100625,-9.652373477008517,2.0871299123208926,10625.966086728413,-51370.02295474575,-51344.28685516437,-3.760228470628595,-0.40062522559122665,0.17263102278253548,-9.659718053779176,0.46159707147789747,2.496098438445158,10295.146234933363,-52608.65904743041,-52565.76554812811,-1259.110331853175,-1250.5316319927151,-1235.80932222915,-1227.23062236869,-2474.445414913811,-2448.7093153324313
32,39199,-1.7397955152143716,-0.18650362119989458,-9.328481152382874,5.361826186356993,11419.032298027221,-48342.86173595183,-48325.70892292133,0.29794777267770634,0.7502845954656344,-9.614610479044531,2.5181748758270674,11164.092763755765,-49225.92961987959,-49200.200400333844,0.31784904095021277,0.7566515651283294,-9.616603761721247,2.3805375119783663,11169.841946518925,-49205.74847195071,-49180.01925240496,-3.8995349074410584,-0.42200144248211485,0.17495116861612572,-9.81638382622669,0.6835050014388031,2.3696601464635556,10875.011398129009,-50250.31537499483,-50207.43334241859,-883.0678839277607,-874.4914774125136,-862.8867359988799,-854.3103294836328,-1907.4536390430003,-1881.724419497259
33,39138,-1.646299427633742,-0.17684814673359814,-9.309113259262519,5.65456872729567,11054.648004195635,-49475.938176219206,-49458.78847793716,0.27775927232785386,0.6442412121132557,-9.633161449556441,2.3194228826781487,10733.018415685881,-50629.53263835019,-50603.808090927116,0.2940649157822744,0.637003505811181,-9.633963230827256,2.1662002898802735,10739.577663611277,-50605.62161684715,-50579.89706942408,-3.6271621885463365,-0.38547435738278674,0.16488602966528418,-9.603053318493442,0.4350701938156292,2.594206283368863,10424.90882342446,-51765.497399613734,-51722.623153908615,-1153.5944621309827,-1145.019612989956,-1129.683440627945,-1121.1085914869182,-2289.559223394528,-2263.834675971455
34,39398,-1.6361051597063243,-0.1757632358757351,-9.308574410083422,5.689471947973248,10824.348873634128,-50894.94327733706,-50877.7803366719,0.2960432923744578,0.7589154584650765,-9.606244832914971,2.5635286392678784,10487.27762692975,-52139.30901046322,-52113.56459946549,0.3153910459522335,0.763314549769731,-9.608947734622296,2.4202162983578686,10495.297118045139,-52109.19336162714,-52083.44895062941,-4.0768932416617645,-0.44213708858105444,0.16933069302546877,-9.90294330757287,0.7134618346239928,2.2617419479765624,10164.258488436964,-53367.890058742145,-53324.98270707926,-1244.3657331261638,-1235.7842627935897,-1214.2500842900845,-1205.6686139575104,-2472.9467814050877,-2447.202370407358
35,38665,-1.716103575569949,-0.18379455475865458,-9.337075180618976,5.44085759947092,10600.868899824207,-50028.46470862876,-50011.33932847467,0.2920667161343943,0.723108068635763,-9.628198748546774,2.475831817491403,10302.76521159798,-51129.33136869921,-51103.64329846808,0.3111866630188603,0.7261108874268415,-9.630576586402757,2.333361206366462,10309.289640117513,-51104.853747331734,-51079.1656771006,-3.617124127875227,-0.39419166288031493,0.17848898467569632,-9.864158356749789,0.5885077452052342,2.5368370114504972,9989.275257742294,-52320.09081452465,-52277.27736413944,-1100.8666600704528,-1092.3039699934088,-1076.389038702975,-1067.8263486259311,-2291.6261058958917,-2265.938035664767
36,39195,-1.707680729257934,-0.18294808512718297,-9.334236693818237,5.466031520935646,11072.077747753483,-49543.291843735096,-49526.13923480185,0.2896942301450197,0.7289121010963284,-9.618109925129602,2.516142971613339,10791.509979541335,-50547.29849868183,-50521.569585281955,0.3097691047358046,0.7389885752042386,-9.618840980081519,2.3856109725161456,10797.409026036494,-50525.878886789986,-50500.149973390115,-3.6168705337268796,-0.39339472341369264,0.1773739608821242,-9.826570660690994,0.605985223181687,2.541976138679428,10500.328179435703,-51615.407177247595,-51572.52565491448,-1004.0066549467301,-995.4303504801064,-982.5870430548894,-974.0107385882657,-2072.115333512498,-2046.3864201126344
37,39526,-1.7053724547394784,-0.18312850743124795,-9.312435724294469,5.460646264347623,10926.71453253567,-50816.47615683216,-50799.30672890776,0.2930666802521187,0.7399470860331007,-9.612913036028822,2.5248420782483385,10637.828227549886,-51873.54829727733,-51847.79415539073,0.31282524546097074,0.7476354401048917,-9.615013155559112,2.3899459872658184,10645.497163712262,-51845.06380265065,-51819.30966076405,-3.950055925264337,-0.4279574368758267,0.16862698123770187,-9.86980442522512,0.6645235577761237,2.336680972996278,10306.339686543512,-53120.82840060285,-53077.90483079185,-1057.0721404451688,-1048.4874264829705,-1028.5876458184866,-1020.0029318562883,-2304.352243770685,-2278.5981018840903
38,39170,-1.7656862741627717,-0.1892772918561637,-9.328568983882962,5.283253950822181,10747.97474147186,-50650.40141999427,-50633.25008714095,0.3055522112342544,0.7975680799150207,-9.599654909039193,2.610251376330436,10497.992016995388,-51570.20228057524,-51544.475281295265,0.3279634960162813,0.8136715234536062,-9.60237189928814,2.4809819792054313,10503.228468902631,-51550.668956252965,-51524.94195697299,-3.172759971645324,-0.3551570251912981,0.1881386055337285,-9.952888604549777,0.5760582202282417,2.815655974878634,10180.771828539862,-52768.06228538854,-52725.18395325525,-919.8008605809737,-911.2251941543145,-900.267536258696,-891.6918698320369,-2117.660865394275,-2091.9338661142974
39,39176,-1.7180774876517315,-0.18427599013728221,-9.32339306044046,5.426642935170331,10920.061431676537,-50041.87945947322,-50024.727820286455,0.29211146315707026,0.7203641403467232,-9.625614303674658,2.4660591288037836,10623.374599404966,-51118.97735255988,-51093.249893779735,0.3128702790843582,0.7339242393207341,-9.62591578262232,2.3457780696479915,10630.422426151164,-51092.99557900692,-51067.26812022678,-3.48131508687286,-0.3796121242960419,0.17723371823607165,-9.839081256589921,0.5322565407342853,2.63426781179451,10291.203354857007,-52359.490633712376,-52316.61153574546,-1077.0978930866622,-1068.522073493281,-1051.1161195337045,-1042.5402999403232,-2317.6111742391586,-2291.8837154590074
