bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,0.04482733615107909,0.3699975047975235,0.5485583006128083,0.30091620917121215,0.2816420473063496,0.15045810458560607,0.1408210236531748,0.06844907677819673,tanh_saturating,1,TT,unweighted,,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.09240183709785883,0.3412907456981141,0.5059976595720239,0.2560336314923658,0.28932855151906883,0.1280168157461829,0.14466427575953442,0.05823968654958738,tanh_saturating,1,TT,unweighted,,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,0.09383547758487329,0.33964318545459715,0.5035549867549857,0.2535676246858138,0.2786323259846624,0.1267838123429069,0.1393161629923312,0.05767874671287294,tanh_saturating,1,TT,unweighted,,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.12308689266145714,0.34886388593763207,0.5172255972911333,0.26752231849316954,0.29386356970417754,0.13376115924658477,0.14693178485208877,0.060853005455752576,tanh_saturating,1,TT,unweighted,,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,0.1145286652566638,0.3394260171950033,0.5032330130933119,0.25324346546697346,0.2854486280915151,0.12662173273348673,0.14272431404575756,0.05760501057443134,tanh_saturating,1,TT,unweighted,,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.13010379100066455,0.3158122499503645,0.4682232417764104,0.21923300413961086,0.2870796007892606,0.10961650206980543,0.1435398003946303,0.04986868860935575,tanh_saturating,1,TT,unweighted,,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,0.1447746700338092,0.3246278202225408,0.48129320626193894,0.2316431503938973,0.5451372742870951,0.11582157519694865,0.27256863714354757,0.05269161083121913,tanh_saturating,1,TT,unweighted,,20,200
0,-11.75633192966197,-10.745404190158787,-10.901349050377906,1956,0.2794387682457304,0.24467204515270402,0.36275077414339896,0.13158812414163523,0.26483053170789317,0.06579406207081762,0.13241526585394658,0.02993220483960342,rational_saturating,1,TT,unweighted,,20,200
1,-10.745404190158787,-10.523457838842072,-10.62402608758677,1961,0.12079304835195614,0.26226502152947073,0.3888341209195933,0.1511919735913129,0.17097206249000346,0.07559598679565645,0.08548603124500173,0.03439147075892687,rational_saturating,1,TT,unweighted,,20,200
2,-10.523457838842072,-10.333589026336911,-10.424875100548803,1957,0.05909733628880437,0.3068281286842051,0.4549033835872025,0.2069370883990855,0.19787717236937283,0.10346854419954275,0.09893858618468641,0.04707175027592557,rational_saturating,1,TT,unweighted,,20,200
3,-10.333589026336911,-10.172533786118704,-10.2454025543177,1958,0.04130306877771853,0.29492456351484764,0.4372551578671131,0.19119207308139402,0.19708039569120628,0.09559603654069701,0.09854019784560314,0.0434902490822117,rational_saturating,1,TT,unweighted,,20,200
4,-10.172533786118704,-10.05047848950353,-10.1062490112529,1959,-0.000974301785805709,0.2907771546317833,0.43110620945708183,0.18585256383245333,0.2148311840875599,0.09292628191622666,0.10741559204377996,0.042275676827878,rational_saturating,1,TT,unweighted,,20,200
5,-10.05047848950353,-9.933095020377609,-9.989939358573853,1958,-0.05248691302809344,0.3074153450247016,0.45577399053362255,0.20772993044694266,0.21816392141187263,0.10386496522347133,0.10908196070593631,0.04725209717832816,rational_saturating,1,TT,unweighted,,20,200
6,-9.933095020377609,-9.82468525512174,-9.878372893967848,1957,-0.07408572623065661,0.3333564103276445,0.49423421395176576,0.24426745824051976,0.25194794785340213,0.12213372912025988,0.12597397392670107,0.05556324815326645,rational_saturating,1,TT,unweighted,,20,200
7,-9.82468525512174,-9.716662074818553,-9.768629309852178,1956,-0.03751050288437509,0.3555928193361737,0.5272019139478111,0.27794185807023525,0.2646465323280918,0.13897092903511762,0.1323232661640459,0.06322312658172434,rational_saturating,1,TT,unweighted,,20,200
8,-9.716662074818553,-9.615399942764412,-9.665601831031513,1957,-0.041618615713503594,0.3559452742466406,0.5277244635980692,0.2784931094798699,0.2747602407823208,0.13924655473993494,0.1373801203911604,0.06334851912925808,rational_saturating,1,TT,unweighted,,20,200
9,-9.615399942764412,-9.511159690982575,-9.561906552682425,1959,-0.0181369164603859,0.3526823035471498,0.5228867832390043,0.27341058808603347,0.2817709829536049,0.13670529404301673,0.14088549147680246,0.06219240361766196,rational_saturating,1,TT,unweighted,,20,200
10,-9.511159690982575,-9.403563004040098,-9.457974197301692,1961,-0.03593329806880648,0.3464973554772712,0.5137169792306022,0.263905134749815,0.2634180467195393,0.1319525673749075,0.13170902335976964,0.06003020867637121,rational_saturating,1,TT,unweighted,,20,200
11,-9.403563004040098,-9.287720891719935,-9.34656394274414,1957,0.015718423352527905,0.3412098363827192,0.5058777034210195,0.2559122508185249,0.2811492889644777,0.12795612540926246,0.14057464448223886,0.058212076222161,rational_saturating,1,TT,unweighted,,20,200
12,-9.287720891719935,-9.159469696564129,-9.221705497842493,1959,0.018536985802879352,0.3587836729349335,0.5319326734933324,0.2829523691297642,0.2724576195940859,0.1414761845648821,0.13622880979704294,0.06436286198234067,rational_saturating,1,TT,unweighted,,20,200
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,0.0465268582700088,0.3692137075063867,0.5473962427489689,0.2996426465756881,0.2817100552402492,0.14982132328784406,0.1408550276201246,0.06815938090530584,rational_saturating,1,TT,unweighted,,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.08957383860539975,0.34166659120044124,0.5065548881137741,0.2565978546719582,0.28908338568979847,0.1282989273359791,0.14454169284489923,0.058368029771264714,rational_saturating,1,TT,unweighted,,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,0.08900333933897547,0.33901326079223987,0.5026210604505748,0.2526279304084603,0.2780280576859477,0.12631396520423016,0.13901402884297384,0.05746499549649362,rational_saturating,1,TT,unweighted,,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.1173082649799542,0.34882624570889886,0.5171697918880134,0.26746459364149106,0.2927973275627135,0.13373229682074553,0.14639866378135674,0.060839874847682544,rational_saturating,1,TT,unweighted,,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,0.11112234266588242,0.33881701707000256,0.5023301095079857,0.25233553891830496,0.2847644297480058,0.12616776945915248,0.1423822148740029,0.0573984855281072,rational_saturating,1,TT,unweighted,,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.13053934303982545,0.3156737749104897,0.468017938682292,0.21904079092842166,0.2872146941393466,0.10952039546421083,0.1436073470696733,0.04982496608311926,rational_saturating,1,TT,unweighted,,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,0.1534136514844797,0.32512229203152576,0.48202631016594005,0.23234936369219103,0.5458413875033218,0.11617468184609551,0.2729206937516609,0.05285225238791636,rational_saturating,1,TT,unweighted,,20,200
0,-11.75633192966197,-10.745404190158787,-10.901349050377906,1956,-0.03575775475298143,0.22733723338498807,0.3370501822165833,0.113602825332232,0.15102078092467003,0.056801412666116,0.07551039046233501,0.025841108841570266,hinge_plateau_smooth,1,TT,unweighted,,20,200
1,-10.745404190158787,-10.523457838842072,-10.62402608758677,1961,-0.042931591307899974,0.2667267350129001,0.3954490573301257,0.15637995694328505,0.15180692586134772,0.07818997847164252,0.07590346293067386,0.03557157558532092,hinge_plateau_smooth,1,TT,unweighted,,20,200
2,-10.523457838842072,-10.333589026336911,-10.424875100548803,1957,-0.01606225875693945,0.30573616714398283,0.45328444140766894,0.20546678482226247,0.18846654314209366,0.10273339241113123,0.09423327157104683,0.0467373019499467,hinge_plateau_smooth,1,TT,unweighted,,20,200
3,-10.333589026336911,-10.172533786118704,-10.2454025543177,1958,0.021593073824971498,0.2933085098200833,0.43485919665925543,0.189102520919133,0.19511494839729782,0.0945512604595665,0.09755747419864891,0.043014940966438944,hinge_plateau_smooth,1,TT,unweighted,,20,200
4,-10.172533786118704,-10.05047848950353,-10.1062490112529,1959,0.019345419698907823,0.2885504528704109,0.42780490142567124,0.1830170336838283,0.21566464946441655,0.09150851684191415,0.10783232473220827,0.04163068192585962,hinge_plateau_smooth,1,TT,unweighted,,20,200
5,-10.05047848950353,-9.933095020377609,-9.989939358573853,1958,-0.012086462651503767,0.310241828202121,0.45996453449246455,0.2115673729908696,0.2169661516873269,0.1057836864954348,0.10848307584366346,0.04812499598309718,hinge_plateau_smooth,1,TT,unweighted,,20,200
6,-9.933095020377609,-9.82468525512174,-9.878372893967848,1957,-0.026462923872833943,0.3335407970746946,0.4945075857429422,0.24453775235731331,0.24822236232490139,0.12226887617865666,0.12411118116245069,0.0556247316566113,hinge_plateau_smooth,1,TT,unweighted,,20,200
7,-9.82468525512174,-9.716662074818553,-9.768629309852178,1956,0.008127466538479313,0.3551117613648803,0.5264886973995715,0.2771903484894976,0.26351083002273407,0.1385951742447488,0.13175541501136703,0.06305218152983386,hinge_plateau_smooth,1,TT,unweighted,,20,200
8,-9.716662074818553,-9.615399942764412,-9.665601831031513,1957,-0.0034192138378873124,0.3548680934754134,0.526127435386648,0.2768100782665314,0.27365243807870115,0.1384050391332657,0.13682621903935058,0.06296568188343737,hinge_plateau_smooth,1,TT,unweighted,,20,200
9,-9.615399942764412,-9.511159690982575,-9.561906552682425,1959,0.005052907830002652,0.35312700616532994,0.5235460993407182,0.2741005181348811,0.28159642832293647,0.13705025906744056,0.14079821416146823,0.062349341241644485,hinge_plateau_smooth,1,TT,unweighted,,20,200
10,-9.511159690982575,-9.403563004040098,-9.457974197301692,1961,-0.028210891490082823,0.348047701976103,0.5160155229497703,0.2662720199251249,0.2627703125460109,0.13313600996256245,0.13138515627300545,0.06056860142542311,hinge_plateau_smooth,1,TT,unweighted,,20,200
11,-9.403563004040098,-9.287720891719935,-9.34656394274414,1957,0.007357635839775736,0.3409575680772906,0.505503690431391,0.25553398103975555,0.2811570238109335,0.12776699051987778,0.14057851190546675,0.05812603161459013,hinge_plateau_smooth,1,TT,unweighted,,20,200
12,-9.287720891719935,-9.159469696564129,-9.221705497842493,1959,-0.00947659524474287,0.35502350502307123,0.5263578485472054,0.27705258472724276,0.2733856169070431,0.13852629236362138,0.13669280845352155,0.06302084455943334,hinge_plateau_smooth,1,TT,unweighted,,20,200
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,0.010175100861649161,0.3700468125515628,0.548631404288947,0.300996417772062,0.2808803968392606,0.150498208886031,0.1404401984196303,0.06846732173978573,hinge_plateau_smooth,1,TT,unweighted,,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.04111108838821302,0.3413803067105272,0.5061304427290276,0.2561680250570815,0.2864666765633452,0.12808401252854076,0.1432333382816726,0.05827025690488682,hinge_plateau_smooth,1,TT,unweighted,,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,0.027421811915242428,0.33825260979791916,0.501493319286395,0.25149554928888607,0.27424231529009624,0.12574777464444303,0.13712115764504812,0.05720741401755168,hinge_plateau_smooth,1,TT,unweighted,,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.046311888886222646,0.3501623229310128,0.5191506599775195,0.2695174077550941,0.2851428686591723,0.13475870387754704,0.14257143432958616,0.061306826200221445,hinge_plateau_smooth,1,TT,unweighted,,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,0.02592439574173444,0.3404589752429523,0.5047644766952011,0.2547871769333802,0.27865188195236773,0.1273935884666901,0.13932594097618387,0.05795615691174061,hinge_plateau_smooth,1,TT,unweighted,,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.028879310785526593,0.31350449981642703,0.4648017714278347,0.21604068672245308,0.2814473290426235,0.10802034336122654,0.14072366452131174,0.04914253570257405,hinge_plateau_smooth,1,TT,unweighted,,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,0.026593591205687078,0.32423361156844277,0.48070875251137324,0.23108090474104068,0.5529711982855795,0.11554045237052034,0.27648559914278975,0.05256371743535791,hinge_plateau_smooth,1,TT,unweighted,,20,200
