bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
8,-9.716662074818553,-9.615399942764412,-9.665601831031513,1957,-0.04591911888099072,0.389202276570291,0.5770312952431134,0.3329651156899451,0.3078269567062704,0.16648255784497254,0.1539134783531352,0.07573920604374865,tanh_saturating,1,TT,w_clone,0.999,20,200
9,-9.615399942764412,-9.511159690982575,-9.561906552682425,1959,-0.024834771430408853,0.36794739810633287,0.545518812432449,0.2975907747177095,0.2945762519597677,0.14879538735885475,0.14728812597988386,0.0676926438866101,tanh_saturating,1,TT,w_clone,0.999,20,200
10,-9.511159690982575,-9.403563004040098,-9.457974197301692,1961,-0.03844625492398157,0.37193392978232187,0.5514292442952704,0.304074211464053,0.3386428738722351,0.1520371057320265,0.16932143693611754,0.06916742406166057,tanh_saturating,1,TT,w_clone,0.999,20,200
11,-9.403563004040098,-9.287720891719935,-9.34656394274414,1957,-0.021534164550443963,0.37385645906245024,0.5542795862059887,0.3072258596846821,0.3771659857116732,0.15361292984234104,0.1885829928558366,0.06988432599135677,tanh_saturating,1,TT,w_clone,0.999,20,200
12,-9.287720891719935,-9.159469696564129,-9.221705497842493,1959,-0.008808137061359772,0.3735091853878454,0.5537647182560196,0.30665536318516873,0.3103171298433753,0.15332768159258436,0.15515856492168764,0.06975455578454592,tanh_saturating,1,TT,w_clone,0.999,20,200
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,0.032031944329615675,0.401639935906973,0.5954713689756781,0.35458615126976817,0.33571438348363475,0.17729307563488408,0.16785719174181737,0.08065731905767869,tanh_saturating,1,TT,w_clone,0.999,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.0982153464354524,0.38511961788284976,0.570978345473113,0.3260162709992136,0.3727876709818319,0.1630081354996068,0.18639383549091595,0.07415856003911611,tanh_saturating,1,TT,w_clone,0.999,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,0.05610658680987565,0.3636980543800261,0.5392187354238267,0.2907568446320708,0.31306350902948016,0.1453784223160354,0.15653175451474008,0.06613813737990822,tanh_saturating,1,TT,w_clone,0.999,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.07544656372996933,0.3750742131791142,0.5560850284593547,0.3092305588766413,0.38941744163488295,0.15461527943832065,0.19470872081744148,0.0703403326959658,tanh_saturating,1,TT,w_clone,0.999,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,0.05595742652352756,0.3641962320963601,0.5399573337060635,0.29155392222296117,0.3643771472163954,0.14577696111148059,0.1821885736081977,0.0663194477365929,tanh_saturating,1,TT,w_clone,0.999,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.07393260192154405,0.3513431309152495,0.5209013258949489,0.27133819131911574,0.38539192820409246,0.13566909565955787,0.19269596410204623,0.06172099782066507,tanh_saturating,1,TT,w_clone,0.999,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,-0.0003039590707757389,0.44963850779069736,0.6666340516504878,0.4444009588199453,1.3774950886432893,0.22220047940997265,0.6887475443216446,0.1010873938441225,tanh_saturating,1,TT,w_clone,0.999,20,200
0,-11.75633192966197,-10.745404190158787,-10.901349050377906,1956,0.28265018680375487,0.2846360755237353,0.42200144557148994,0.17808522006442717,0.3302609667796224,0.08904261003221359,0.1651304833898112,0.040508847744776776,rational_saturating,1,TT,w_clone,0.999,20,200
1,-10.745404190158787,-10.523457838842072,-10.62402608758677,1961,0.09625028829796267,0.27686323983841976,0.4104774393844411,0.1684917282436075,0.18726576891572447,0.08424586412180375,0.09363288445786223,0.03832662678691317,rational_saturating,1,TT,w_clone,0.999,20,200
2,-10.523457838842072,-10.333589026336911,-10.424875100548803,1957,0.042424022451709426,0.31515765365084214,0.46725273730273853,0.21832512051690198,0.21117614191594494,0.10916256025845099,0.10558807095797247,0.04966217332735209,rational_saturating,1,TT,w_clone,0.999,20,200
3,-10.333589026336911,-10.172533786118704,-10.2454025543177,1958,0.023576984924236627,0.3120770368108772,0.4626854147758065,0.2140777930462601,0.2133766000752933,0.10703889652313005,0.10668830003764665,0.048696038452328796,rational_saturating,1,TT,w_clone,0.999,20,200
4,-10.172533786118704,-10.05047848950353,-10.1062490112529,1959,-0.0475661373948274,0.33777404273216727,0.5007837957547112,0.2507844100904963,0.23216264177535742,0.12539220504524815,0.11608132088767871,0.05704565197181598,rational_saturating,1,TT,w_clone,0.999,20,200
5,-10.05047848950353,-9.933095020377609,-9.989939358573853,1958,-0.07795749618867027,0.33919903831683157,0.5028964942085344,0.25290488388723453,0.2503659967082567,0.12645244194361727,0.12518299835412836,0.057527993797531686,rational_saturating,1,TT,w_clone,0.999,20,200
6,-9.933095020377609,-9.82468525512174,-9.878372893967848,1957,-0.13747490619528407,0.3604009684424157,0.5343304758127255,0.2855090573822537,0.3128118616686206,0.14275452869112684,0.1564059308343103,0.06494442902711556,rational_saturating,1,TT,w_clone,0.999,20,200
7,-9.82468525512174,-9.716662074818553,-9.768629309852178,1956,-0.05365166509607428,0.36075149866815476,0.5348501719254062,0.28606470640863657,0.2840849337650351,0.14303235320431829,0.14204246688251754,0.06507082189565982,rational_saturating,1,TT,w_clone,0.999,20,200
8,-9.716662074818553,-9.615399942764412,-9.665601831031513,1957,-0.042958608139378185,0.38815434517589936,0.5754776321577884,0.33117450511393476,0.3076284828670468,0.16558725255696738,0.1538142414335234,0.07533189783946562,rational_saturating,1,TT,w_clone,0.999,20,200
9,-9.615399942764412,-9.511159690982575,-9.561906552682425,1959,-0.021116224444227047,0.367879241532315,0.5454177634958102,0.2974805367367715,0.29450864885040795,0.14874026836838575,0.14725432442520398,0.06766756817519567,rational_saturating,1,TT,w_clone,0.999,20,200
10,-9.511159690982575,-9.403563004040098,-9.457974197301692,1961,-0.03502556335075016,0.3716598483618829,0.5510228911813276,0.3036262266058292,0.3382904055461896,0.1518131133029146,0.1691452027730948,0.0690655214421889,rational_saturating,1,TT,w_clone,0.999,20,200
11,-9.403563004040098,-9.287720891719935,-9.34656394274414,1957,-0.01947368202716515,0.37430972933974915,0.5549516047191121,0.3079712835803176,0.37709180699353395,0.1539856417901588,0.18854590349676698,0.07005388673919813,rational_saturating,1,TT,w_clone,0.999,20,200
12,-9.287720891719935,-9.159469696564129,-9.221705497842493,1959,-0.009223198538172023,0.3738541449829552,0.5542761553517294,0.3072220563914944,0.3103537312673577,0.1536110281957472,0.15517686563367886,0.06988346086046825,rational_saturating,1,TT,w_clone,0.999,20,200
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,0.028154707241055038,0.40186245636893325,0.5958012778125804,0.35497916264310364,0.335647092504536,0.17748958132155182,0.167823546252268,0.08074671691943638,rational_saturating,1,TT,w_clone,0.999,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.09275439979133307,0.3848585712439808,0.5705913177263259,0.32557445186466494,0.3721623369058947,0.16278722593233247,0.18608116845294734,0.07405805992997913,rational_saturating,1,TT,w_clone,0.999,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,0.05006278226976399,0.3635663411485476,0.5390234573868367,0.2905462876132589,0.31272494252801075,0.14527314380662945,0.15636247126400538,0.06609024220807104,rational_saturating,1,TT,w_clone,0.999,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.0709308731556344,0.37542455605921676,0.5566044468133947,0.30980851021244515,0.389073132265051,0.15490425510622258,0.1945365661325255,0.07047179864613,rational_saturating,1,TT,w_clone,0.999,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,0.05517980269223627,0.36385987117086854,0.5394586449979297,0.2910156296630024,0.3643383720620773,0.1455078148315012,0.18216918603103865,0.06619700292424052,rational_saturating,1,TT,w_clone,0.999,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.08088876664753997,0.3504328851422903,0.5195517955119596,0.2699340682197011,0.38527384451769686,0.13496703410985056,0.19263692225884843,0.06140160349457482,rational_saturating,1,TT,w_clone,0.999,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,0.012386641345451865,0.44913646007724295,0.6658897157105204,0.4434091134890376,1.3686573300739624,0.2217045567445188,0.6843286650369812,0.10086177988535842,rational_saturating,1,TT,w_clone,0.999,20,200
0,-11.75633192966197,-10.745404190158787,-10.901349050377906,1956,-0.04828829442085292,0.2344693650871031,0.347624280678139,0.12084264051699356,0.19111504036367333,0.06042132025849678,0.09555752018183666,0.02748794158217462,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
1,-10.745404190158787,-10.523457838842072,-10.62402608758677,1961,-0.04389645873160164,0.2836633722090528,0.42055931563714166,0.17687013796918094,0.17017172035741496,0.08843506898459047,0.08508586017870748,0.04023245436650581,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
2,-10.523457838842072,-10.333589026336911,-10.424875100548803,1957,-0.007122611964401782,0.31626541420020543,0.4688951030932245,0.21986261770480564,0.20433298707068628,0.10993130885240282,0.10216649353534314,0.05001190610961375,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
3,-10.333589026336911,-10.172533786118704,-10.2454025543177,1958,0.030094973705918404,0.3112252522606786,0.46142255900168205,0.21291077795566077,0.21310172214541373,0.10645538897783038,0.10655086107270687,0.048430578822361514,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
4,-10.172533786118704,-10.05047848950353,-10.1062490112529,1959,-0.013082410114277493,0.3389702596735298,0.5025573069919752,0.2525638468110264,0.2312524028869119,0.1262819234055132,0.11562620144345595,0.057450418471570106,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
5,-10.05047848950353,-9.933095020377609,-9.989939358573853,1958,-0.03183684750750035,0.3391941309124472,0.5028892184907942,0.2528975660742817,0.24656260578722433,0.12644878303714085,0.12328130289361217,0.05752632922272519,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
6,-9.933095020377609,-9.82468525512174,-9.878372893967848,1957,-0.09218092527162661,0.35886954740295396,0.5320599909796195,0.28308783400123283,0.30479210934710677,0.14154391700061641,0.15239605467355338,0.06439367602660051,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
7,-9.82468525512174,-9.716662074818553,-9.768629309852178,1956,-0.021784505269904886,0.3604073567347658,0.5343399470949638,0.2855191790614487,0.28206463685602917,0.14275958953072435,0.14103231842801459,0.06494673139427037,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
8,-9.716662074818553,-9.615399942764412,-9.665601831031513,1957,-0.025574346546590535,0.3862936724088249,0.5727189987133238,0.32800705148719217,0.3068299257193513,0.16400352574359608,0.15341496285967565,0.07461140067154826,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
9,-9.615399942764412,-9.511159690982575,-9.561906552682425,1959,-0.019240844289975356,0.36763134313881496,0.545050229337607,0.29707975250097807,0.2943514008320386,0.14853987625048903,0.1471757004160193,0.06757640222902456,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
10,-9.511159690982575,-9.403563004040098,-9.457974197301692,1961,-0.049908425313212046,0.3728340860328217,0.5527638159522614,0.30554783622610554,0.3399828891775194,0.15277391811305277,0.1699914445887597,0.06950262785396474,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
11,-9.403563004040098,-9.287720891719935,-9.34656394274414,1957,-0.04622292743343645,0.37601817005950533,0.5574845389302225,0.3107890111462428,0.3799973889901064,0.1553945055731214,0.1899986944950532,0.07069483210744953,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
12,-9.287720891719935,-9.159469696564129,-9.221705497842493,1959,-0.04555217866149108,0.37465982463309144,0.5554706560010213,0.3085476496782049,0.3144061162631325,0.15427382483910246,0.15720305813156624,0.07018499209704941,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
13,-9.159469696564129,-9.017934817304148,-9.094587602013782,1957,-0.015965359630109033,0.4029891468581869,0.5974717091319478,0.3569724432130508,0.3369421540148835,0.1784862216065254,0.16847107700744174,0.08120012624274466,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
14,-9.017934817304148,-8.859456340332004,-8.945292231532617,1958,0.043542916371664464,0.38549390317199844,0.5715332608428049,0.32665026824960963,0.3695954198545468,0.16332513412480482,0.1847977099272734,0.07430277469139106,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
15,-8.859456340332004,-8.672991524271751,-8.773229878699537,1959,-0.0023745845881290306,0.36342454115064093,0.5388132247099402,0.29031969112232453,0.3128533973730669,0.14515984556116227,0.15642669868653344,0.06603869855527696,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
16,-8.672991524271751,-8.428895143189095,-8.557054589619922,1957,0.014498810059300038,0.37493262555358625,0.5558751106457469,0.3089971386354214,0.3885586136007644,0.1544985693177107,0.1942793068003822,0.07028723685225285,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
17,-8.428895143189095,-8.081728795162958,-8.27499805366605,1959,-0.00511782286031312,0.3641511986815126,0.5398905671652106,0.29148182451397275,0.36746370542659545,0.14574091225698638,0.18373185271329773,0.06630304775059122,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
18,-8.081728795162958,-7.472282140213968,-7.824814053955648,1958,0.013498043167752771,0.3513490708475058,0.520910132438512,0.27134736607710813,0.39134100863971377,0.13567368303855407,0.19567050431985689,0.06172308479270282,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
19,-7.472282140213968,-3.039465617682323,-6.791404482281592,1959,-0.060830723348357485,0.4483972268599518,0.6647937285425646,0.44195070150952503,1.4247322404329872,0.22097535075476252,0.7123661202164936,0.10053003652784755,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
