bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,3709,-0.03109307071172833,0.41314575067516657,0.6125298899510019,0.3751928660833865,0.3705763658265905,0.18759643304169324,0.18528818291329524,0.08534470565047345,rational_saturating,1,TT,w_clone,0.999,20,200
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,3712,-0.11585942840355322,0.44640593406066875,0.6618414378383475,0.43803408883993117,0.382485473914449,0.21901704441996558,0.1912427369572245,0.09963912898228906,rational_saturating,1,TT,w_clone,0.999,20,200
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,3711,-0.06175658702039119,0.43320003110655625,0.6422623661185802,0.4125009469322372,0.4383508272469396,0.2062504734661186,0.2191754136234698,0.09383113347536065,rational_saturating,1,TT,w_clone,0.999,20,200
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,3713,-0.020430681446113735,0.4029605886888983,0.5974293687901605,0.35692185069300963,0.354271418712029,0.17846092534650482,0.1771357093560145,0.08118861801825172,rational_saturating,1,TT,w_clone,0.999,20,200
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,3711,0.03191666630438211,0.4186722354332693,0.620723456253365,0.3852976091431231,0.376384365708395,0.19264880457156155,0.1881921828541975,0.08764322036134545,rational_saturating,1,TT,w_clone,0.999,20,200
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,3711,0.08464461678208571,0.40215049483230636,0.5962283236383774,0.3554882139086297,0.37713219170368356,0.17774410695431486,0.18856609585184178,0.08086251024693443,rational_saturating,1,TT,w_clone,0.999,20,200
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,3707,0.0985005646015272,0.39934526441626406,0.592069289023553,0.3505460430048556,0.4550353906807333,0.1752730215024278,0.22751769534036664,0.07973832010584793,rational_saturating,1,TT,w_clone,0.999,20,200
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,3714,0.055060759110915125,0.39605349306215454,0.5871889088139502,0.3447908146341176,0.38454899800628034,0.1723954073170588,0.19227449900314017,0.07842918468336704,rational_saturating,1,TT,w_clone,0.999,20,200
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,3711,0.05808533707302216,0.42022973559943416,0.6230326059997211,0.38816962813880374,0.4099124320586903,0.19408481406940187,0.20495621602934516,0.08829651534098518,rational_saturating,1,TT,w_clone,0.999,20,200
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,3712,0.0555870176523946,0.4261483706314533,0.6318075742981926,0.3991808109405661,0.41307723190893175,0.19959040547028306,0.20653861595446588,0.09080121689592123,rational_saturating,1,TT,w_clone,0.999,20,200
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,3711,0.0761957597513232,0.41964001569802223,0.6221582872738877,0.3870809344235773,0.5406679882913996,0.19354046721178866,0.2703339941456998,0.08804887138751817,rational_saturating,1,TT,w_clone,0.999,20,200
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,3712,0.0551408480860795,0.47803930492948393,0.7087410734884528,0.5023139092495645,1.4015516123685794,0.25115695462478227,0.7007758061842897,0.11426078852873206,rational_saturating,1,TT,w_clone,0.999,20,200
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,3710,-0.08185042909073958,0.2649728844363285,0.3928487984653006,0.15433017845563035,0.20520182231249084,0.07716508922781518,0.10260091115624542,0.03510531474325395,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,3706,-0.03923471058207634,0.3097530683824836,0.4592398991838702,0.21090128500241126,0.20458443706670576,0.10545064250120563,0.10229221853335288,0.04797348168618179,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,3718,0.00426874234859137,0.3454543876285748,0.512170675098125,0.26231880043046907,0.2580765489394463,0.13115940021523453,0.12903827446972316,0.0596693669659168,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,3709,0.01318180924172771,0.34359465346695717,0.5094134332301107,0.2595020459552884,0.24985369420643438,0.1297510229776442,0.12492684710321719,0.05902864294553919,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,3701,-0.0054493339515707395,0.3479074131004445,0.515807530662719,0.2660574086883718,0.2578806919866181,0.1330287043441859,0.12894034599330906,0.06051978404512166,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,3719,-0.05275401635276673,0.3861956973255127,0.5725737408548051,0.32784068871646543,0.31678338683002927,0.16392034435823272,0.15839169341501463,0.0745735583163695,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,3708,-0.05609415832873937,0.40814153108138074,0.6051106339812551,0.3661588793571965,0.3687008707848931,0.18307943967859824,0.18435043539244655,0.08328975469672684,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,3716,-0.054013934890052365,0.4192776626607392,0.6216210626608119,0.386412745543557,0.36929490043211705,0.1932063727717785,0.18464745021605852,0.0878968792031263,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,3709,-0.005771053418795913,0.4127641704854126,0.6119641591616727,0.37450013209845306,0.3704227041496502,0.18725006604922653,0.1852113520748251,0.08518713021825537,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,3712,-0.10865609262341183,0.44672694284051107,0.6623173654553417,0.43866429258370465,0.38118665105023863,0.21933214629185233,0.19059332552511932,0.09978248072981462,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,3711,-0.07414971035244061,0.4345814862248492,0.6443105114769614,0.4151360351997036,0.4396240374617951,0.2075680175998518,0.21981201873089756,0.0944305340846994,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,3713,-0.04526572238963139,0.4014093204330757,0.595129458474078,0.35417907234364937,0.3563814391610085,0.17708953617182469,0.17819071958050425,0.08056472126527182,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,3711,-0.0048812593928553305,0.4177764273855158,0.6193953312417657,0.38365057636409666,0.37769536255101155,0.19182528818204833,0.18884768127550577,0.08726857163950258,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,3711,0.036781031460645625,0.403455873813214,0.598163678515471,0.3577997862951598,0.37530140122184824,0.1788998931475799,0.18765070061092412,0.08138832105719204,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,3707,0.04182146740822901,0.3993815575623968,0.5921230972420094,0.3506097622874701,0.4531686725278807,0.17530488114373505,0.22658433626394034,0.07975281426048303,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,3714,-0.006849908298701302,0.3948197441054044,0.5853597526106725,0.34264603997642773,0.38753739041350055,0.17132301998821386,0.19376869520675027,0.0779413151677285,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,3711,-0.00623080286150135,0.42011171513083834,0.6228576288529809,0.3879516258203577,0.4099229290906963,0.19397581291017885,0.20496146454534814,0.08824692659508733,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,3712,-0.012817618151845456,0.42641022038670484,0.6321957927453286,0.3996715203648944,0.416207673093126,0.1998357601824472,0.208103836546563,0.0909128380251191,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,3711,0.003791162600625342,0.41982901231261294,0.62243849365468,0.38742967838310705,0.5517332672896728,0.19371483919155352,0.2758666336448364,0.08812819978969205,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,3712,-0.024150533800084528,0.47362503143949036,0.7021964716121883,0.49307988474460684,1.4632556560365781,0.24653994237230342,0.7316278280182891,0.11216033520302912,hinge_plateau_smooth,1,TT,w_clone,0.999,20,200
