rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
14,74387,-2.880747217604907,-0.28472470628385965,-10.117658053646078,3.5121644800400222,30776.944259549156,-65643.66924555312,-65625.23517260437,0.38559262389341825,0.8259701845213352,-10.195970209821985,2.1420798359193762,30959.719003598733,-65201.21445289592,-65173.56334347281,0.4141567319108683,0.8433023838506336,-10.200687206488372,2.036191419513429,30929.904905579257,-65272.88338028139,-65245.23227085828,-2.945890696659989,-0.35058972265938887,0.3044104236839796,-10.851103611186893,0.701996940842863,2.8523368922925836,30626.80120911751,-66001.44879242258,-65955.36361005073,442.4547926571977,451.67182913156284,370.7858652717259,380.0029017460911,-357.7795468694676,-330.12843744635757
15,74401,-2.763830448261528,-0.27281477116325586,-10.130794738411053,3.6654906760953465,30377.131612009358,-66642.87621143344,-66624.44176211026,0.38788819226575066,0.869235229026079,-10.193776385674528,2.240942741640733,30237.14439759053,-66984.53146701965,-66956.87979303488,0.41719196345526066,0.8909620222179022,-10.198714318540793,2.1356164554053025,30219.093048029586,-67028.9615723435,-67001.30989835873,-323.14655412584307,-32.29994146513615,0.09449584085391015,-20.580957506999734,2.232926708001905,0.030959808428116752,29833.40981873209,-67980.64571937165,-67934.5595960637,-341.6552555862145,-332.43803092461894,-386.08536091005953,-376.868136248464,-1337.7695079382102,-1310.117833953438
16,74194,-2.84439447445807,-0.2810433577423812,-10.120838639657117,3.5581698426641037,30813.03118730867,-65193.65055457352,-65175.22167744682,0.3768939786625362,0.7819808001443177,-10.211524394836,2.074803112852298,30842.283443160937,-65121.2481230375,-65093.60480734744,0.4044879706605383,0.7965398386399603,-10.214621861813095,1.969254703271378,30814.289611369004,-65188.62048565164,-65160.97716996158,-3.8839661902995024,-0.4401043570042305,0.3008554202408567,-10.91887638673764,0.7770299702632044,2.272188366429618,30409.768328952163,-66165.06803497355,-66118.99584215679,72.40243153602205,81.61687009938032,5.03006892187841,14.244507485236682,-971.4174804000286,-943.7741647099683
17,74486,-2.8087777786156285,-0.27777451799990266,-10.111718666060696,3.6000422472170412,31806.87583306544,-63378.275199153504,-63359.838466219015,0.3644525311450256,0.7260408968628386,-10.207378852327777,1.9921411838786958,31736.256454973034,-63541.83698286904,-63514.1818834673,0.3879467287340418,0.7249053528710927,-10.211289761955115,1.8685693142370947,31713.580820691797,-63595.07643751543,-63567.421338113694,-3.8928788502721217,-0.425014411565447,0.28432877623581276,-10.665936340213014,0.684350323052921,2.3528613919624988,31384.81576286887,-64367.28049430778,-64321.18866197155,-163.56178371553688,-154.34341724828846,-216.80123836192797,-207.58287189467956,-989.0052951542748,-961.3501957525368
18,74239,-2.951410893600587,-0.2911746128222607,-10.136223295683378,3.434365346303119,30722.029694142566,-65497.78548941471,-65479.35539961963,0.38424126121027424,0.8062836866914745,-10.205580906894134,2.098378722138952,30767.888115776655,-65385.0524093866,-65357.40727469397,0.4112794307040471,0.81529661847665,-10.210591192270252,1.9823423142776377,30743.928310845076,-65442.886892307324,-65415.2417576147,-4.680658450391279,-0.5291618386077322,0.30925229373889895,-11.133995047434198,0.9029414462119831,1.8897810216834252,30373.68782651271,-66338.35324213332,-66292.27801764561,112.73308002811245,121.94812492565688,54.898597107385285,64.11364200492972,-840.5677527186126,-812.9226180259866
19,74414,-2.9865195043802686,-0.29461215130859236,-10.137122624151473,3.3942931259225184,31653.66144427054,-63604.36306529541,-63585.92826654509,0.4007464461219912,0.8518911900862906,-10.197139812564542,2.125761059966996,31782.43965412177,-63300.234948782396,-63272.58275065691,0.4311311228864568,0.8721490659418445,-10.20216853183874,2.0229322812575856,31748.19114883625,-63380.46612190279,-63352.81392377731,-2.4892404466333717,-0.3349554393613254,0.3299590611296179,-11.126958411365083,0.7682977792964161,2.9854717448587937,31394.72956739919,-64209.5845320363,-64163.49753516049,304.1281165130131,313.34551588817703,223.8969433926177,233.11434276778164,-605.2214667408916,-577.5692686153998
20,74069,-2.8618470979902675,-0.28227378006340437,-10.138550939259888,3.5426598948559085,31017.952929388903,-64467.9483750028,-64449.52287026245,0.37927832011304274,0.7648797941599121,-10.217293118127492,2.0166715406563234,30989.407935246716,-64534.14348251875,-64506.50522540823,0.40679635023380917,0.7788372390823141,-10.22058473590353,1.9145629960413157,30960.654899023524,-64602.89914459579,-64575.26088748527,-3.483115956386397,-0.39514110106789285,0.30492871706237706,-10.782876269542234,0.7050321889454854,2.5307415434573604,30631.18321744591,-65391.33760725596,-65345.27384540509,-66.19510751595226,-56.982355145781185,-134.95076959298603,-125.73801722281496,-923.389232253161,-895.7509751426405
21,74356,-2.9523436437880917,-0.2913273969819426,-10.134109165061078,3.4325642227942716,30686.28784465639,-65804.66360708645,-65786.2303677904,0.39954033675739414,0.8619642842315128,-10.189431702201551,2.1573898926628483,30750.294252705316,-65647.73108850143,-65620.08122955736,0.430056543876335,0.8837591139302212,-10.194133400026525,2.0549835283621465,30722.39703786333,-65715.21879420108,-65687.568935257,-3.1524081439188185,-0.37708700744925266,0.3244780815007026,-10.934380962340603,0.7930707935906213,2.651907862761825,30493.21779123358,-66267.96993444148,-66221.88683620135,156.93251858501753,166.14913823304232,89.44481288536917,98.66143253339396,-463.30632735503605,-435.6564684109471
22,74188,-2.9099244387560685,-0.2876732382183691,-10.115381106626199,3.4761662440108965,30422.365791841992,-66128.99021825359,-66110.56150287157,0.3847605831920172,0.8050590439012129,-10.202377115171686,2.092363612775384,30490.970704849133,-65959.87858947238,-65932.23551639936,0.4134164025032406,0.8228208754792548,-10.206011607162985,1.9902956692019618,30466.011158476045,-66020.63287464887,-65992.98980157585,-4.855372313319435,-0.5448308231798884,0.30451038810248354,-11.133173987239392,0.9041409070081797,1.8354321331593,30029.544838294343,-67087.16193061492,-67041.09014215988,169.11162878120376,178.32598647220584,108.35734360471542,117.5717012957175,-958.1717123613344,-930.5286392883136
23,74270,-2.93500387228551,-0.2896936392814522,-10.131405990015555,3.451922529194536,31245.329055411083,-64301.72935627194,-64283.298431510615,0.3850292015776201,0.8375648594101734,-10.197901409586828,2.175328146484298,31673.957977772163,-63287.80553970173,-63260.15915255974,0.4150584164988193,0.8616783601674632,-10.202059338346773,2.0760411689420937,31630.361638540693,-63390.10189629272,-63362.45550915073,-2.0167711414892096,-0.2974151493361289,0.32840717624225396,-11.20885686442036,0.7835610037459936,3.3623035081842203,31386.837415971513,-63960.124046281184,-63914.046734377866,1013.9238165702118,1023.1392789508755,911.6274599792232,920.8429223598869,341.60530999075854,369.25169713274954
24,74592,-2.7725137819718237,-0.27319817590090095,-10.14836125032371,3.6603465477117125,31322.55416405302,-64719.09383940786,-64700.65426232419,0.3590051664255407,0.7026609371356686,-10.23807222333431,1.9572446383759874,31377.5684054341,-64586.19701885936,-64558.537653233856,0.38084819060187564,0.6952192615498068,-10.243686459170117,1.8254498214921622,31344.149146831627,-64665.684943324995,-64638.02557769949,-2.704986293682035,-0.32060633115924964,0.29126140697642927,-10.765419659877988,0.5952630590778252,3.1190899954601523,31038.431153571582,-65392.79606462794,-65346.69712191876,132.89682054849982,142.11660909033526,53.408896082866704,62.628684624702146,-673.7022252200768,-646.0428595945705
25,74535,-2.891860276648737,-0.28556129482992276,-10.126933618126007,3.501875142412382,31128.293596510866,-65076.35794758617,-65057.91989940076,0.3782990421753585,0.7938721155460894,-10.197362951082736,2.0985305989172827,31174.228557885464,-64964.450263337,-64936.79319105889,0.4044781321892987,0.8016564666829047,-10.202019548666403,1.981952552895304,31148.285340136004,-65026.50417373643,-64998.84710145832,-7.43143546744743,-0.7878906546483182,0.2654026176375854,-11.38301621635443,1.1561668761873811,1.2692116527849395,30765.97822747252,-65942.99070345928,-65896.89558299576,111.90768424917042,121.12670834187156,49.85377384973981,59.07279794244096,-866.6327558731064,-838.9756835949956
26,74304,-3.0764979130262926,-0.3037907528573094,-10.12702949016794,3.2917394311527985,31026.6217215532,-64887.10871531188,-64868.676875181765,0.3911819559985346,0.8138782711386751,-10.208557013873353,2.0805618936618946,31553.213346590852,-63634.584880647664,-63606.937120452494,0.42068404290897454,0.8320710906733405,-10.213186327674336,1.977900290488032,31508.651898375116,-63739.595869030774,-63711.948108835604,-3.1106929077270418,-0.4021131767005005,0.3330827077174696,-11.266688164534358,0.844751478203171,2.486862052632545,31166.755955025495,-64546.2643285245,-64500.18472819921,1252.5238346642145,1261.7397547292712,1147.5128462811044,1156.7287663461611,340.84438678737934,368.49214698255673
27,74454,-2.9211637861947843,-0.28856117509597823,-10.123204499784759,3.4654696691867515,31026.990911140012,-65167.37196427745,-65148.93609074945,0.3984698265458404,0.8497240492816373,-10.191645334887202,2.1324677370116607,31047.46332399302,-65116.261485559466,-65088.607675267456,0.4282356826260312,0.8682114703186786,-10.196668848558298,2.0274150556409114,31018.92221929208,-65184.736539828766,-65157.082729536756,-3.683099079362989,-0.4360006842176053,0.3234305983690981,-11.064404870142562,0.8401646731057058,2.2935743823303407,30691.09335899942,-65971.80422479604,-65925.71454097603,51.11047871798655,60.328415481992124,-17.364575551313465,-8.146638787307893,-804.432260518588,-776.7784502265786
28,74370,-2.838771964280137,-0.2801828090170014,-10.1318563199496,3.5690983451426543,30491.455646273276,-66304.74811822237,-66286.31450239498,0.3705547419821987,0.7867048274607221,-10.207370012669722,2.1230461746418974,30598.885192173097,-66041.18324709311,-66013.53282335201,0.3984526151985221,0.8053824098190293,-10.210910858719508,2.021275251055289,30567.449929947248,-66117.62531781376,-66089.97489407266,-3.1573329693584427,-0.37117732688244287,0.30237699831596915,-10.88248054463808,0.7256465923943513,2.6941300763144787,30305.888837205202,-66752.73657984158,-66706.65254027309,263.5648711292597,272.78167904296424,187.12280040861515,196.3396083223197,-447.9884616192139,-420.33803787811485
29,74405,-2.7898484811073065,-0.27547661695956077,-10.127351322587385,3.6300721674202836,30851.68973547601,-65497.07436509998,-65478.63980825425,0.3702757255745973,0.7864452282690196,-10.208902929577343,2.12394487121349,30810.650212130673,-65594.11524444289,-65566.46340917429,0.395789038957114,0.7935158635721342,-10.214165099628634,2.004896006375043,30785.924577426355,-65653.84944087418,-65626.19760560559,-3.040526254445686,-0.3718477411786318,0.29925346499192435,-11.02442394676326,0.7292717281218051,2.6892727567211723,30402.10498973738,-66583.31538837097,-66537.22899625666,-97.04087934290874,-87.82360092004092,-156.7750757742033,-147.55779735133547,-1086.2410232709954,-1058.5891880024064
30,74509,-2.8570563471315418,-0.28198586056142355,-10.131913498936603,3.546277100593046,31179.799899539772,-64904.476414528675,-64886.0390641238,0.3687960282810928,0.7571684463274926,-10.21870413548606,2.053081888805988,31364.59336398103,-64462.18702680537,-64434.53100119805,0.3942467834515965,0.7641051176055531,-10.222483558050042,1.9381391292932788,31330.83681160265,-64542.421493565176,-64514.765467957855,-2.9642311904693264,-0.3615132442051788,0.3043976696902926,-10.972907209181017,0.7130101335001576,2.7661503859937278,30958.744228275515,-65428.604911216906,-65382.51153520471,442.2893877233073,451.50806292575,362.05492096349917,371.27359616594185,-524.1284966882304,-496.4724710809096
31,74299,-2.970645109786828,-0.29265191499350873,-10.150779672337764,3.4170287251398332,31117.5935833862,-64660.212042612926,-64641.7803370696,0.3901066535534159,0.815978729821042,-10.20882772520808,2.0916811399867936,31284.976904069255,-64259.62451417317,-64231.976955858176,0.4203188953399123,0.8392869793379955,-10.211833354742195,1.99678622265902,31255.06718433269,-64330.691379204254,-64303.04382088926,-3.620069317662183,-0.42228487411218235,0.3211060402465607,-10.974326621474454,0.8047905982463747,2.368069664115756,31005.41992326852,-64922.531280865805,-64876.45201700748,400.58752843975526,409.8033812114227,329.5206634086717,338.7365161803391,-262.3192382528796,-234.67167993788462
32,74088,-2.904838639149564,-0.2871243504401452,-10.117005522856603,3.482811536071591,31213.530634684885,-64037.80803190737,-64019.38201419767,0.38564818025665887,0.795552793525394,-10.211284051548809,2.062897828263919,31256.58571932023,-63933.683502557644,-63906.04447599309,0.4135173753956627,0.809172573091511,-10.215577076063518,1.956804287406972,31229.990085212463,-63996.75040719722,-63969.11138063267,-3.601537802574065,-0.41581554481554794,0.31463687676459495,-10.910907286896434,0.7722713632206182,2.404912496582087,30885.631865214407,-64814.220832100546,-64768.1557878263,104.1245293497268,113.33753820457787,41.05762471014896,50.270633565000026,-776.4128001931749,-748.773773628629
33,73796,-2.9990473909053117,-0.29632476512579037,-10.120812513365903,3.3746757533934035,30674.997092846617,-64778.308145784984,-64759.89002616783,0.3925329539839462,0.792786238339688,-10.193212646760983,2.019667980212717,30793.82283426568,-64490.99681731084,-64463.36963788511,0.4221153942203825,0.8111556143646858,-10.195632723012897,1.9216442363179698,30759.25010464579,-64573.8953405367,-64546.268161110966,-3.6072007975779377,-0.40371772626372143,0.3193348677546395,-10.688781522103625,0.7497106239333081,2.4769781828870396,30513.96944239555,-65160.71882170446,-65114.67352266157,287.3113284741412,296.52038828271907,204.4128052482847,213.6218650568626,-382.4106759194765,-354.78349649374286
34,74049,-2.9490213011802497,-0.29116330518297734,-10.128409894670554,3.4344987235653357,30947.968118313933,-64597.80560381942,-64579.38063918899,0.39072834433181153,0.8137343304816913,-10.201634857796963,2.082608907918535,30999.804573938243,-64471.88061244066,-64444.24316549501,0.4195368074297594,0.8293786528369054,-10.206114656123198,1.9768912718719285,30968.309426088046,-64547.15107827965,-64519.513631334,-1.8357841206457235,-0.2586996770661897,0.31517102702305494,-10.9387940701714,0.6541993429122108,3.8654860776812825,30638.759979815466,-65335.3666451338,-65289.30423355772,125.92499137875711,135.13747369397606,50.654525539772294,59.86700785499124,-737.5610413143804,-709.9235943687308
35,74273,-2.886582649088092,-0.2847718966873788,-10.13647302513481,3.5115824687496997,30654.79787212542,-65724.50829625281,-65706.0772907068,0.37820554940808987,0.782857074619194,-10.208018451782934,2.0699248750961043,30847.58922158468,-65256.86006772062,-65229.2135594016,0.40658506444495696,0.8004860190569323,-10.211420398563916,1.9688033060183923,30806.29278142154,-65356.35780766131,-65328.71129934229,-2.2587435519855243,-0.2936525293694437,0.3169914390015286,-10.91305807403003,0.6893265052764008,3.4053852767666846,30543.995099621297,-65987.45684621592,-65941.37933235089,467.64822853219084,476.86373130520224,368.1504885914983,377.3659913645097,-262.9485499631119,-235.30204164408497
36,74599,-2.9358282846778994,-0.2894140798576294,-10.144040974516901,3.4552569124899764,31323.112185544403,-64730.8390381492,-64712.39927338665,0.39098757428644376,0.8219015990254592,-10.205043468334349,2.102116929228347,31413.443812169568,-64514.01520651628,-64486.355559372445,0.4187013277358688,0.8333581146069025,-10.210645341020589,1.9903402721775303,31385.3046907115,-64580.86846433376,-64553.20881718993,-3.0126950997823037,-0.3651918220935586,0.3199799136506083,-10.9438857192975,0.744765152191594,2.738286948122868,31093.42007731139,-65273.8884104799,-65227.78899857352,216.82383163292252,226.04371401420212,149.9705738154371,159.1904561967167,-543.0493723307009,-515.3897251868693
37,74304,-2.8870732394526804,-0.28554721970055963,-10.1106683597908,3.5020477560546883,30952.516663461152,-65064.7912389425,-65046.35939881238,0.3999885626095989,0.8720502206448045,-10.179779350508028,2.1801878907621473,30944.465331786134,-65082.12162090525,-65054.47386071008,0.4306633589062155,0.8953201463799101,-10.18446692647512,2.0789327159241373,30920.52914149111,-65139.61955774574,-65111.97179755057,-3.5200407125674076,-0.42406553150207504,0.32380433721292473,-11.096046331339682,0.8443455480413408,2.3581261048449695,30603.548235776005,-65901.2761470597,-65855.19654673441,-17.330381962754473,-8.114461897697765,-74.82831880324375,-65.61239873818704,-836.4849081172069,-808.8371479220295
38,74366,-2.9896190836693455,-0.29492458281892253,-10.136893490173753,3.3906973452056346,31275.362329810978,-64409.464849690645,-64391.0313414364,0.38694274812685614,0.8170402685017354,-10.203318446713215,2.1115275385232835,31794.915370994404,-63182.22986204259,-63154.57959966123,0.4169165845555428,0.8391563372110025,-10.206373560621778,2.012767945188824,31743.94287383831,-63301.546502013545,-63273.89623963218,-1.7661543486518776,-0.27435622955434147,0.33497439887171393,-11.192203884396363,0.7710196817778205,3.6448962781868635,31481.215476978534,-63915.59471457419,-63869.51094393858,1227.2349876480512,1236.4517417751704,1107.9183476770995,1117.1351018042187,493.87013511645637,521.5203974978212
39,74138,-2.9397047895811395,-0.2895457558145779,-10.15281602491765,3.4536855744498967,31773.356268197178,-62813.13748111838,-62794.710114117675,0.3870779032228669,0.7957496139790067,-10.218142780087598,2.055786722397429,31925.862839987818,-62456.13928864648,-62428.49823814543,0.4150535056249726,0.8093418642995261,-10.22256238758501,1.9499699516592404,31890.046405117468,-62539.35863500194,-62511.71758450089,-3.0939719145867306,-0.3672607228606896,0.3166718074714272,-10.884643046223518,0.7209278507406219,2.7228612747117062,31652.66611443529,-63089.28468451879,-63043.216267017044,356.9981924718959,366.21187597224343,273.7788461164382,282.99252961678576,-276.14720340041094,-248.50615289936832
40,73845,-2.8650933648366075,-0.2828310838616153,-10.130051215440137,3.535679269571671,29843.302525205374,-66900.15029095742,-66881.7308437957,0.3825355726399213,0.7787036262641521,-10.208710299593024,2.03563715889278,29691.383162688624,-67275.02335396354,-67247.39418322095,0.4101513151696505,0.7908117013849414,-10.212222479832949,1.9280974414475271,29667.184472241435,-67335.23209774782,-67307.60292700524,-3.5435021764957657,-0.4025301378399089,0.3125481718704837,-10.794737534701046,0.7477293544638405,2.484286034745831,29360.360176793776,-68098.92942604375,-68052.88080813944,-374.8730630061182,-365.6633394252567,-435.0818067904038,-425.8720832095423,-1198.7791350863263,-1171.1499643437419
