bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
2,-12.616466174220095,-12.403731537090604,-12.501481883886775,31311,0.048885982492492874,0.40546510803188524,0.6011425691680731,0.3613723884659915,0.37750539233641095,0.18068619423299576,0.18875269616820547,0.08220097691565419,tanh_saturating,1,ALL,w_clone,0.999,20,200
3,-12.403731537090604,-12.27907382426767,-12.336658280325969,33554,-0.11161976014467406,0.41215959390094126,0.6110678139175355,0.3734038732059558,0.40597564559860566,0.1867019366029779,0.20298782279930283,0.0849377654222944,tanh_saturating,1,ALL,w_clone,0.999,20,200
4,-12.27907382426767,-12.12977682455901,-12.18882144650468,32232,-0.01489617854141384,0.4523775277681458,0.670694922669053,0.44983167929404694,0.47038883200505854,0.22491583964702347,0.23519441600252927,0.10232271381480977,tanh_saturating,1,ALL,w_clone,0.999,20,200
5,-12.12977682455901,-12.017282210422035,-12.056671612243909,31714,-0.13130374606582582,0.41932519976584604,0.6216915411728433,0.38650037236586515,0.4677058327024267,0.19325018618293258,0.23385291635121336,0.08791681157933334,tanh_saturating,1,ALL,w_clone,0.999,20,200
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,32767,-0.06539170185356306,0.4527492679921544,0.6712460647251681,0.4505712794090246,0.48275639760763484,0.2252856397045123,0.24137819880381742,0.10249094983371583,tanh_saturating,1,ALL,w_clone,0.999,20,200
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,32240,-0.04242635352560236,0.46144977968143547,0.6841454433556962,0.46805498766436204,0.492763985539039,0.23402749383218102,0.2463819927695195,0.10646794958402267,tanh_saturating,1,ALL,w_clone,0.999,20,200
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,32196,-0.08647800261134597,0.4564993703030761,0.6768059664113406,0.4580663161699887,0.5228956260453251,0.22903315808499436,0.26144781302266257,0.1041958375435525,tanh_saturating,1,ALL,w_clone,0.999,20,200
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,32264,-0.08776094727624068,0.49659633632888417,0.7362537282412036,0.5420695523490721,0.5652836161225334,0.27103477617453603,0.2826418080612667,0.12330396062763511,tanh_saturating,1,ALL,w_clone,0.999,20,200
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,32292,-0.023719466885891438,0.5191773414269314,0.7697323263995685,0.5924878543044918,0.593490675248836,0.2962439271522459,0.296745337624418,0.13477255592556825,tanh_saturating,1,ALL,w_clone,0.999,20,200
11,-11.387217733138815,-11.258813555880218,-11.325094720585987,32066,-0.11528253936261856,0.5160176284793461,0.7650477359834784,0.5852980383334461,0.5808246060477875,0.29264901916672303,0.29041230302389376,0.13313709645072422,tanh_saturating,1,ALL,w_clone,0.999,20,200
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,32377,-0.0749098942131825,0.5739199919373514,0.8508937800463172,0.7240202249215104,0.6705116391396775,0.3620101124607552,0.33525581956983874,0.16469207857268478,tanh_saturating,1,ALL,w_clone,0.999,20,200
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,32132,0.04094019693741058,0.5958672952529653,0.8834328519420463,0.7804536038904576,0.6744634627406693,0.3902268019452288,0.33723173137033463,0.1775289167760423,tanh_saturating,1,ALL,w_clone,0.999,20,200
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,32375,0.028046287265896974,0.6217782405154332,0.9218484193881812,0.849804508328488,0.7240943951443508,0.424902254164244,0.3620471975721754,0.19330409018923395,tanh_saturating,1,ALL,w_clone,0.999,20,200
15,-10.785304516739837,-10.595842752855896,-10.696443788613934,31639,0.06401792518784721,0.6072503138537588,0.9003093153195828,0.810556863251216,0.7303945397541776,0.405278431625608,0.3651972698770888,0.1843764718377443,tanh_saturating,1,ALL,w_clone,0.999,20,200
16,-10.595842752855896,-10.363073172549734,-10.486884595272876,32830,0.06829350738188034,0.6023259149032061,0.8930084014354933,0.7974640050343752,0.7405676985651396,0.3987320025171876,0.3702838492825698,0.18139825388199213,tanh_saturating,1,ALL,w_clone,0.999,20,200
17,-10.363073172549734,-10.059158857616866,-10.220654612394164,32243,0.0987018934059658,0.5934252572535553,0.8798122864041211,0.7740696593076473,0.763800421866505,0.38703482965382363,0.3819002109332525,0.17607676797322416,tanh_saturating,1,ALL,w_clone,0.999,20,200
18,-10.059158857616866,-9.568196153530325,-9.853898068977037,32226,0.08761712720103387,0.6161334161084977,0.9134794027224586,0.8344446191981798,0.8102570942943169,0.4172223095990899,0.40512854714715846,0.18981019322276357,tanh_saturating,1,ALL,w_clone,0.999,20,200
19,-9.568196153530325,-3.039465617682323,-9.09410743865783,32254,0.1946434372921434,0.6379060211099661,0.9457594668976357,0.8944609692265001,1.077210720641193,0.44723048461325005,0.5386053603205965,0.20346204588417424,tanh_saturating,1,ALL,w_clone,0.999,20,200
0,-13.745778305127477,-12.851467988763098,-13.08684085701425,32118,0.2546992993394841,0.36185872359900706,0.5364917436078879,0.2878233909594317,0.4235262670865797,0.14391169547971586,0.21176313354328985,0.0654708679223513,rational_saturating,1,ALL,w_clone,0.999,20,200
1,-12.851467988763098,-12.616466174220095,-12.717512813561536,31924,-0.004511760365729756,0.3875294634455788,0.5745511825044152,0.3301090613172218,0.3625729584222559,0.1650545306586109,0.18128647921112795,0.0750895425192091,rational_saturating,1,ALL,w_clone,0.999,20,200
2,-12.616466174220095,-12.403731537090604,-12.501481883886775,31311,0.04705490239645216,0.4089841680156988,0.6063599275000751,0.3676723616778963,0.3779551616429697,0.18383618083894815,0.18897758082148486,0.08363402484374667,rational_saturating,1,ALL,w_clone,0.999,20,200
3,-12.403731537090604,-12.27907382426767,-12.336658280325969,33554,-0.11730430692846527,0.4123503425418046,0.6113506178524795,0.37374957794860836,0.40682328229375814,0.18687478897430418,0.20341164114687907,0.08501640249717178,rational_saturating,1,ALL,w_clone,0.999,20,200
4,-12.27907382426767,-12.12977682455901,-12.18882144650468,32232,-0.022337841404128478,0.4523775277681458,0.670694922669053,0.44983167929404694,0.4703926217977105,0.22491583964702347,0.23519631089885526,0.10232271381480977,rational_saturating,1,ALL,w_clone,0.999,20,200
5,-12.12977682455901,-12.017282210422035,-12.056671612243909,31714,-0.1384971654315816,0.4198862111672036,0.622523296676496,0.38753525490497265,0.4688867446798474,0.19376762745248632,0.2344433723399237,0.08815221516417475,rational_saturating,1,ALL,w_clone,0.999,20,200
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,32767,-0.06981631665765169,0.45173936417714283,0.6697487813290319,0.44856343009172345,0.48303690244654957,0.22428171504586172,0.24151845122327478,0.10203422657358464,rational_saturating,1,ALL,w_clone,0.999,20,200
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,32240,-0.04092952975600307,0.46217259104939845,0.6852170834898381,0.46952245150631977,0.49272554616672803,0.23476122575315989,0.24636277308336402,0.10680175195865725,rational_saturating,1,ALL,w_clone,0.999,20,200
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,32196,-0.08117979102299436,0.456871847587193,0.6773582012327724,0.45881413277729693,0.5224616012505958,0.22940706638864847,0.2612308006252979,0.10436594255886766,rational_saturating,1,ALL,w_clone,0.999,20,200
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,32264,-0.08208205622169201,0.49663259361361795,0.7363074832915499,0.5421487099511361,0.5648538387444351,0.27107435497556803,0.28242691937221753,0.1233219665196945,rational_saturating,1,ALL,w_clone,0.999,20,200
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,32292,-0.019692842675918587,0.5198042754891299,0.7706618188401839,0.5939196390180604,0.5939654123009186,0.2969598195090302,0.2969827061504593,0.1350982424083896,rational_saturating,1,ALL,w_clone,0.999,20,200
11,-11.387217733138815,-11.258813555880218,-11.325094720585987,32066,-0.11425218410963417,0.5158549441076331,0.7648065401339768,0.5849290438317042,0.5807975122025827,0.2924645219158521,0.29039875610129134,0.13305316168014464,rational_saturating,1,ALL,w_clone,0.999,20,200
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,32377,-0.0783840604738173,0.5737012263607699,0.8505694382024774,0.7234683692040781,0.6706000429746518,0.36173418460203904,0.3353000214873259,0.1645665485639257,rational_saturating,1,ALL,w_clone,0.999,20,200
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,32132,0.03266216150875634,0.5958672952529653,0.8834328519420463,0.7804536038904576,0.6736549820386705,0.3902268019452288,0.33682749101933523,0.1775289167760423,rational_saturating,1,ALL,w_clone,0.999,20,200
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,32375,0.01871073391872502,0.6221125835522417,0.9223441163745536,0.8507186690107561,0.7231524553868591,0.42535933450537805,0.36157622769342956,0.1935120333070225,rational_saturating,1,ALL,w_clone,0.999,20,200
15,-10.785304516739837,-10.595842752855896,-10.696443788613934,31639,0.05333262960239504,0.6078045258305494,0.9011309899963725,0.8120370611318425,0.7294036621178027,0.40601853056592124,0.36470183105890136,0.18471317081004954,rational_saturating,1,ALL,w_clone,0.999,20,200
16,-10.595842752855896,-10.363073172549734,-10.486884595272876,32830,0.059498152524864234,0.6021615431714801,0.8927647039060363,0.7970288165404328,0.74006473248939,0.3985144082702164,0.370032366244695,0.18129926203732913,rational_saturating,1,ALL,w_clone,0.999,20,200
17,-10.363073172549734,-10.059158857616866,-10.220654612394164,32243,0.09690675563859819,0.592403846174367,0.8782979423381165,0.7714072755153695,0.7639582158300595,0.38570363775768474,0.38197910791502976,0.17547115848109157,rational_saturating,1,ALL,w_clone,0.999,20,200
18,-10.059158857616866,-9.568196153530325,-9.853898068977037,32226,0.09900776994968463,0.6165119695911925,0.914040646115902,0.8354703027519755,0.8107241383435688,0.41773515137598777,0.4053620691717844,0.1900435043246057,rational_saturating,1,ALL,w_clone,0.999,20,200
19,-9.568196153530325,-3.039465617682323,-9.09410743865783,32254,0.2306975118466219,0.6390123462656419,0.9473997045734406,0.8975662002258424,1.076111635596876,0.4487831001129212,0.538055817798438,0.2041683893399603,rational_saturating,1,ALL,w_clone,0.999,20,200
0,-13.745778305127477,-12.851467988763098,-13.08684085701425,32118,-0.05280665138474849,0.34865277615792434,0.5169126059317386,0.26719864217114087,0.2907664227219557,0.13359932108557043,0.14538321136097784,0.060779379161313846,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
1,-12.851467988763098,-12.616466174220095,-12.717512813561536,31924,-0.09668258477460001,0.3768092293191312,0.5586573633885439,0.31209804966823956,0.3592966661573528,0.15604902483411978,0.1796483330786764,0.07099259765003879,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
2,-12.616466174220095,-12.403731537090604,-12.501481883886775,31311,0.04857429468276436,0.4008776037513883,0.5943411353218083,0.3532413851356161,0.37379556302053996,0.17662069256780805,0.18689778151026998,0.08035142659472755,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
3,-12.403731537090604,-12.27907382426767,-12.336658280325969,33554,-0.08506882801469423,0.41207046792103025,0.6109356757397194,0.37324239989154756,0.4018667315627133,0.18662119994577378,0.20093336578135665,0.0849010352663284,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
4,-12.27907382426767,-12.12977682455901,-12.18882144650468,32232,0.03089341833284759,0.4523775277681458,0.670694922669053,0.44983167929404694,0.47257855945814636,0.22491583964702347,0.23628927972907318,0.10232271381480977,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
5,-12.12977682455901,-12.017282210422035,-12.056671612243909,31714,-0.08452485295838896,0.42047118855935817,0.6233905841581043,0.38861582041698256,0.4611636447060933,0.19430791020849128,0.23058182235304664,0.08839801020425966,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,32767,-0.022545734511862148,0.4509267286059623,0.6685439678311996,0.4469510369234841,0.4830604062797739,0.22347551846174205,0.24153020313988696,0.10166745728563759,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,32240,-0.009164342035800924,0.46211636501407793,0.685133722769872,0.46940821807650374,0.4928611884462798,0.23470410903825187,0.2464305942231399,0.10677576740691226,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,32196,-0.07321274660336566,0.4560409593139071,0.6761263262787987,0.4571468090872645,0.5222568099071782,0.22857340454363226,0.2611284049535891,0.10398667828597433,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,32264,-0.07716724644149486,0.4931957622662929,0.7312120371360058,0.5346710432525875,0.5635224251019242,0.26733552162629376,0.2817612125509621,0.12162102995871486,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,32292,-0.03321756524441133,0.522109490193711,0.7740795301611959,0.5991991190145778,0.5939355017277035,0.2995995595072889,0.29696775086385174,0.1362991598751684,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
11,-11.387217733138815,-11.258813555880218,-11.325094720585987,32066,-0.13466514126294793,0.5147541712688035,0.7631745343231281,0.5824353698393234,0.5837190522813365,0.2912176849196617,0.29185952614066824,0.13248592841931636,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,32377,-0.10818134186965134,0.5736231791366371,0.850453725387978,0.7232715390262904,0.673589059212517,0.3616357695131452,0.3367945296062585,0.16452177582141123,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,32132,-0.008613072439987768,0.5975785837421779,0.8859700082561529,0.7849428555294077,0.6710474470282257,0.39247142776470384,0.33552372351411286,0.17855008187365354,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,32375,-0.037209628550979534,0.624734596253959,0.9262315124061196,0.8579048145741276,0.7214604651076182,0.4289524072870638,0.3607302325538091,0.19514665787829857,hinge_plateau_smooth,1,ALL,w_clone,0.999,20,200
