dt,x_star,slope,abs_slope,tau_drift,n_win,n_rows,n_bins_kept,var_mad_pooled,D_mad_pooled,x_star_lo,x_star_hi,slope_lo,slope_hi,tau_drift_lo,tau_drift_hi,var_mad_pooled_lo,var_mad_pooled_hi,D_mad_pooled_lo,D_mad_pooled_hi,n_boot_valid_xstar,n_boot_valid_slope,n_boot_valid_varpool,has_crossing,mean_reverting
1,-9.696248652028656,-0.3090143436458187,0.3090143436458187,3.236095736533721,5,39162,20,0.27418706928395153,0.13709353464197577,-9.722342148178011,-9.66549272474328,-0.4070720820990156,-0.24169796650714725,2.4565735101933046,4.137595948749844,0.2669413789484247,0.2812932454244298,0.13347068947421234,0.1406466227122149,300,300,300,True,True
2,-9.846207962506378,-0.24830497050693542,0.24830497050693542,8.054611214253312,5,31035,20,0.2787647628194699,0.06969119070486747,-9.889692408256956,-9.681489690395253,-0.3392627850617422,-0.08895075482122532,5.895158913888974,22.48643187066792,0.26905119116827764,0.2868514629357105,0.06726279779206941,0.07171286573392763,300,300,300,True,True
3,-9.761553750328465,-0.4355341194782636,0.4355341194782636,6.888094102923025,5,23342,20,0.2802369572450176,0.04670615954083627,-9.845985817527238,-9.695572688556238,-0.5514143773231666,-0.35765665078731906,5.440698343976362,8.389406460463638,0.27342483670779827,0.2891015028638917,0.04557080611796637,0.04818358381064861,300,300,300,True,True
4,-9.718784530415105,-0.26077735535523167,0.26077735535523167,15.338755140572648,5,17240,20,0.272410452768526,0.03405130659606575,-9.772348401368943,-9.59866759550393,-0.3608946923196336,-0.12223357095574865,11.083590164220896,32.73179877385047,0.2629960685714792,0.282240264956876,0.0328745085714349,0.0352800331196095,300,300,300,True,True
5,-9.52882999673424,-0.3445634044438589,0.3445634044438589,14.511117360446994,5,7271,20,0.31275853676627186,0.031275853676627184,-9.743382203343227,-9.378735052656227,-0.8621222857965364,-0.16072913815674003,5.799075459981258,30.681955234541828,0.2966341948082506,0.3288248138365213,0.029663419480825057,0.03288248138365213,300,300,300,True,True
