bin,x0_lo,x0_hi,x0_mid,y_med,n,series,dt,obs_class,weight_col
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,-0.04655601704204415,32767,resid_tanh_saturating,1,ALL,unweighted
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,-0.03341602473565531,32240,resid_tanh_saturating,1,ALL,unweighted
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,-0.10113001068495832,32196,resid_tanh_saturating,1,ALL,unweighted
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,-0.0432366819277136,32264,resid_tanh_saturating,1,ALL,unweighted
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,-0.012973103981810424,32292,resid_tanh_saturating,1,ALL,unweighted
11,-11.387217733138815,-11.258813555880218,-11.325094720585987,-0.0472249991633627,32066,resid_tanh_saturating,1,ALL,unweighted
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,-0.017037699672855844,32377,resid_tanh_saturating,1,ALL,unweighted
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,0.07995088251944762,32132,resid_tanh_saturating,1,ALL,unweighted
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,0.1113742668280886,32375,resid_tanh_saturating,1,ALL,unweighted
15,-10.785304516739837,-10.595842752855896,-10.696443788613934,0.13736547185837666,31639,resid_tanh_saturating,1,ALL,unweighted
16,-10.595842752855896,-10.363073172549734,-10.486884595272876,0.1517057087045519,32830,resid_tanh_saturating,1,ALL,unweighted
17,-10.363073172549734,-10.059158857616866,-10.220654612394164,0.16072227957443014,32243,resid_tanh_saturating,1,ALL,unweighted
18,-10.059158857616866,-9.568196153530325,-9.853898068977037,0.184094891177284,32226,resid_tanh_saturating,1,ALL,unweighted
19,-9.568196153530325,-3.039465617682323,-9.09410743865783,0.30852597437019513,32254,resid_tanh_saturating,1,ALL,unweighted
0,-13.745778305127477,-12.851467988763098,-13.08684085701425,0.46553177204675233,32118,resid_rational_saturating,1,ALL,unweighted
1,-12.851467988763098,-12.616466174220095,-12.717512813561536,0.14367067360161878,31924,resid_rational_saturating,1,ALL,unweighted
2,-12.616466174220095,-12.403731537090604,-12.501481883886775,0.1638853882361258,31311,resid_rational_saturating,1,ALL,unweighted
3,-12.403731537090604,-12.27907382426767,-12.336658280325969,-0.03412641771569147,33554,resid_rational_saturating,1,ALL,unweighted
4,-12.27907382426767,-12.12977682455901,-12.18882144650468,0.008984632370647616,32232,resid_rational_saturating,1,ALL,unweighted
5,-12.12977682455901,-12.017282210422035,-12.056671612243909,-0.12148540640762895,31714,resid_rational_saturating,1,ALL,unweighted
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,-0.05587291715627968,32767,resid_rational_saturating,1,ALL,unweighted
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,-0.041786209307155715,32240,resid_rational_saturating,1,ALL,unweighted
