x,S_mean,S_lo,S_hi
-9.989189195216897,0.4690163975964992,-1.0184223296804031,1.9593383220962772
-9.982138003653157,1.018872917812888,-0.532431700480306,2.63468838869751
-9.975086812089419,1.4170573975556087,-0.055677484301143804,3.0981029990882663
-9.96803562052568,1.6018118397842624,0.12224574017357713,3.4281754095039294
-9.960984428961941,1.5440775908569886,0.08378136295616528,3.2932947959524035
-9.953933237398203,1.2538035464812907,-0.4256232310298869,2.9665903405801957
-9.946882045834464,0.7849754877659286,-0.8961669061980617,2.4510357100945868
-9.939830854270726,0.23539695309218772,-1.3915514202641444,1.992615238883099
-9.932779662706986,-0.27147276501193107,-1.9270273200060255,1.434440188159279
-9.925728471143248,-0.6261482887307227,-2.616085006467044,1.138652967220069
-9.91867727957951,-0.7760555827998745,-3.006639518999687,1.1030567857543396
-9.91162608801577,-0.7426147498088507,-3.1543062506471142,1.4909102093287412
-9.904574896452033,-0.5981122522631179,-3.3248919579445304,1.8680236986201049
-9.897523704888295,-0.4174281280626668,-3.4949281604860833,2.0389897856780297
-9.890472513324555,-0.23712000042728362,-3.4052128937829287,2.2012666789189277
-9.883421321760817,-0.04553594267597118,-3.2054255433719465,2.7230343341726844
-9.876370130197078,0.19634558667065666,-2.687300129724028,3.0948480877515028
-9.86931893863334,0.5208938571629702,-2.109622414069187,3.36596805050935
-9.862267747069602,0.9250145886645821,-1.7337778519176992,3.742009102576744
-9.855216555505862,1.3569480118690325,-1.2720419340284994,4.35807619136191
-9.848165363942124,1.722626954291032,-0.6568015256557436,4.634513278035863
-9.841114172378385,1.9114313811344634,-0.1903454964596014,4.543173228381277
-9.834062980814647,1.8345408372641778,-0.13252024579252064,4.179929710744198
-9.827011789250909,1.460686412241119,-0.5221250299010239,3.874789028512668
-9.81996059768717,0.8319173962563593,-1.3588021158056458,3.145576011672039
-9.812909406123431,0.051380173046762935,-2.1940781831924823,2.191773552735213
-9.805858214559692,-0.7491395189655239,-3.220257586402395,1.6123552295325545
-9.798807022995954,-1.443884306297853,-3.8520547766928326,0.983058459583653
-9.791755831432216,-1.9346558575213884,-4.343541927963787,0.6315530047970355
-9.784704639868476,-2.156248271789017,-4.555875051783577,0.5767264055525418
-9.777653448304738,-2.074607604138228,-4.7018604206014105,0.6390642434443456
-9.770602256741,-1.6891003060065426,-4.48240076442636,1.275319847476097
-9.76355106517726,-1.0424859025973137,-3.9693704217287777,2.234319006481678
-9.756499873613523,-0.23013069283116555,-3.6050575054221814,3.684094028328299
-9.749448682049783,0.6071924289859724,-3.032134714411682,4.9450903649888325
-9.742397490486045,1.3177098601109216,-2.454833380033825,6.369323098644139
-9.735346298922307,1.7936400838014581,-2.1109243328508507,7.1004072099272255
-9.728295107358568,2.019350289662591,-1.6919173911535041,6.699657055095441
-9.72124391579483,2.07737495722979,-1.4483879270994284,6.5557329650291924
-9.71419272423109,2.095132699638361,-0.933555312023258,6.256890882871134
-9.707141532667352,2.155272208993477,-0.7358522825357863,6.31723658716692
-9.700090341103614,2.228216155396247,-0.5533456786824793,5.738522852090952
-9.693039149539874,2.182815649096157,-0.692074305670672,5.578380751617183
-9.685987957976137,1.8794401507578866,-1.067559846191694,5.241754392934725
-9.678936766412397,1.2821943400468323,-2.068505274348941,4.448455238624903
-9.671885574848659,0.5016383141146543,-2.9734573954263976,3.6986011627091986
-9.664834383284921,-0.2715602926223995,-3.444352548416996,3.6526350106242664
-9.657783191721181,-0.8914166268914999,-4.026060083044365,3.302850406927904
-9.650732000157443,-1.335903107818064,-4.577310600738,2.896690563831666
-9.643680808593704,-1.672715213654102,-5.249229080318269,3.0365355431765195
-9.636629617029966,-1.9421092960661515,-5.592200593300695,2.625747155596465
-9.629578425466228,-2.062802216054245,-5.850945890580712,2.3142218038642177
-9.622527233902488,-1.851918272861194,-5.718780262406278,2.23484967825546
-9.61547604233875,-1.1566751498383363,-4.993139039234564,3.020139977687766
-9.608424850775013,-0.002900889700003577,-3.7051826608898466,4.337386135978599
-9.601373659211273,1.3512940823946447,-2.1650741267932743,6.013271638461471
-9.594322467647535,2.500243993142311,-1.2747671845688107,7.15759537751302
-9.587271276083795,3.062632362719533,-0.8776597585375228,7.769880137935128
-9.580220084520057,2.839472532560885,-0.8806035870318606,7.535245638536151
-9.57316889295632,1.8795344158636305,-1.4141148587533854,6.330281769785798
-9.56611770139258,0.4386670210618892,-2.4172841878890883,4.311283999268952
-9.559066509828842,-1.1252348214803307,-4.018422706495192,2.4760199186689285
-9.552015318265102,-2.4648690376776385,-5.452228605859741,1.153005769444018
-9.544964126701364,-3.3255734353016284,-6.28431671807997,0.24186423251563302
-9.537912935137626,-3.5853489282399433,-7.084087348024323,-0.12415608857799902
-9.530861743573887,-3.258565549821468,-6.78005999997527,0.6217936856711854
-9.523810552010149,-2.474675745211033,-5.9875238161607305,1.9164481530365307
-9.51675936044641,-1.4425810720906862,-5.166338479316862,2.956505090279685
-9.509708168882671,-0.4079000538957126,-4.421893378538646,4.582206136918148
-9.502656977318933,0.39332314796792384,-3.9360716181648012,5.462998124780483
-9.495605785755194,0.781193467419319,-3.6983446437469643,6.305886374829469
-9.488554594191456,0.6709093950900711,-4.088394146619084,6.049023294836415
-9.481503402627716,0.0920587259724156,-4.604079127727414,5.1741995152335365
-9.474452211063978,-0.8196359631264312,-5.429342302499474,4.038093946265343
-9.46740101950024,-1.8544561207346713,-6.743044175335595,2.547862880170634
-9.4603498279365,-2.772709738193107,-7.329189480969097,1.5660956822845715
-9.453298636372763,-3.351274686304853,-7.751068233556305,0.7166651327171069
-9.446247444809025,-3.43060999460642,-8.147351926124594,0.39946720455418366
-9.439196253245285,-2.959054039012883,-7.709645045473761,0.8006061791237524
-9.432145061681547,-2.0196070806297417,-7.356179303786035,2.2135018361605208
-9.425093870117808,-0.816432258311627,-6.679497040071658,4.900760459104727
-9.41804267855407,0.39064885345907957,-5.393842355574181,6.3999712223592296
-9.410991486990332,1.3861484742025136,-4.7219319420178785,8.406524026437786
-9.403940295426592,2.0866739357073887,-4.303185494652803,9.205565087866606
-9.396889103862854,2.5632495181708084,-3.4736262070430897,9.403585289257844
-9.389837912299114,2.973395943842263,-2.671676797281229,9.759595816361903
-9.382786720735377,3.4326635557632117,-1.7263926939745118,10.362160070610857
-9.375735529171639,3.9039449185038175,-1.0669955995459341,11.05548634573319
-9.368684337607899,4.185737130711447,-1.282644239185587,11.092909937065775
-9.361633146044161,4.022247786322719,-1.6316185571593464,11.46095469419239
-9.354581954480421,3.2721184535540067,-2.819366658593518,10.651158809943817
