x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-10.057709985845253,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.16799344371488045,0.19971642316957489,0.19414132446653243,0.4987115949901868
-10.048193674723217,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.16662475532337728,0.19925464994926306,0.19366372826696843,0.49099139047602786
-10.038677363601181,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.16525606693187433,0.19878139097864633,0.1931772961478248,0.483347058801269
-10.029161052479147,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1638873785403714,0.198296388876804,0.1926818318220537,0.47577796124864097
-10.01964474135711,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.16251869014886822,0.19779938198367383,0.19217713432024855,0.4682834635503109
-10.010128430235074,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.16115000175736527,0.19729010437018255,0.1916629978903423,0.46086293586831756
-10.000612119113038,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1597813133658621,0.19676828585388764,0.191139211896675,0.45351575277494965
-9.991095807991002,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15841262497435893,0.196233652020447,0.19060556071857798,0.446241293233022
-9.981579496868966,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15704393658285598,0.19568592425124173,0.19006182364863686,0.43903894057606374
-9.972063185746931,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15567524819135303,0.1951248197574858,0.18950777479081232,0.4319080824884407
-9.962546874624895,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15430655979985008,0.19455005162116706,0.18894318295861498,0.42484811098538
-9.953030563502859,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15293787140834691,0.1939613288431729,0.1883678115735519,0.41785842239293447
-9.943514252380822,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15156918301684374,0.1933583563989605,0.18778141856407893,0.41093841732788616
-9.933997941258786,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.15020049462534057,0.19274083530214317,0.18718375626531983,0.40408750067754834
-9.924481630136752,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.14883180623383785,0.19210846267636977,0.1865745713198318,0.397305081579547
-9.914965319014716,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.14746311784233468,0.1914609318358823,0.18595360457972518,0.39059057340151104
-9.90544900789268,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.14609442945083173,0.190797932375145,0.18532059101047105,0.38394339372071706
-9.895932696770643,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.14472574105932856,0.1901191502679412,0.1846752595967565,0.37736296430367905
-9.886416385648607,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1433570526678254,0.18942426797634354,0.18401733325078046,0.3708487110856992
-9.876900074526572,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.14198836427632266,0.18871296456996556,0.183346528723412,0.3644000641503466
-9.867383763404536,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1406196758848195,0.18798491585590593,0.18266255651866853,0.3580164577089119
-9.8578674522825,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.13925098749331632,0.18723979451980333,0.18196512081200672,0.3516973300798146
-9.848351141160464,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.13788229910181338,0.18647727027841485,0.18125391937295418,0.34544212366796956
-9.838834830038428,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1365136107103102,0.18569701004413916,0.1805286434926536,0.3392502849441306
-9.829318518916391,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.13514492231880704,0.1848986781018988,0.17978897791692924,0.3331212644241784
-9.819802207794357,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1337762339273043,0.18408193629879738,0.1790346007855322,0.32705451664840446
-9.81028589667232,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.13240754553580114,0.18324644424696138,0.17826518357826374,0.32104950016074313
-9.800769585550285,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.13103885714429797,0.18239185953997464,0.1774803910687296,0.31510567748800655
-9.791253274428248,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12967016875279502,0.1815178379833012,0.17667988128652207,0.30922251511908083
-9.781736963306212,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12830148036129185,0.18062403383908798,0.17586330548868415,0.303399483484101
-9.772220652184178,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12693279196978913,0.17971010008572602,0.17503030814136405,0.29763605693362244
-9.762704341062141,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12556410357828596,0.17877568869253474,0.17418052691262229,0.2919317137177651
-9.753188029940105,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12419541518678279,0.1778204509099223,0.17331359267741817,0.28628593596536817
-9.743671718818069,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12282672679527984,0.17684403757535133,0.17242912953585676,0.2806982096631096
-9.734155407696033,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12145803840377667,0.1758460994354255,0.17152675484584587,0.2751680246346323
-9.724639096573998,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.12008935001227372,0.17482628748438525,0.17060607927137356,0.26969487451967394
-9.715122785451962,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11872066162077077,0.17378425331927638,0.16966670684768323,0.2642782567531765
-9.705606474329926,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1173519732292676,0.1727196495120297,0.16870823506469265,0.25891767254442244
-9.69609016320789,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11598328483776443,0.17163212999865238,0.1677302549700662,0.2536126268561473
-9.686573852085854,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11461459644626149,0.17052135048570305,0.16673235129342368,0.24836262838367046
-9.677057540963817,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11324590805475832,0.16938696887418214,0.16571410259323388,0.2431671895340406
-9.667541229841783,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11187721966325537,0.16822864570092783,0.16467508142801185,0.23802582640517217
-9.658024918719747,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.11050853127175242,0.1670460445975629,0.1636148545535029,0.2329380587650079
-9.64850860759771,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10913984288024925,0.1658388327669945,0.16253298314760903,0.22790341003069745
-9.638992296475674,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10777115448874608,0.16460668147740895,0.16142902306486917,0.22292140724777376
-9.629475985353638,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10640246609724313,0.16334926657365698,0.16030252512237225,0.21799158106936756
-9.619959674231604,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10503377770574018,0.1620662690058617,0.15915303541903736,0.21311346573542875
-9.610443363109567,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10366508931423701,0.1607573753750192,0.15798009569024654,0.20828659905197006
-9.600927051987531,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.10229640092273407,0.1594222784953009,0.15678324369986735,0.203510522370344
-9.591410740865495,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.1009277125312309,0.1580606779726888,0.1555620136717362,0.19878478056653667
-9.581894429743459,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09955902413972773,0.15667228079951054,0.15431593676271152,0.1941089220204804
-9.572378118621423,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09819033574822478,0.1552568019643597,0.15304454157942537,0.18948249859541372
-9.562861807499388,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09682164735672183,0.15381396507680983,0.15174735474087475,0.18490506561726378
-9.553345496377352,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09545295896521888,0.15234350300624486,0.15042390148899198,0.18037618185404974
-9.543829185255316,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09408427057371571,0.15084515853404926,0.149073706349323,0.17589540949533675
-9.53431287413328,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.09271558218221254,0.1493186850183035,0.1476962938439032,0.17146231413171695
-9.524796563011243,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.0913468937907096,0.14776384707004883,0.1462911892583806,0.1670764647343243
-9.515280251889209,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.08997820539920665,0.1461804212400857,0.1448579194653606,0.16273743363439863
-9.505763940767173,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.08860951700770348,0.14456819671517715,0.14339601380585904,0.15844479650287357
-9.496247629645136,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.08724082861620053,0.14292697602243498,0.1419050050306361,0.15419813233001706
-9.4867313185231,1,TT,w_clone,0.999,12207,0.02,0.98,500,0.08587214022469736,0.14125657574056077,0.1403844303030381,0.1499970234051243
