rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
253,12144,-1.2852620419061815,-0.14483409046392728,-8.874029848837916,6.9044518234404375,3493.7512282258754,-15125.714260601715,-15110.905079602444,0.21280206969829368,0.6940642635002405,-8.943281597549584,3.2615484637168723,3442.200088352538,-15304.237030195847,-15282.023258696941,0.2250943606817599,0.6934628560242733,-8.946333692596507,3.0807651241191967,3443.969494212468,-15297.996212284452,-15275.782440785546,-117.24252890999686,-13.745477109028597,0.10012837341298599,-14.960981492709106,1.3807468932749671,0.07275120332805027,3383.255447328545,-15509.993437852403,-15472.970485354226,-178.52276959413211,-171.11817909449746,-172.2819516827367,-164.87736118310204,-384.279177250688,-362.06540575178224
254,12386,-1.36028363731296,-0.1530253397655184,-8.889270492046156,6.534865412044212,3665.697132748204,-15076.552893173406,-15061.70424901041,0.21851182569910224,0.7265173281942331,-8.900789698746626,3.324842149251321,3612.2406846813683,-15256.506487586112,-15234.233521341617,0.23113931487139283,0.7222779151122001,-8.905312784446025,3.1248596350390647,3613.6931333661414,-15251.527192146968,-15229.254225902474,-1142.8697585127022,-132.71296878450931,0.08192883448098415,-18.730740512884726,1.498415385078671,0.007535058624328832,3556.8209118889317,-15444.007975065906,-15406.886364658416,-179.95359441270557,-172.5292723312068,-174.97429897356233,-167.54997689206357,-367.45508189249995,-345.1821156480055
255,12322,-1.089076098121022,-0.12224736832857354,-8.908789718841467,8.180135193685512,3399.021016594329,-15865.489367582266,-15850.651084459118,0.19818728206254083,0.6563302557378738,-8.950568971581028,3.311666868365244,3325.9584199949672,-16131.241186751578,-16108.983762066855,0.20912000299550165,0.6530447627619383,-8.952058779926057,3.1228230365699923,3327.555469524564,-16125.325862906648,-16103.068438221924,-19.09920640859425,-2.292383918556043,0.11957945761242068,-11.992496930850086,1.1121938902918664,0.43622710485157007,3263.5668382971267,-16360.58486916097,-16323.489161353098,-265.7518191693125,-258.3326776077374,-259.83649532438176,-252.41735376280667,-495.095501578704,-472.83807689398054
256,12441,-1.3146133968708997,-0.1475686282220053,-8.908488292600836,6.7765080698289015,3658.4939478175274,-15223.11090297866,-15208.253397480832,0.22499430753976746,0.7681608720426798,-8.883551403762931,3.4141346971940982,3608.0352036569716,-15393.894170826099,-15371.607912579355,0.24007822152347366,0.7821308805870684,-8.88465379337139,3.2578168716173845,3609.3505090646995,-15389.359643946136,-15367.073385699392,-174.65247289687485,-21.190728801724465,0.12602503500012946,-16.061486572953807,1.4552749016991275,0.047190448679548094,3560.0343053937477,-15556.518699566244,-15519.374935821672,-170.78326784743876,-163.35451509852282,-166.2487409674759,-158.81998821855996,-333.407796587584,-311.12153834083983
257,12199,-1.3643564401762565,-0.1542632565500881,-8.844338377708631,6.482425059367962,3485.8877347272037,-15276.848486976662,-15262.030268456365,0.21336790642355086,0.6583097266510107,-8.961413714189703,3.085326831413052,3424.0914149675505,-15493.046946527238,-15470.819618746791,0.2241117371784966,0.6430486951146044,-8.96597796768742,2.8693218088905366,3425.391532926294,-15488.415899398618,-15466.188571618171,-19.32744541495079,-2.294181376613634,0.1241909724777203,-12.081634169783667,1.217264644172355,0.4358853271993983,3366.944830742067,-15694.361013949907,-15657.315467649163,-216.19845955057644,-208.78935029042623,-211.56741242195676,-204.15830316180654,-417.51252697324526,-395.28519919279825
258,12270,-1.1827622328499396,-0.13269243482116544,-8.913561910624313,7.536224663807982,3692.342717091002,-14730.995385561237,-14716.165560485826,0.20199794281307193,0.6529400739372151,-8.942948914908662,3.2324095228110474,3631.238944112746,-14933.74784879404,-14911.503111180926,0.2125915335431436,0.6403755014454507,-8.943789780301586,3.0122342633907953,3633.009796534036,-14927.765575770249,-14905.520838157134,158.336458844137,14.125648959883284,0.15780612165937524,-11.547846239889058,0.4710731282490466,,3547.465437128998,-15216.135904524714,-15179.061341836188,-202.75246323280408,-195.3375506950997,-196.77019020901207,-189.3552776713077,-485.140518963477,-462.8957813503621
259,12014,-1.3057453440100946,-0.14707409738251553,-8.87814623545889,6.79929381037889,3439.7196269154983,-15021.7016234253,-15006.91396759448,0.20688781565360193,0.6453562489372304,-8.962048417508985,3.119353582512411,3394.6383056276104,-15178.199277416696,-15156.017793670466,0.2168143205593827,0.6253947515805697,-8.96814189401749,2.884471606704973,3395.6103298195612,-15174.759668840094,-15152.578185093864,-10.089735417693548,-1.222324211730648,0.13771270029629418,-11.02905118166511,0.9926858303792452,0.8181135499100793,3339.506756898904,-15370.917708290228,-15333.948568713178,-156.49765399139505,-149.10382607598513,-153.058045414793,-145.66421749938308,-349.2160848649273,-327.03460111869754
260,12154,-1.3195738163993347,-0.14908139923247013,-8.85136457796225,6.707744930946413,3434.7410763096104,-15355.213852967887,-15340.403025742497,0.21340635606384808,0.6710042575660028,-8.94125281381827,3.1442561971549154,3379.2826911440516,-15551.057629262668,-15528.841388424582,0.22462210201242133,0.6592378009197788,-8.942708676884065,2.9348750412963533,3380.872085175927,-15545.342524783988,-15523.126283945901,-141.01227940963747,-16.527017389654038,0.10219068839455044,-15.17889628270524,1.3797804605875865,0.06050698540596944,3304.4868490963636,-15819.0917290312,-15782.064660967724,-195.8437762947815,-188.43836268208543,-190.1286718161009,-182.72325820340484,-463.87787606331403,-441.66163522522766
261,12461,-1.2899620138721537,-0.14602352897664847,-8.833932606014743,6.8482114287206155,3689.2384240861097,-15163.326326770744,-15148.465608678858,0.23133473896577353,0.8268873126916153,-8.881726931264563,3.5744191140006647,3628.3555900813844,-15368.683690269156,-15346.392613131327,0.24467013194681603,0.8265063336542949,-8.892467242179912,3.3780434378232678,3630.1389679628705,-15362.560472279349,-15340.26939514152,-384.22532941291166,-46.35831533499795,0.12087139442609293,-16.596057703503984,1.3445807959433358,0.021571103107904693,3560.6075453427675,-15599.55299262873,-15562.401197399016,-205.35736349841136,-197.9270044524692,-199.23414550860434,-191.80378646266217,-436.2266658579865,-413.9355887201582
262,12154,-1.270395986979664,-0.1431145596540857,-8.87677668890061,6.987409264417574,3513.5286600878353,-15079.569592240563,-15064.758765015173,0.21154402275279108,0.7990139297593077,-8.925520679141703,3.777057462375243,3491.700456000611,-15153.313253644666,-15131.09701280658,0.2274914293497418,0.8332369101403905,-8.925370054478053,3.6627178110494216,3492.427342938874,-15150.783350374315,-15128.567109536229,11.861718851353283,0.5813996272362407,0.1632593685865446,-11.377821781337326,0.6219924727189514,,3416.8087112091343,-15412.834630705105,-15375.807562641628,-73.74366140410348,-66.33824779140741,-71.21375813375198,-63.808344521055915,-333.26503846454216,-311.0487976264558
