bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
0,-10.457002044311755,-9.873264458841856,-10.011726506457505,611,0.2985129473156498,0.20003582588494484,0.2965731154570192,0.08795561281188244,0.28338542488591256,0.04397780640594122,0.14169271244295628,0.020007165818735986,OU_linear,1,TT,w_clone,0.999,20,200
1,-9.873264458841856,-9.660890237455417,-9.759472262814054,610,0.16355130317382538,0.23939904534491224,0.35493302462836684,0.12597745197184088,0.1673878463136553,0.06298872598592044,0.08369392315682765,0.028655951456027673,OU_linear,1,TT,w_clone,0.999,20,200
2,-9.660890237455417,-9.465656001397875,-9.558360189091797,610,0.11303659768737453,0.27528231942546944,0.40813356678020096,0.16657300833272876,0.17497779622617898,0.08328650416636438,0.08748889811308949,0.037890177694133095,OU_linear,1,TT,w_clone,0.999,20,200
3,-9.465656001397875,-9.332625390568136,-9.391118017718656,611,0.01910773301074889,0.28612596738375495,0.4242103592431551,0.1799544288892067,0.19069251733211107,0.08997721444460335,0.09534625866605553,0.0409340346056448,OU_linear,1,TT,w_clone,0.999,20,200
4,-9.332625390568136,-9.206605875743675,-9.270540125643912,610,-0.08370255096360932,0.30246084173798615,0.4484284439607382,0.20108806935304893,0.3568361725071639,0.10054403467652447,0.17841808625358194,0.04574128039242555,OU_linear,1,TT,w_clone,0.999,20,200
5,-9.206605875743675,-9.089019726045056,-9.145419040338409,610,0.03825075365371418,0.27721944875870547,0.4110055547296567,0.16892556601863284,0.19740530682352775,0.08446278300931642,0.09870265341176387,0.03842531138504026,OU_linear,1,TT,w_clone,0.999,20,200
6,-9.089019726045056,-8.97628145596755,-9.02809066181897,611,-0.07005065765008979,0.35899861715266096,0.5322513497905351,0.28329149935384657,0.24498691121009078,0.14164574967692328,0.12249345560504539,0.06444000355876142,OU_linear,1,TT,w_clone,0.999,20,200
7,-8.97628145596755,-8.870394386536681,-8.922881985170257,610,-0.016195255526891966,0.3232856508049936,0.4793033058834835,0.22973165903083617,0.23757091678504227,0.11486582951541809,0.11878545839252114,0.052256806008204135,OU_linear,1,TT,w_clone,0.999,20,200
8,-8.870394386536681,-8.764527469784447,-8.81560002504753,610,-0.06927937547706017,0.2991530523466468,0.4435243154091385,0.19671381835914498,0.2308589626174802,0.09835690917957249,0.1154294813087401,0.0447462743641578,OU_linear,1,TT,w_clone,0.999,20,200
9,-8.764527469784447,-8.65816563116343,-8.711595548047262,610,-0.07501510169674261,0.33626820039260275,0.4985512339020728,0.24855333282527928,0.26063143608915545,0.12427666641263964,0.13031571804457773,0.05653815129763982,OU_linear,1,TT,w_clone,0.999,20,200
10,-8.65816563116343,-8.535871707844931,-8.59468532451638,611,-0.05668582253493892,0.3177819361609015,0.47114349855215254,0.22197619622796216,0.2890389513683204,0.11098809811398108,0.1445194756841602,0.050492679475085636,OU_linear,1,TT,w_clone,0.999,20,200
11,-8.535871707844931,-8.408651840234981,-8.477776786366062,610,-0.04182035916360832,0.3077146381556402,0.45621772252955217,0.20813461035005146,0.24651639759890195,0.10406730517502573,0.12325819879945098,0.04734414926762829,OU_linear,1,TT,w_clone,0.999,20,200
12,-8.408651840234981,-8.272172031328498,-8.340903305457894,609,-0.07777462645663433,0.31695748711892335,0.46992117040251574,0.22082590639247024,0.25036276826663684,0.11041295319623512,0.12518138413331842,0.05023102432037123,OU_linear,1,TT,w_clone,0.999,20,200
13,-8.272172031328498,-8.114151088607294,-8.199048763783404,612,-0.06267245414548503,0.35022450325668586,0.5192428485283624,0.26961313574784795,0.24573497509834943,0.13480656787392398,0.12286748754917472,0.06132860134069618,OU_linear,1,TT,w_clone,0.999,20,200
14,-8.114151088607294,-7.924454362783859,-8.021370412007112,610,-0.03246392332068487,0.2954293846087387,0.43800360562091595,0.19184715853692288,0.22389652346574912,0.09592357926846144,0.11194826173287456,0.043639260645149024,OU_linear,1,TT,w_clone,0.999,20,200
15,-7.924454362783859,-7.726569114362053,-7.830093609436304,610,0.017787245625141168,0.29943310218575814,0.443939517300605,0.19708229502109414,0.2243085570852976,0.09854114751054707,0.1121542785426488,0.044830091342293335,OU_linear,1,TT,w_clone,0.999,20,200
16,-7.726569114362053,-7.469083163415217,-7.598587826468796,611,0.07318428187655385,0.28119201306103814,0.41689527856429515,0.17380167328920124,0.28660351656737526,0.08690083664460062,0.14330175828368763,0.039534474104659524,OU_linear,1,TT,w_clone,0.999,20,200
17,-7.469083163415217,-7.066496901189976,-7.303017705180661,610,-0.012140073221683145,0.28954225540977846,0.4292753478705375,0.184277324289371,0.3881112554227994,0.0921386621446855,0.1940556277113997,0.041917358833890694,OU_linear,1,TT,w_clone,0.999,20,200
18,-7.066496901189976,-6.257292344013413,-6.762472319962589,610,0.0665304656785069,0.3899569051738174,0.5781501076107017,0.334257546930266,0.7208398219017977,0.167128773465133,0.36041991095089887,0.07603319394637081,OU_linear,1,TT,w_clone,0.999,20,200
19,-6.257292344013413,-3.039465617682323,-5.5197710232562684,611,0.3893080742956944,0.2881182035200201,0.42716404853878176,0.1824691243640427,0.6000383118328886,0.09123456218202135,0.3000191559164443,0.041506049599801864,OU_linear,1,TT,w_clone,0.999,20,200
0,-10.457002044311755,-9.873264458841856,-10.011726506457505,611,0.25953224566711364,0.20098872377863072,0.2979858818741979,0.08879558579634342,0.2652671709822091,0.04439779289817171,0.13263358549110454,0.02019823354308136,tanh_saturating,1,TT,w_clone,0.999,20,200
1,-9.873264458841856,-9.660890237455417,-9.759472262814054,610,0.11009912504023397,0.2408887846397946,0.35714171210695944,0.1275502025266903,0.14940084913959772,0.06377510126334515,0.07470042456979886,0.029013703282618673,tanh_saturating,1,TT,w_clone,0.999,20,200
2,-9.660890237455417,-9.465656001397875,-9.558360189091797,610,0.0568067300068312,0.2751996245333871,0.4080109633331997,0.16647294620008563,0.16593536876207682,0.08323647310004281,0.08296768438103841,0.03786741667165861,tanh_saturating,1,TT,w_clone,0.999,20,200
