x,b,D_raw_interp,D_smooth,D_final,D_var_source,p_emp,p_closed,ratio_pemp_over_pclosed,J_raw,J_smooth,S_raw,S_smooth
-10.51841563441224,0.5256408262443389,0.06014229823044384,0.060143919007631025,0.060143919007631025,D_mean_resid2,0.22245726237734217,0.021102103075872167,10.541947481608908,0.10025085193360261,0.09160920184669258,-0.38058264701067684,-0.4744633316396054
-10.509192766303212,0.5206596213744143,0.06014229823044384,0.060149577240444285,0.060149577240444285,D_mean_resid2,0.22499418834330023,0.02286250446774141,9.841187288153975,0.09050553828153537,0.08809913828872849,-0.4167227148126864,-0.5254992473759497
-10.49996989819419,0.5156845892709249,0.06014229823044384,0.06016853707802079,0.06016853707802079,D_mean_resid2,0.23053316404810223,0.024744990576273825,9.31635691424121,0.07708845248413909,0.08392244457318851,-0.49662897176164655,-0.5889911188686647
-10.490747030085164,0.5107159158915604,0.06014229823044384,0.060219405806633944,0.060219405806633944,D_mean_resid2,0.23753514752389943,0.02674667749871728,8.880921659719835,0.07532395623829868,0.07893845127737237,-0.599798873035982,-0.6598029952434297
-10.48152416197614,0.5057537886830556,0.06014229823044384,0.06032988819193248,0.06032988819193248,D_mean_resid2,0.24397765483952763,0.028856773977314603,8.454779284452504,0.08064745880392787,0.0728587127772834,-0.7364787335006988,-0.7283124488759146
-10.472301293867114,0.5007983965543537,0.06014229823044384,0.06052710793590224,0.06052710793590224,D_mean_resid2,0.24935424779842444,0.03105917166288237,8.028361171538203,0.08234801634263104,0.06535355882901472,-0.8990651361856714,-0.7807967548008143
-10.46307842575809,0.4958499298488159,0.060635024022184715,0.0608226139836734,0.0608226139836734,D_mean_resid2,0.2548987525816229,0.033340498567460373,7.645319162395452,0.07457961260755383,0.056274794432357694,-1.0547051984376505,-0.801108276713549
-10.453855557649064,0.490908580315436,0.06112774981392569,0.06120485739011578,0.06120485739011578,D_mean_resid2,0.2622079535872853,0.035697808605225555,7.345211480261635,0.05882368456262449,0.0458987449508276,-1.1503517827985137,-0.7735445289820506
-10.44463268954004,0.485974541079096,0.061620475605666566,0.06164671445324354,0.06164671445324354,D_mean_resid2,0.2724054323983492,0.03813894759560298,7.1424475391071,0.03771860966377738,0.035055708888892964,-1.1303908022922537,-0.686349900561652
-10.435409821431014,0.481048006609821,0.06211320139740754,0.06212048040740796,0.06212048040740796,D_mean_resid2,0.28645203890183657,0.040676199155023525,7.04225185372217,0.012859736669789235,0.025047854388435056,-0.9597155975927699,-0.5349082747102611
-10.42618695332199,0.4761291726910701,0.06260592718914841,0.06260754796633561,0.06260754796633561,D_mean_resid2,0.3050345156905066,0.04331993261544626,7.041435599596079,-0.010768619306443267,0.017353048131348157,-0.6411587880334413,-0.32362481109901553
-10.416964085212964,0.4712182363870361,0.06309865298088939,0.06309893392406948,0.06309893392406948,D_mean_resid2,0.3276149680335905,0.04607647685023775,7.110243456730352,-0.024440744167511824,0.013221208510486315,-0.2177544973937534,-0.06585913784224744
-10.40774121710394,0.4663153960089751,0.06359137877263027,0.06359141174401206,0.06359141174401206,D_mean_resid2,0.3521844941614354,0.04894912400152398,7.194909027390776,-0.021653893331651797,0.01333640611212813,0.24273855709269687,0.21805786485391535
-10.398518348994914,0.4614208510805477,0.06408410456437123,0.06408410456437122,0.06408410456437122,D_mean_resid2,0.3760823867137847,0.05193965611382469,7.2407561938725165,-0.0025138354875847146,0.017698699904569064,0.6740737871476021,0.504031264057428
-10.38929548088589,0.456534802302195,0.06457683035611211,0.06457683035611214,0.06457683035611214,D_mean_resid2,0.3970961222959986,0.05504922864901393,7.213472959409243,0.02447013555923927,0.025770193381354,1.0344922384287583,0.76763061641164
