dt,x_id,x_center,x_lo,x_hi,n,median_dx,median_lo,median_hi,ppos,ppos_lo,ppos_hi
2,17,-10.4805,-10.596,-10.365,24375,-0.4091504534199597,-0.42521198305714886,-0.38728153687643113,0.3172949977996186,0.3059718460117552,0.32701376563475204
2,18,-10.217500000000001,-10.365,-10.07,23479,-0.2849649579559532,-0.31036790070522097,-0.2554464385700266,0.3396748573975856,0.3290250447161245,0.350298520503135
2,19,-9.827,-10.07,-9.584,24026,-0.2635446559811019,-0.279269676193447,-0.24260945207040222,0.35158188230006926,0.34083102554500166,0.3623931583889706
2,20,-6.306,-9.584,-3.028,23605,-0.2191499238634886,-0.22930649305238412,-0.20546764499786718,0.3583565667848128,0.3494222581864731,0.3656248535731059
3,1,-13.327,-13.747,-12.907,15027,0.8985690810119529,0.8955919891310771,0.908858328927936,0.9555954106912412,0.9514896639453654,0.959664159102401
3,2,-12.777000000000001,-12.907,-12.647,14811,0.7387570048066987,0.7233201823435209,0.7708615594227428,0.8961817113765419,0.8894549816250611,0.9025210410746775
3,3,-12.5545,-12.647,-12.462,21018,0.3211829932633723,0.3182980786886702,0.3341877614814148,0.696455424654581,0.6881811324801326,0.7051609232225489
3,4,-12.3895,-12.462,-12.317,16638,0.421207701606912,0.40982907939713653,0.4351951056129284,0.7894739253543969,0.7808043238397985,0.7983481865943424
3,5,-12.248999999999999,-12.317,-12.181,17910,0.2424726918285014,0.22620796133085,0.2519008795834132,0.6497425058402422,0.6418585170260047,0.6590058288372831
3,6,-12.119,-12.181,-12.057,18664,0.1997069564030056,0.1903467253123043,0.2139102323549924,0.6168920945737169,0.6073775194482015,0.6259202420764395
3,7,-11.995000000000001,-12.057,-11.933,18998,-0.0463860736130783,-0.0614741110702095,-0.033028671442388954,0.4595494149184784,0.45106356680014353,0.4700834266861793
3,8,-11.868,-11.933,-11.803,18070,-0.0436451167954707,-0.0599846111889643,-0.0246336015243233,0.4754656742874308,0.4646773687991402,0.48532733405969214
3,9,-11.7375,-11.803,-11.672,19907,-0.1621119504061088,-0.1788661292799531,-0.1416791317079457,0.4212206594909399,0.412024729103083,0.43041409908293254
3,10,-11.6125,-11.672,-11.553,20184,-0.3970919435559636,-0.4040569164958018,-0.3780849507305735,0.3023796203657061,0.292461182648172,0.31198623363435724
3,11,-11.484,-11.553,-11.415,18665,-0.3411158215980769,-0.3653338177528915,-0.3159321113923585,0.3271496744329244,0.3180062194420545,0.33630530650446433
3,12,-11.341,-11.415,-11.267,20510,-0.4802738568323264,-0.5032379148376599,-0.4546041278528747,0.29045705486911777,0.28248401163274894,0.29958932076093936
3,13,-11.192,-11.267,-11.117,19652,-0.6603437446793983,-0.6799151312980279,-0.6375733436021301,0.24047234372331897,0.23244987501850772,0.2487768241410487
3,14,-11.0385,-11.117,-10.96,19857,-0.4706218441050325,-0.4895232059315497,-0.4693570929408572,0.3118449397818976,0.30236318915428784,0.32113151471558554
3,15,-10.872,-10.96,-10.784,19441,-0.7071116645487905,-0.7259744294230449,-0.6737210752612903,0.2590626783310156,0.2509857439291538,0.26857717734759423
3,16,-10.690000000000001,-10.784,-10.596,20206,-0.6158900343618754,-0.6454673897303618,-0.5971906038470771,0.2577508565706925,0.24945366402106064,0.26573129933119694
3,17,-10.4805,-10.596,-10.365,19810,-0.5832275077543319,-0.6117046097398308,-0.5623107845241915,0.2548863119840171,0.24538812274351013,0.26337544530090107
3,18,-10.217500000000001,-10.365,-10.07,20155,-0.4777624891210852,-0.5084675475093472,-0.4597405225455178,0.28704597338480664,0.2776065556194915,0.29675302629925543
3,19,-9.827,-10.07,-9.584,19863,-0.3368869910642935,-0.3600479671063345,-0.3143206608843151,0.3132539531339303,0.30292522936921457,0.3227560912635643
3,20,-6.306,-9.584,-3.028,19393,-0.2955883992572055,-0.3081123945172443,-0.2815449166623051,0.2987889872775177,0.29076001855427325,0.30662995409767163
4,1,-13.327,-13.747,-12.907,15997,0.9352943087175484,0.9154204576928572,0.9639524924172456,0.9191322338677405,0.9142789331772248,0.9239952330854412
4,2,-12.777000000000001,-12.907,-12.647,13410,0.6804186431719117,0.6495741159633681,0.7009380616305307,0.8216727953035288,0.8126212384443913,0.8295799636024761
4,3,-12.5545,-12.647,-12.462,18313,0.4244686853119646,0.4102903941636135,0.4367020738140184,0.7616916229256798,0.7538132723993614,0.7697336677507227
4,4,-12.3895,-12.462,-12.317,11717,0.3677662899081753,0.3397734573595929,0.3761658277034279,0.7256663174744761,0.7137326118311426,0.7365123837765497
4,5,-12.248999999999999,-12.317,-12.181,14704,0.2490619631575636,0.2389480319653341,0.2588393258490402,0.6635438404478439,0.6533193780029642,0.6742267287041088
4,6,-12.119,-12.181,-12.057,14712,0.1015216861639523,0.0924155595415303,0.1163970617805691,0.5654696666881568,0.5553110760808192,0.5769165335300694
4,7,-11.995000000000001,-12.057,-11.933,11748,0.0660074331019817,0.0472977508259813,0.09424533933846028,0.5366655358287158,0.524932681662785,0.548008115511695
4,8,-11.868,-11.933,-11.803,13692,-0.0094987510451396,-0.029645916617383434,0.0076028161896726,0.4932812789970376,0.4813699361309648,0.5036298432467834
4,9,-11.7375,-11.803,-11.672,13757,-0.2794023274907093,-0.2898234629619711,-0.2514401432190087,0.34994686503719447,0.3385074043691943,0.36011928562469986
4,10,-11.6125,-11.672,-11.553,10982,-0.2138394201151054,-0.2531097983562806,-0.195337530727496,0.37052281486721755,0.35793577903145163,0.38404106508640656
4,11,-11.484,-11.553,-11.415,12551,-0.3939203888631244,-0.41655757916708586,-0.3634542177897435,0.2835463556031542,0.2733723436611454,0.29390939797276827
4,12,-11.341,-11.415,-11.267,13397,-0.4712027768740281,-0.4959594569166398,-0.4431168756256802,0.2881074994924045,0.2757115288684436,0.2985162688099367
4,13,-11.192,-11.267,-11.117,11501,-0.5250872667993374,-0.5595281652708444,-0.4975446768530897,0.2704754128023235,0.259006463328056,0.2825999730723842
4,14,-11.0385,-11.117,-10.96,13224,-0.3496224825946257,-0.38646751313518746,-0.3067331591718929,0.3664618691648753,0.3546319679729559,0.3784096270024678
4,15,-10.872,-10.96,-10.784,11995,-0.4690949001560884,-0.4912703431858567,-0.4245611740327817,0.3098460166987561,0.2981956132814316,0.3219692584341982
4,16,-10.690000000000001,-10.784,-10.596,13057,-0.4156961861749728,-0.43409830981178404,-0.3756282734198945,0.30454029239579,0.2943847423401477,0.314359846864039
4,17,-10.4805,-10.596,-10.365,13143,-0.3638410361588082,-0.4050481563303503,-0.3385611025807975,0.31624687167277604,0.3051760631408743,0.3273087793373649
4,18,-10.217500000000001,-10.365,-10.07,13245,-0.3634164491145686,-0.39631314483194996,-0.346976478067166,0.33083975798492415,0.31962837302365155,0.3422952898385045
4,19,-9.827,-10.07,-9.584,13351,-0.3239831829252075,-0.3445113237047454,-0.29461392155949595,0.340777887227247,0.3309393864446975,0.3523752968955021
4,20,-6.306,-9.584,-3.028,13275,-0.1582251242076893,-0.172176910241448,-0.1421762295550426,0.38351917055605533,0.373360577666751,0.39186989127306443
5,1,-13.327,-13.747,-12.907,10607,1.1232682564023353,1.1206275014137734,1.1535015905236108,1.0,1.0,1.0
5,2,-12.777000000000001,-12.907,-12.647,7881,0.8302847125064403,0.8106793691777572,0.8504677889486594,0.9884894550089898,0.985952697695569,0.990839260056666
5,3,-12.5545,-12.647,-12.462,6081,0.6651228906511246,0.6469904864973284,0.6780306090930601,0.8831277114084342,0.8719979179444479,0.8936539105694434
5,4,-12.3895,-12.462,-12.317,4826,0.5341895729036548,0.4890531659765642,0.549567030204388,0.8177902510577321,0.8043592786237792,0.8336936728185456
5,5,-12.248999999999999,-12.317,-12.181,6454,0.3113412580089179,0.2560872776467029,0.3286506541024678,0.6932823648695455,0.6794057506727705,0.7081340039517138
5,6,-12.119,-12.181,-12.057,4778,0.324256336017207,0.2807506475304571,0.331457018892852,0.6952234601101294,0.6781570679431296,0.7121351147538916
5,7,-11.995000000000001,-12.057,-11.933,5837,0.0154365220412096,-0.0357192331127365,0.0233151262842419,0.5023797012236318,0.4850598942594563,0.5207626879309539
5,8,-11.868,-11.933,-11.803,5717,-0.0349302042914008,-0.08040923736139173,-0.020190562204094004,0.46884884701090807,0.45153473963588836,0.48749145282723666
5,9,-11.7375,-11.803,-11.672,4150,-0.0665676911693839,-0.0946107509339047,-0.0355275685880922,0.4411104762170222,0.418330272050901,0.4613115947933115
5,10,-11.6125,-11.672,-11.553,5103,-0.3818059224397245,-0.3827797242535329,-0.3235860785198881,0.2664112782607856,0.2509109166866075,0.28361007151272216
5,11,-11.484,-11.553,-11.415,4719,-0.1365830400060375,-0.1680337347491785,-0.1054730276344244,0.3633878316805146,0.3454298716360104,0.38137026032961935
5,12,-11.341,-11.415,-11.267,4941,-0.4436825161974163,-0.4861696556598165,-0.4177749596369811,0.2685849529312679,0.25104309635692673,0.2858639832445423
5,13,-11.192,-11.267,-11.117,4514,-0.3793037815919096,-0.3822677854062704,-0.3360030606823887,0.3522022941884783,0.3322795104408096,0.3719172965686684
5,14,-11.0385,-11.117,-10.96,6920,-0.5261338595821314,-0.5505289416653802,-0.5109381357107416,0.3315513661382288,0.3172524129672648,0.34533872131473176
5,15,-10.872,-10.96,-10.784,5637,-0.829803678813887,-0.8900314173439026,-0.7812960343504027,0.23400555488467573,0.2192861913361022,0.24778114346413505
5,16,-10.690000000000001,-10.784,-10.596,6665,-0.410776391519196,-0.4734837427888239,-0.3881611097436902,0.3038356084043224,0.28865644748464236,0.3167329342304205
5,17,-10.4805,-10.596,-10.365,6538,-0.3523719987561673,-0.3943303757647472,-0.3091541009351122,0.31200037038180195,0.2970600705558491,0.3260691430796091
5,18,-10.217500000000001,-10.365,-10.07,7434,-0.4702484404035747,-0.5048252998283758,-0.421210415070097,0.2966196162581688,0.2821401033777204,0.3120643525423945
5,19,-9.827,-10.07,-9.584,6864,-0.2852088219988964,-0.31760291153841697,-0.2559021001525341,0.345647007993087,0.32964505479785,0.360131834999665
5,20,-6.306,-9.584,-3.028,7045,-0.1885220274362158,-0.21523370878082196,-0.16753943786956751,0.3810098356649764,0.3678340884036079,0.3941673436431946
