dt,x_id,x_center,x_lo,x_hi,n,msd,msd_lo,msd_hi
4,17,-10.4805,-10.596,-10.365,13143,1.0560784989427279,1.0095192488558629,1.1020882426689829
4,18,-10.217500000000001,-10.365,-10.07,13245,1.0688862240211565,1.0183881119324907,1.123380553013031
4,19,-9.827,-10.07,-9.584,13351,0.9968434767826293,0.9489141223811857,1.0516083192583767
4,20,-6.306,-9.584,-3.028,13275,0.6229891136206526,0.5868165885485497,0.6594161851989353
5,1,-13.327,-13.747,-12.907,10607,1.768256044541148,1.7281616164646694,1.81305225161494
5,2,-12.777000000000001,-12.907,-12.647,7881,1.0675492240044748,1.032932639939372,1.103187082174589
5,3,-12.5545,-12.647,-12.462,6081,0.7619326176789222,0.7255355267300477,0.8027747332481228
5,4,-12.3895,-12.462,-12.317,4826,0.5865285588535217,0.5585429561736976,0.6136910032014568
5,5,-12.248999999999999,-12.317,-12.181,6454,0.40894465961002113,0.39003474715252634,0.43399485171384783
5,6,-12.119,-12.181,-12.057,4778,0.439618145636937,0.41283003537213503,0.4650618983673785
5,7,-11.995000000000001,-12.057,-11.933,5837,0.3303310118560876,0.30533035996633306,0.3537884791224866
5,8,-11.868,-11.933,-11.803,5717,0.32001542090133417,0.3052946839739463,0.3350034443678326
5,9,-11.7375,-11.803,-11.672,4150,0.36843953511090644,0.34316968682268617,0.3913512008001018
5,10,-11.6125,-11.672,-11.553,5103,0.44934751257014205,0.42223046837111705,0.4800315537057037
5,11,-11.484,-11.553,-11.415,4719,0.444147248829735,0.4192503428547358,0.4669127308959187
5,12,-11.341,-11.415,-11.267,4941,0.6338670362719356,0.5995161167503926,0.6692442344708172
5,13,-11.192,-11.267,-11.117,4514,0.5939264633517095,0.5596400043398789,0.6263729366237771
5,14,-11.0385,-11.117,-10.96,6920,0.8578496602038008,0.8325181777901264,0.888591950792899
5,15,-10.872,-10.96,-10.784,5637,1.1980954309130103,1.1557338445725913,1.244413787838163
5,16,-10.690000000000001,-10.784,-10.596,6665,0.9749264933587425,0.9279192582171445,1.0351787684027736
5,17,-10.4805,-10.596,-10.365,6538,0.9698729810902712,0.9223242088507932,1.01108524527327
5,18,-10.217500000000001,-10.365,-10.07,7434,1.1245139386881946,1.0792795684394099,1.1686470561919502
5,19,-9.827,-10.07,-9.584,6864,0.8692776194257321,0.8143222471617586,0.9196756772513801
5,20,-6.306,-9.584,-3.028,7045,0.6417406211363089,0.6035720293038904,0.6784917298387222
