rep,model,intercept,slope,xstar,sse,tau
215,hinge_plateau_smooth,-4.870261770468607,-0.4789926259760563,-9.82105851725279,81.43585415976771,2.087714811814217
216,hinge_plateau_smooth,-5.138358789271282,-0.5045812553297937,-9.832403182218032,69.97316874681985,1.9818413574368734
217,hinge_plateau_smooth,-5.0455247141326796,-0.49585857667102373,-9.82357068841211,78.24181685722706,2.016704050403968
218,hinge_plateau_smooth,-4.999833665245342,-0.4912834771109393,-9.822034174975366,77.2304774493877,2.0354846979194963
219,hinge_plateau_smooth,-5.240225536355155,-0.5140866970066438,-9.874507239494674,62.36974733207231,1.9451971930467529
220,hinge_plateau_smooth,-5.142882568466979,-0.5048205889855655,-9.870286369724647,72.70611614274817,1.9809017734587553
221,hinge_plateau_smooth,-4.9330838950583455,-0.48515940205863745,-9.830172281224534,75.03729638099932,2.061178234940478
222,hinge_plateau_smooth,-5.275378831152131,-0.5170426736781155,-9.876586468016527,75.36551695587835,1.9340763362649427
223,hinge_plateau_smooth,-5.182722738876506,-0.5085705127160545,-9.86594870799214,102.64376888989771,1.9662956758138292
224,hinge_plateau_smooth,-5.040586749774937,-0.4949454799337418,-9.835457760459686,81.33331865486674,2.020424552889885
225,hinge_plateau_smooth,-5.219207686863343,-0.5118577542873649,-9.868761107620227,83.43319608489088,1.9536677751268068
226,hinge_plateau_smooth,-5.03994032063062,-0.4952425558531782,-9.827663511743987,83.34545325362305,2.0192125821603755
227,hinge_plateau_smooth,-4.972994876136642,-0.4889530722698192,-9.820712241116507,68.0272111107733,2.045186044864791
228,hinge_plateau_smooth,-4.955652039297912,-0.48713792646773557,-9.82302052587993,92.54937022163733,2.0528067014840254
229,hinge_plateau_smooth,-4.893738641279311,-0.4813602462036106,-9.816278164901897,79.21490114073511,2.077446170278486
230,hinge_plateau_smooth,-5.028022670826977,-0.49359942513684235,-9.86258579124778,66.73827455449015,2.0259342881583917
231,hinge_plateau_smooth,-5.046729228142431,-0.495490151774401,-9.834433788850196,93.47684552594957,2.0182035837017094
232,hinge_plateau_smooth,-5.077879063179001,-0.4985498840118136,-9.859960348579659,73.0493417374699,2.0058173355753985
233,hinge_plateau_smooth,-5.1171617525721755,-0.501902361477948,-9.868982658069486,66.45241122237664,1.9924193961855605
234,hinge_plateau_smooth,-5.103561428458806,-0.5010115733265631,-9.861409604838467,66.566105350654,1.9959618764099736
235,hinge_plateau_smooth,-5.011803728593343,-0.49253296156977755,-9.825715492383901,63.7523584343348,2.03032096940852
236,hinge_plateau_smooth,-4.99160436642715,-0.49008249825347944,-9.82652350864382,90.31335675246112,2.040472784814246
237,hinge_plateau_smooth,-5.178749903056766,-0.508212241135128,-9.86236413899184,66.71738024979504,1.967681844432612
238,hinge_plateau_smooth,-4.900084215727774,-0.48181493790345903,-9.820403857150954,80.14842320206823,2.0754856716384524
