x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-11.419570474419746,1,TT,unweighted,,74221,0.02,0.98,500,0.35063296223645946,0.33090988293054757,0.3250474178513801,0.6748844289097212
-11.41110578435169,1,TT,unweighted,,74221,0.02,0.98,500,0.3488002725218844,0.3304255636553071,0.3244965662094033,0.6694699296413414
-11.402641094283634,1,TT,unweighted,,74221,0.02,0.98,500,0.3469675828073093,0.3299317032081257,0.3239381173242476,0.6640590069663339
-11.394176404215576,1,TT,unweighted,,74221,0.02,0.98,500,0.3451348930927338,0.32942812831066665,0.3233719442839093,0.6586517953648703
-11.38571171414752,1,TT,unweighted,,74221,0.02,0.98,500,0.34330220337815875,0.32891466314275275,0.3227979178583387,0.6532484306558427
-11.377247024079464,1,TT,unweighted,,74221,0.02,0.98,500,0.3414695136635837,0.3283911293307093,0.32221590645926124,0.6478490499891811
-11.368782334011408,1,TT,unweighted,,74221,0.02,0.98,500,0.3396368239490086,0.3278573459369104,0.3216257760996103,0.6424537918376892
-11.36031764394335,1,TT,unweighted,,74221,0.02,0.98,500,0.3378041342344331,0.32731312945059526,0.3210273903525925,0.6370627959883506
-11.351852953875294,1,TT,unweighted,,74221,0.02,0.98,500,0.33597144451985805,0.32675829378002347,0.32042061031040453,0.6316762035331348
-11.343388263807238,1,TT,unweighted,,74221,0.02,0.98,500,0.334138754805283,0.3261926502460407,0.3198052945426251,0.6262941568592619
-11.334923573739182,1,TT,unweighted,,74221,0.02,0.98,500,0.3323060650907079,0.3256160075771301,0.31918129905430764,0.6209167996389591
-11.326458883671126,1,TT,unweighted,,74221,0.02,0.98,500,0.33047337537613286,0.32502817190602307,0.3185484772438003,0.61554427681867
-11.317994193603068,1,TT,unweighted,,74221,0.02,0.98,500,0.32864068566155735,0.32442894676795003,0.3179066798603236,0.6101767346077362
-11.309529503535012,1,TT,unweighted,,74221,0.02,0.98,500,0.32680799594698273,0.32381813310060953,0.31725575496133707,0.6048143204665326
-11.301064813466956,1,TT,unweighted,,74221,0.02,0.98,500,0.32497530623240767,0.3231955292459391,0.3165955478697309,0.5994571830940563
-11.2926001233989,1,TT,unweighted,,74221,0.02,0.98,500,0.3231426165178326,0.3225609309537727,0.31592590113087915,0.5941054724149621
-11.284135433330844,1,TT,unweighted,,74221,0.02,0.98,500,0.32130992680325754,0.32191413138747205,0.31524665446959665,0.5887593395660499
-11.275670743262786,1,TT,unweighted,,74221,0.02,0.98,500,0.31947723708868203,0.32125492113161985,0.314557644747042,0.5834189368821878
-11.26720605319473,1,TT,unweighted,,74221,0.02,0.98,500,0.31764454737410697,0.320583088201868,0.3138587059176151,0.5780844178816761
-11.258741363126674,1,TT,unweighted,,74221,0.02,0.98,500,0.3158118576595319,0.3198984180570322,0.31314966898589786,0.5727559372510407
-11.250276673058618,1,TT,unweighted,,74221,0.02,0.98,500,0.31397916794495684,0.31920069361353115,0.31243036196369534,0.5674336508292606
-11.24181198299056,1,TT,unweighted,,74221,0.02,0.98,500,0.31214647823038133,0.3184896952622659,0.311700609827233,0.5621177155914274
-11.233347292922504,1,TT,unweighted,,74221,0.02,0.98,500,0.31031378851580627,0.31776520088804094,0.31096023447457427,0.5568082896318252
-11.224882602854448,1,TT,unweighted,,74221,0.02,0.98,500,0.3084810988012312,0.3170269858916269,0.3102090546833218,0.5515055321464344
-11.216417912786392,1,TT,unweighted,,74221,0.02,0.98,500,0.30664840908665614,0.31627482321457157,0.3094468860686778,0.5462096034148568
-11.207953222718336,1,TT,unweighted,,74221,0.02,0.98,500,0.3048157193720811,0.31550848336686177,0.3086735410419356,0.5409206647816669
-11.199488532650278,1,TT,unweighted,,74221,0.02,0.98,500,0.30298302965750556,0.3147277344575465,0.30788882876948476,0.5356388786371676
-11.191023842582222,1,TT,unweighted,,74221,0.02,0.98,500,0.30115033994293094,0.31393234222842953,0.3070925551324155,0.5303644083975821
-11.182559152514166,1,TT,unweighted,,74221,0.02,0.98,500,0.2993176502283559,0.313122070090941,0.306284522686812,0.5250974184846395
-11.17409446244611,1,TT,unweighted,,74221,0.02,0.98,500,0.2974849605137808,0.31229667916630394,0.30546453062483425,0.5198380743045936
-11.165629772378054,1,TT,unweighted,,74221,0.02,0.98,500,0.29565227079920575,0.31145592832910707,0.30463237473668936,0.5145865422266519
-11.157165082309996,1,TT,unweighted,,74221,0.02,0.98,500,0.29381958108463024,0.3105995742544,0.3037878473736014,0.5093429895608138
-11.14870039224194,1,TT,unweighted,,74221,0.02,0.98,500,0.2919868913700552,0.30972737146842894,0.302930737411897,0.5041075845351397
-11.140235702173884,1,TT,unweighted,,74221,0.02,0.98,500,0.2901542016554801,0.30883907240312736,0.3020608302183252,0.4988804962724155
-11.131771012105828,1,TT,unweighted,,74221,0.02,0.98,500,0.28832151194090505,0.3079344274544841,0.30117790761674584,0.49366189476625655
-11.12330632203777,1,TT,unweighted,,74221,0.02,0.98,500,0.28648882222632954,0.30701318504490566,0.30028174785631934,0.4884519508566149
-11.114841631969714,1,TT,unweighted,,74221,0.02,0.98,500,0.2846561325117545,0.3060750916896939,0.2993721255813438,0.4832508362047225
-11.106376941901658,1,TT,unweighted,,74221,0.02,0.98,500,0.2828234427971794,0.3051198920677585,0.2984488118028901,0.4780587232674392
-11.097912251833602,1,TT,unweighted,,74221,0.02,0.98,500,0.28099075308260435,0.3041473290966859,0.2975115738723976,0.4728757852710478
-11.089447561765546,1,TT,unweighted,,74221,0.02,0.98,500,0.2791580633680293,0.30315714401228416,0.29656017545739777,0.4677021961844612
-11.080982871697488,1,TT,unweighted,,74221,0.02,0.98,500,0.2773253736534538,0.3021490764527246,0.29559437651954346,0.4625381306918707
-11.072518181629432,1,TT,unweighted,,74221,0.02,0.98,500,0.27549268393887916,0.30112286454740034,0.2946139332951329,0.45738376416483467
-11.064053491561376,1,TT,unweighted,,74221,0.02,0.98,500,0.2736599942243041,0.30007824501061814,0.29361859827832054,0.45223927263379154
-11.05558880149332,1,TT,unweighted,,74221,0.02,0.98,500,0.27182730450972903,0.2990149532402448,0.29260812020722615,0.44710483275903673
-11.047124111425264,1,TT,unweighted,,74221,0.02,0.98,500,0.26999461479515396,0.29793272342142174,0.29158224405315525,0.4419806218011352
-11.038659421357206,1,TT,unweighted,,74221,0.02,0.98,500,0.26816192508057846,0.29683128863546393,0.29054071101315776,0.436866817590798
-11.03019473128915,1,TT,unweighted,,74221,0.02,0.98,500,0.2663292353660034,0.2957103809740556,0.28948325850616435,0.43176359849821627
-11.021730041221094,1,TT,unweighted,,74221,0.02,0.98,500,0.2644965456514283,0.29456973165885103,0.2884096201729457,0.42667114340186113
-11.013265351153038,1,TT,unweighted,,74221,0.02,0.98,500,0.26266385593685326,0.29340907116659154,0.2873195258801576,0.4215896316567578
-11.00480066108498,1,TT,unweighted,,74221,0.02,0.98,500,0.26083116622227775,0.29222812935983916,0.2862127017287413,0.4165192430622439
-10.996335971016924,1,TT,unweighted,,74221,0.02,0.98,500,0.2589984765077027,0.291026635623432,0.2850888700669629,0.4114601578292122
-10.987871280948868,1,TT,unweighted,,74221,0.02,0.98,500,0.2571657867931276,0.28980431900675163,0.28394774950838503,0.4064125565468485
-10.979406590880812,1,TT,unweighted,,74221,0.02,0.98,500,0.25533309707855256,0.28856090837190257,0.2827890549550812,0.4013766201488749
-10.970941900812756,1,TT,unweighted,,74221,0.02,0.98,500,0.2535004073639775,0.28729613254788583,0.28161249762640994,0.39635252987930586
-10.962477210744698,1,TT,unweighted,,74221,0.02,0.98,500,0.25166771764940243,0.2860097204908502,0.2804177850936813,0.3913404672577273
-10.954012520676642,1,TT,unweighted,,74221,0.02,0.98,500,0.24983502793482737,0.2847014014504999,0.27920462132106316,0.3863406140441039
-10.945547830608586,1,TT,unweighted,,74221,0.02,0.98,500,0.2480023382202523,0.2833709051427225,0.27797270671307933,0.38135315220312815
-10.93708314054053,1,TT,unweighted,,74221,0.02,0.98,500,0.24616964850567724,0.2820179619285087,0.27672173816907747,0.3763782638681193
-10.928618450472474,1,TT,unweighted,,74221,0.02,0.98,500,0.24433695879110218,0.2806423029992116,0.2754514091450434,0.3714161313044907
-10.920153760404416,1,TT,unweighted,,74221,0.02,0.98,500,0.24250426907652667,0.27924366056819905,0.2741614097231623,0.36646693687277926
-10.91168907033636,1,TT,unweighted,,74221,0.02,0.98,500,0.2406715793619516,0.27782176806893544,0.2728514266895341,0.3615308629912745
-10.903224380268304,1,TT,unweighted,,74221,0.02,0.98,500,0.23883888964737654,0.2763763603595221,0.271521143620462,0.35660809209822436
-10.894759690200248,1,TT,unweighted,,74221,0.02,0.98,500,0.23700619993280148,0.2749071739337204,0.2701702409777523,0.3516988066136699
-10.88629500013219,1,TT,unweighted,,74221,0.02,0.98,500,0.23517351021822597,0.2734139471384637,0.26879839621346624,0.3468031889008859
-10.877830310064134,1,TT,unweighted,,74221,0.02,0.98,500,0.2333408205036509,0.27189642039786155,0.2674052838845847,0.3419214212274689
-10.869365619996078,1,TT,unweighted,,74221,0.02,0.98,500,0.23150813078907584,0.27035433644367796,0.26599057577804824,0.33705368572606276
-10.860900929928022,1,TT,unweighted,,74221,0.02,0.98,500,0.22967544107450077,0.2687874405522657,0.26455394104665736,0.3322001643547511
-10.852436239859966,1,TT,unweighted,,74221,0.02,0.98,500,0.2278427513599257,0.2671954807879152,0.26309504635631537,0.3273610388571296
-10.843971549791908,1,TT,unweighted,,74221,0.02,0.98,500,0.22601006164535065,0.2655782082525682,0.2616135560451131,0.32253649072205987
-10.835506859723852,1,TT,unweighted,,74221,0.02,0.98,500,0.22417737193077558,0.2639353773418338,0.26010913229476174,0.31772670114314455
-10.827042169655796,1,TT,unweighted,,74221,0.02,0.98,500,0.22234468221620052,0.2622667460072218,0.25858143531487954,0.3129318509779038
-10.81857747958774,1,TT,unweighted,,74221,0.02,0.98,500,0.22051199250162545,0.26057207602450605,0.257030123540658,0.3081521207067093
-10.810112789519682,1,TT,unweighted,,74221,0.02,0.98,500,0.21867930278704995,0.25885113326810116,0.25545485384442196,0.3033876903914551
-10.801648099451626,1,TT,unweighted,,74221,0.02,0.98,500,0.21684661307247488,0.25710368799132954,0.25385528176161315,0.2986387396340152
-10.79318340938357,1,TT,unweighted,,74221,0.02,0.98,500,0.21501392335789982,0.25532951511242913,0.25223106173171717,0.29390544753446757
-10.784718719315514,1,TT,unweighted,,74221,0.02,0.98,500,0.21318123364332475,0.25352839450614706,0.25058184735466466,0.2891879926491413
-10.776254029247458,1,TT,unweighted,,74221,0.02,0.98,500,0.2113485439287497,0.25170011130073217,0.24890729166322403,0.28448655294847136
-10.7677893391794,1,TT,unweighted,,74221,0.02,0.98,500,0.20951585421417418,0.24984445618013096,0.24720704741190455,0.27980130577469803
-10.759324649111344,1,TT,unweighted,,74221,0.02,0.98,500,0.20768316449959912,0.24796122569116852,0.24548076738287902,0.27513242779942876
-10.750859959043288,1,TT,unweighted,,74221,0.02,0.98,500,0.20585047478502405,0.24605022255547163,0.24372810470942224,0.2704800949810584
-10.742395268975232,1,TT,unweighted,,74221,0.02,0.98,500,0.204017785070449,0.24411125598588196,0.24194871321735656,0.2658444825221032
-10.733930578907176,1,TT,unweighted,,74221,0.02,0.98,500,0.20218509535587392,0.24214414200707496,0.2401422477849689,0.2612257648264321
-10.725465888839118,1,TT,unweighted,,74221,0.02,0.98,500,0.20035240564129886,0.24014870378008515,0.23830836472185257,0.2566241154564398
-10.717001198771062,1,TT,unweighted,,74221,0.02,0.98,500,0.1985197159267238,0.23812477193041864,0.23644672216710164,0.252039707090166
-10.708536508703006,1,TT,unweighted,,74221,0.02,0.98,500,0.19668702621214873,0.23607218487940201,0.23455698050725257,0.24747271147838507
-10.70007181863495,1,TT,unweighted,,74221,0.02,0.98,500,0.19485433649757367,0.23399078917841104,0.2326388028143502,0.2429232994016864
-10.691607128566893,1,TT,unweighted,,74221,0.02,0.98,500,0.1930216467829986,0.23188043984558487,0.23069185530446637,0.23839164062756923
-10.683142438498836,1,TT,unweighted,,74221,0.02,0.98,500,0.1911889570684231,0.22974100070461717,0.22871580781696643,0.23387790386755997
-10.67467774843078,1,TT,unweighted,,74221,0.02,0.98,500,0.18935626735384803,0.22757234472519522,0.22671033431477638,0.2293822567343894
-10.666213058362723,1,TT,unweighted,,74221,0.02,0.98,500,0.18752357763927296,0.22537435436462425,0.22467511340584267,0.22490486569923315
-10.657748368294667,1,TT,unweighted,,74221,0.02,0.98,500,0.1856908879246979,0.22314692191017013,0.22260982888594016,0.22044589604904657
-10.64928367822661,1,TT,unweighted,,74221,0.02,0.98,500,0.1838581982101224,0.22088994982161356,0.22051417030290424,0.21600551184401492
-10.640818988158554,1,TT,unweighted,,74221,0.02,0.98,500,0.18202550849554733,0.21860335107350165,0.21838783354231261,0.21158387587513422
-10.632354298090497,1,TT,unweighted,,74221,0.02,0.98,500,0.18019281878097226,0.21628704949654542,0.2162305214345565,0.2071811496219454
