bin,x0_lo,x0_hi,x0_mid,y_med,n,series,dt,obs_class,weight_col
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,-0.07789071151435438,3708,resid_OU_linear,1,TT,unweighted
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,-0.09105705324809649,3716,resid_OU_linear,1,TT,unweighted
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,-0.07089162068925292,3709,resid_OU_linear,1,TT,unweighted
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,-0.1265607732915261,3712,resid_OU_linear,1,TT,unweighted
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,-0.1303021414621157,3711,resid_OU_linear,1,TT,unweighted
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,-0.14145209481101734,3713,resid_OU_linear,1,TT,unweighted
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,-0.09814239999435685,3711,resid_OU_linear,1,TT,unweighted
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,-0.06937333846440241,3711,resid_OU_linear,1,TT,unweighted
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,-0.05277206728932568,3707,resid_OU_linear,1,TT,unweighted
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,-0.06397221607297707,3714,resid_OU_linear,1,TT,unweighted
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,-0.041033404374316046,3711,resid_OU_linear,1,TT,unweighted
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,0.02966238577009775,3712,resid_OU_linear,1,TT,unweighted
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,0.12982639290168993,3711,resid_OU_linear,1,TT,unweighted
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,0.40976699366837777,3712,resid_OU_linear,1,TT,unweighted
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,0.30014297380221255,3710,resid_tanh_saturating,1,TT,unweighted
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,0.12616723964824603,3706,resid_tanh_saturating,1,TT,unweighted
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,0.07350590701034512,3718,resid_tanh_saturating,1,TT,unweighted
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,0.031335626064298766,3709,resid_tanh_saturating,1,TT,unweighted
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,-0.01016273711831056,3701,resid_tanh_saturating,1,TT,unweighted
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,-0.05004922526907707,3719,resid_tanh_saturating,1,TT,unweighted
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,-0.07908396255740846,3708,resid_tanh_saturating,1,TT,unweighted
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,-0.06825632680060349,3716,resid_tanh_saturating,1,TT,unweighted
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,-0.026122194091864163,3709,resid_tanh_saturating,1,TT,unweighted
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,-0.06256904408336594,3712,resid_tanh_saturating,1,TT,unweighted
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,-0.04127992958514361,3711,resid_tanh_saturating,1,TT,unweighted
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,-0.025872073354103686,3713,resid_tanh_saturating,1,TT,unweighted
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,0.03400146435196527,3711,resid_tanh_saturating,1,TT,unweighted
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,0.07554945883339323,3711,resid_tanh_saturating,1,TT,unweighted
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,0.09845866901199787,3707,resid_tanh_saturating,1,TT,unweighted
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,0.08615245897104097,3714,resid_tanh_saturating,1,TT,unweighted
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,0.09492664045667337,3711,resid_tanh_saturating,1,TT,unweighted
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,0.1282719415533051,3712,resid_tanh_saturating,1,TT,unweighted
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,0.14678237838180283,3711,resid_tanh_saturating,1,TT,unweighted
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,0.18900334498824697,3712,resid_tanh_saturating,1,TT,unweighted
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,0.306105497681913,3710,resid_rational_saturating,1,TT,unweighted
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,0.13247716173590018,3706,resid_rational_saturating,1,TT,unweighted
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,0.07809966627741602,3718,resid_rational_saturating,1,TT,unweighted
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,0.03259439043671267,3709,resid_rational_saturating,1,TT,unweighted
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,-0.011538526103610391,3701,resid_rational_saturating,1,TT,unweighted
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,-0.0527378959872139,3719,resid_rational_saturating,1,TT,unweighted
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,-0.08194205171568072,3708,resid_rational_saturating,1,TT,unweighted
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,-0.06957226102008095,3716,resid_rational_saturating,1,TT,unweighted
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,-0.02498168461006146,3709,resid_rational_saturating,1,TT,unweighted
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,-0.06014423130538159,3712,resid_rational_saturating,1,TT,unweighted
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,-0.03633823795961351,3711,resid_rational_saturating,1,TT,unweighted
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,-0.020642696664571553,3713,resid_rational_saturating,1,TT,unweighted
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,0.03867259751376398,3711,resid_rational_saturating,1,TT,unweighted
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,0.07797015729999107,3711,resid_rational_saturating,1,TT,unweighted
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,0.09845203323310936,3707,resid_rational_saturating,1,TT,unweighted
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,0.08254930702009497,3714,resid_rational_saturating,1,TT,unweighted
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,0.08875356498452175,3711,resid_rational_saturating,1,TT,unweighted
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,0.12229892022639663,3712,resid_rational_saturating,1,TT,unweighted
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,0.14781583065997594,3711,resid_rational_saturating,1,TT,unweighted
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,0.1998748183547142,3712,resid_rational_saturating,1,TT,unweighted
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,-0.053261701496342906,3710,resid_hinge_plateau_smooth,1,TT,unweighted
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,-0.03869339234986169,3706,resid_hinge_plateau_smooth,1,TT,unweighted
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,-0.003934116971053336,3718,resid_hinge_plateau_smooth,1,TT,unweighted
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,0.0175007654987597,3709,resid_hinge_plateau_smooth,1,TT,unweighted
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,0.013759072676257672,3701,resid_hinge_plateau_smooth,1,TT,unweighted
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,-0.006834011955313871,3719,resid_hinge_plateau_smooth,1,TT,unweighted
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,-0.02826543543522879,3708,resid_hinge_plateau_smooth,1,TT,unweighted
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,-0.016982244808975568,3716,resid_hinge_plateau_smooth,1,TT,unweighted
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,0.01939835675099344,3709,resid_hinge_plateau_smooth,1,TT,unweighted
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,-0.026660918873418458,3712,resid_hinge_plateau_smooth,1,TT,unweighted
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,-0.02077921537949616,3711,resid_hinge_plateau_smooth,1,TT,unweighted
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,-0.024768415908892047,3713,resid_hinge_plateau_smooth,1,TT,unweighted
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,0.01865216767952725,3711,resid_hinge_plateau_smooth,1,TT,unweighted
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,0.04260984930292011,3711,resid_hinge_plateau_smooth,1,TT,unweighted
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,0.051418200974295725,3707,resid_hinge_plateau_smooth,1,TT,unweighted
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,0.01887298646707855,3714,resid_hinge_plateau_smooth,1,TT,unweighted
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,0.01331341444735823,3711,resid_hinge_plateau_smooth,1,TT,unweighted
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,0.03143329270539165,3712,resid_hinge_plateau_smooth,1,TT,unweighted
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,0.03438304441497855,3711,resid_hinge_plateau_smooth,1,TT,unweighted
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,0.04541610938827059,3712,resid_hinge_plateau_smooth,1,TT,unweighted
