rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
18,74239,-2.1754597425130227,-0.22181055087588672,-9.807737882271855,4.5083518166795695,24494.381158402863,-82315.60837848016,-82297.17828868507,0.3522147111357807,0.7933465276032018,-10.064367065476262,2.2524514238627655,23784.918433619732,-84495.64479450938,-84467.99965981676,0.3770974286370472,0.8048445806329867,-10.06819047003807,2.134314687697439,23805.27992431882,-84432.11840242009,-84404.47326772747,-5.266472882003393,-0.5361617357102547,0.1786369728365361,-10.220118226187227,0.7792161325123927,1.8651088531621856,23024.00627215597,-86905.47227858374,-86859.39705409603,-2180.036416029223,-2170.821371131693,-2116.5100239399326,-2107.2949790424027,-4589.863900103577,-4562.218765410958
19,74414,-2.198692608728822,-0.2242360814183667,-9.805257899716096,4.459585601365633,25138.582512313602,-80753.07007431638,-80734.63527556605,0.37671831693176383,0.8916085787987805,-10.040870081309905,2.366777878125529,24457.03339979452,-82796.41168938746,-82768.75949126197,0.40754085700996573,0.9267995882525711,-10.043842988418033,2.2741268079286288,24477.41466478804,-82734.42461889161,-82706.77242076612,-5.561590741871024,-0.5733123336004106,0.19244800569057452,-10.454953582265015,0.8939094861777909,1.7442499339234236,23683.033502813472,-85185.48655580501,-85139.3995589292,-2043.3416150710837,-2034.1242156959197,-1981.3545445752388,-1972.1371452000749,-4432.416481488632,-4404.764283363154
20,74069,-2.105210789531358,-0.21467250160871773,-9.806616002307146,4.658258475147851,24715.726369718042,-81290.97572983967,-81272.55022509933,0.34728267181226014,0.7567760903557218,-10.077100785504713,2.1791357639773987,23909.141034392727,-83746.50221382905,-83718.86395671853,0.3712151134095536,0.7661569053804691,-10.079207228804153,2.0639162515325307,23929.942962212535,-83682.08718076094,-83654.44892365042,-4.948535321059345,-0.5039477351786291,0.19022839747620113,-10.157622839149374,0.6866740188666882,1.984332759518287,23144.927057872697,-86148.65093119898,-86102.58716934812,-2455.526483989379,-2446.3137316192006,-2391.111450921264,-2381.8986985510855,-4857.675201359307,-4830.036944248786
21,74356,-2.137980031082924,-0.2181027279298712,-9.80262856579387,4.584995380349118,24445.59131408042,-82710.6913526103,-82692.25811331425,0.36025122481651595,0.8301116252875393,-10.049911432372815,2.304257607202679,23694.078531417606,-85030.4365869535,-85002.78672800942,0.3877519845140553,0.8536471823090737,-10.052367462258456,2.2015288545302867,23715.45028344637,-84963.39866688898,-84935.74880794491,-5.4856343763448185,-0.5562193718624735,0.16143255708701046,-10.171571399823772,0.8891768126536271,1.797851801981561,23001.895813037307,-87230.98244138405,-87184.89934314392,-2319.745234343194,-2310.5286146951694,-2252.707314278683,-2243.4906946306583,-4520.291088773753,-4492.641229829664
22,74188,-2.1506242222266017,-0.2197318570873753,-9.787493951645875,4.551001449017722,24557.40944713491,-82017.42136382249,-81998.99264844047,0.3584310920288336,0.8258364798932375,-10.051691099680221,2.3040313696525074,23865.659674549057,-84135.19710407683,-84107.5540310038,0.385902336046708,0.8499506200947038,-10.05366655984345,2.2025018785888597,23887.08850292101,-84068.6140450218,-84040.97097194877,-5.862786470319402,-0.5970821253564327,0.16482369943354677,-10.382353135422905,0.9082741835538459,1.6748114832662968,23047.126704088834,-86720.32011571777,-86674.24832726273,-2117.7757402543357,-2108.5613825633336,-2051.1926811993035,-2041.9783235083014,-4702.898751895278,-4675.255678822257
23,74270,-2.145317411755448,-0.2189110447195027,-9.799950543858158,4.56806554133132,24713.422367417174,-81719.78101626996,-81701.35009150863,0.3578825178134402,0.8397102315498446,-10.050267581711616,2.3463292833643674,24076.45331914366,-83657.13333342179,-83629.48694627981,0.3859542540379641,0.8671566098081277,-10.052228117488232,2.2467859875508216,24094.19376466668,-83602.42852755646,-83574.78214041448,-4.886135405946747,-0.5076817379238333,0.20494004288215856,-10.403275076136957,0.7751221256318973,1.9697379781465143,23334.807157341376,-85976.90846057051,-85930.8311486672,-1937.3523171518318,-1928.1368547711754,-1882.647511286501,-1873.4320489058446,-4257.127444300553,-4229.4810571585695
24,74592,-2.0203508150318705,-0.20618931596380205,-9.798523291995192,4.84991181684485,24856.03984060661,-81967.5721379713,-81949.13256088764,0.34287970277127194,0.7777113130132596,-10.075175270086614,2.2681754175809434,24035.329650103402,-84470.0700176194,-84442.41065199388,0.36561508627020367,0.7831105643548899,-10.08012021402505,2.1418989362384817,24056.709823339756,-84403.74760731729,-84376.08824169177,-4.496961717987066,-0.4643621435974081,0.20221120910258553,-10.28617784175069,0.615661887464677,2.153491652555938,23240.639761643506,-86974.0288408544,-86927.92989814522,-2502.4978796480864,-2493.2780911062437,-2436.1754693459807,-2426.955680804138,-5006.456702883093,-4978.79733725758
25,74535,-2.0970983273109796,-0.21429795724571352,-9.785899755014706,4.666400057436864,24542.865590540336,-82793.02653877652,-82774.58849059112,0.3548149364846557,0.8203828331355593,-10.046205877018657,2.312142891343689,23768.712070399713,-85179.95585707651,-85152.29878479839,0.38043303371964776,0.8366172020858392,-10.049907082386076,2.199118183575948,23791.862573297953,-85107.3947964617,-85079.73772418358,-6.463022087783197,-0.6518084216889867,0.12736593856443867,-10.375599359774869,1.0229596976714674,1.534193125962945,22963.84978150375,-87743.60209265903,-87697.50697219551,-2386.9293182999827,-2377.710294207267,-2314.3682576851716,-2305.149233592456,-4950.575553882503,-4922.918481604385
26,74304,-2.1499976705583363,-0.2193486598945371,-9.801736065276422,4.558951946553036,24773.652834232365,-81610.33092943476,-81591.89908930464,0.35253452441317434,0.7976894715531254,-10.071343755006406,2.262727240348876,24085.811724034837,-83700.5651832109,-83672.91742301572,0.37809395980320637,0.8135813242432954,-10.074847907768287,2.1517966715648016,24105.485596597897,-83639.89665634341,-83612.24889614823,-4.979387647412476,-0.5131222878274215,0.19862772849224172,-10.351881460551933,0.7168026625655883,1.9488531753980838,23262.153580417355,-86281.98860743488,-86235.90900710959,-2090.2342537761433,-2081.0183337110793,-2029.5657269086514,-2020.3498068435874,-4671.65767800012,-4644.009917804942
27,74454,-2.156254176435702,-0.220072447685769,-9.797928814398952,4.543958185205685,25056.268898220034,-81080.68214490148,-81062.24627137347,0.3636075248529666,0.8372038301827612,-10.046970768432136,2.302493136029857,24333.19433012356,-83258.88971171418,-83231.23590142217,0.39099397477694015,0.8589662670507048,-10.050067352802598,2.196878526173556,24353.239788239436,-83197.5804517563,-83169.92664146429,-5.540188303372599,-0.5645141872265791,0.17319105300086846,-10.26758211575328,0.8765278897180695,1.7714346647564942,23588.081535806352,-85570.39982032636,-85524.31013650635,-2178.2075668126927,-2168.9896300487017,-2116.8983068548114,-2107.6803700908204,-4489.717675424879,-4462.063865132877
28,74370,-2.1221919377954324,-0.21631318223642917,-9.81073791182956,4.622926766002662,24634.310181029643,-82168.33821435657,-82149.90459852917,0.3477155720067997,0.8063982516177293,-10.061198279215189,2.3191318322722685,23967.847039503915,-84206.0818669576,-84178.4314432165,0.37344061787886995,0.8249814744707287,-10.063783832701525,2.2091369684331488,23985.802978957163,-84150.38711675467,-84122.73669301358,-4.969844219168798,-0.5097847143703937,0.19051017279316854,-10.276430066986023,0.7629483284961192,1.961612366575258,23266.94628093891,-86409.34528673004,-86363.26124716154,-2037.7436526010279,-2028.5268446873233,-1982.0489023981063,-1972.8320944844018,-4241.007072373468,-4213.356648632369
29,74405,-2.062063885263855,-0.21082331266951365,-9.781005047085772,4.743308447902053,24710.596938644612,-82011.95935479135,-81993.52479794563,0.350856753759523,0.8436026017127429,-10.047025455915264,2.4044074759095206,24014.126007480943,-84137.19359042664,-84109.54175515805,0.3761968848110762,0.8595496735895085,-10.051620368612229,2.284839955602421,24035.180045480247,-84071.98866131203,-84044.33682604344,-5.749647847251716,-0.5883537703602837,0.16756971456089406,-10.4654973470092,0.906870307021449,1.6996576726068078,23202.837582093667,-86690.31933864244,-86644.23294652812,-2125.234235635289,-2116.016957212414,-2060.029306520679,-2050.8120280978037,-4678.359983851085,-4650.708148582489
30,74509,-2.0695915242067473,-0.2114197238418092,-9.789018198487856,4.729927661565914,24801.964239626497,-81955.68170449942,-81937.24435409454,0.34636272371940907,0.8005883620425585,-10.057276646534733,2.3114160595732027,24068.021795338573,-84191.84193202479,-84164.18590641746,0.37102973543671475,0.8146452859716216,-10.060634646337933,2.1956334173937733,24088.76139269907,-84127.66460733778,-84100.00858173045,-5.455027752560965,-0.5568229789730939,0.1736596955393803,-10.318647170436456,0.839744089314218,1.7959028951072094,23288.13439658024,-86642.17475796546,-86596.08138195326,-2236.160227525368,-2226.9415523229254,-2171.9829028383538,-2162.764227635911,-4686.493053466038,-4658.8370278587245
31,74299,-2.153863544040841,-0.21944373547367674,-9.815106088089749,4.556976747782142,24519.795123570202,-82365.11495219207,-82346.68324664874,0.35526432864627555,0.7978136481628124,-10.067337411388555,2.245690275752869,23782.27077375661,-84632.2344927916,-84604.5869344766,0.381253458661254,0.8151627785080557,-10.069519798947917,2.13811248131478,23802.273901513356,-84569.76830815604,-84542.12074984104,-5.334855596159224,-0.5453963543364103,0.18777873010494794,-10.2914171719094,0.8027474957919658,1.8335289410152198,23029.84231175575,-87016.9110017141,-86970.83173785578,-2267.119540599524,-2257.9036878278566,-2204.6533559639647,-2195.4375031922973,-4651.796049522032,-4624.148491207045
32,74088,-2.123614401236558,-0.21647538797756766,-9.809957709634032,4.6194627913249215,24841.925375846567,-80953.4994232591,-80935.0734055494,0.35279204994313146,0.7793479880761989,-10.077305120603848,2.209086027312198,24022.283435061767,-83437.2176967655,-83409.57867020095,0.37752875407829434,0.7912016787448137,-10.080164925837273,2.0957388548495284,24044.722385570218,-83368.04521316048,-83340.40618659594,-5.342781843912701,-0.5428681495458155,0.18035951073801806,-10.204201833181138,0.7825944642597306,1.8420679143483343,23244.8899734025,-85870.45760837682,-85824.39256410257,-2483.718273506398,-2474.505264651554,-2414.5457899013854,-2405.3327810465416,-4916.958185117721,-4889.319158553175
33,73796,-2.196752150654375,-0.22395121234339116,-9.809065678492637,4.465258256636137,24483.3969599899,-81415.8143479492,-81397.39622833204,0.36001618807117314,0.8029257983529141,-10.054570141753002,2.2302491525580517,23782.710041967275,-83556.58193037433,-83528.9547509486,0.3866407314064588,0.820849112189827,-10.05660977314638,2.1230280348474295,23800.686220791195,-83500.8242392556,-83473.19705982986,-4.955832493407238,-0.5062924617051635,0.19353557689117867,-10.14290887148956,0.7609802637561597,1.9751429769111282,23091.108886768157,-85730.39052578114,-85684.34522673825,-2140.7675824251346,-2131.5585226165567,-2085.0098913063994,-2075.8008314978215,-4314.576177831943,-4286.948998406209
34,74049,-2.16484928454702,-0.2206960177780138,-9.809190516181062,4.531119365306564,24369.054111683796,-82295.01997714015,-82276.59501250972,0.3647401414410745,0.8371434497441328,-10.054498912910802,2.2951777296477727,23599.54816862984,-84668.9922379205,-84641.35479097484,0.39229258128302386,0.859114002743254,-10.057893694978741,2.1899827927753663,23621.362808089532,-84600.57541499808,-84572.93796805243,-5.545305576624312,-0.5654391458676575,0.1775079914657191,-10.288850850905602,0.8529125368574312,1.7685369103080326,22835.776208810745,-87101.13979138577,-87055.07737980969,-2373.9722607803415,-2364.75977846513,-2305.5554378579254,-2296.3429555427138,-4806.119814245612,-4778.482367299977
35,74273,-2.157922453921036,-0.22008759802828665,-9.804834407996447,4.543645389193967,24621.98417198648,-82001.3974886101,-81982.9664830641,0.35889926726524884,0.8322054075116704,-10.048290317096642,2.318771542368792,23958.18180015992,-84029.26549307548,-84001.61898475645,0.38654757767581593,0.8568481756941324,-10.050369131234381,2.216669370549623,23976.602378161166,-83972.18161627554,-83944.53510795652,-4.755445813401265,-0.4910035203398196,0.2033664877424964,-10.274829418364446,0.7371065944776862,2.036645275593764,23234.778264505225,-86302.45088390597,-86256.37337004094,-2027.8680044653738,-2018.6525016923551,-1970.7841276654362,-1961.5686248924176,-4301.053395295865,-4273.406886976838
36,74599,-2.0908609264661253,-0.21327683097466876,-9.803507098783085,4.688741835810434,24636.90547127995,-82642.85658063652,-82624.41681587396,0.3519569521818004,0.8019804236751974,-10.064016543834963,2.2786321415266184,23850.455634101356,-85061.01373785452,-85033.3540907107,0.3766279795356595,0.8141169508798717,-10.06759097906165,2.1615944515954113,23873.020830243957,-84990.46811472716,-84962.80846758334,-5.479437385338297,-0.5575412975714368,0.17332068203609574,-10.257685187876616,0.8439183692561207,1.7935891105391557,23097.529066735493,-87449.97631280408,-87403.8769008977,-2418.1571572179964,-2408.9372748367314,-2347.61153409064,-2338.391651709375,-4807.119732167557,-4779.460085023733
37,74304,-2.111888108717303,-0.21548287299955518,-9.800723738826624,4.640740055484893,24578.60241457595,-82197.66383934655,-82179.23199921644,0.36283870960974907,0.8309122672626686,-10.054187092531373,2.2900320314675238,23757.25957729776,-84721.11515307392,-84693.46739287874,0.38943912607313586,0.849238101684214,-10.057679588093027,2.180669698618646,23780.169501772805,-84649.49583360441,-84621.84807340923,-5.897795741662142,-0.5986671951193897,0.16065725848630003,-10.310612519929855,0.9443234520380682,1.6703771446848263,23004.215966730884,-87110.49515352052,-87064.41555319523,-2523.4513137273607,-2514.2353936622967,-2451.831994257853,-2442.616074192789,-4912.831314173964,-4885.183553978786
38,74366,-2.1249218432750894,-0.21677720088933294,-9.802330847328749,4.613031240819972,24516.572781560208,-82516.19614545342,-82497.76263719918,0.3511041023607761,0.8015991810049496,-10.055080669271838,2.2830812161268015,23818.25442754715,-84663.1541277539,-84635.50386537254,0.37718618151355754,0.8204366635705088,-10.057031900847537,2.175150373426443,23834.702026864525,-84611.8187097478,-84584.16844736642,-4.754469565512049,-0.4898584513786037,0.20034975682262884,-10.256305893329072,0.7311318769739787,2.0414060371638176,23110.181190802483,-86903.44674413642,-86857.36297350081,-2146.9579823004897,-2137.741228173356,-2095.6225642943755,-2086.4058101672417,-4387.250598683007,-4359.600336301635
39,74138,-2.1296511435501797,-0.21708967982853836,-9.810006377236446,4.606391242503188,25020.498114021007,-80527.12791155906,-80508.70054455836,0.36244181032102724,0.8380322320077763,-10.05950917145623,2.312184213144455,24258.63808307578,-82817.67133038212,-82790.03027988107,0.3900379002064676,0.8618204825795698,-10.062533465216019,2.2095813820230363,24279.69274893888,-82753.35305289278,-82725.71200239174,-5.451868633693644,-0.5570620861005743,0.18301569948063345,-10.317565962669912,0.8563370114884968,1.795132041744187,23517.725212342528,-85113.3106802563,-85067.24226275455,-2290.5434188230574,-2281.32973532271,-2226.2251413337217,-2217.011457833374,-4586.182768697239,-4558.541718196182
40,73845,-2.1567920296624092,-0.22001384863141388,-9.80298305346975,4.545168434716516,24622.94959756763,-81099.17951423732,-81080.7600670756,0.35414540674855133,0.7835437949329496,-10.061997881680705,2.2124917618634474,23867.18678893595,-83399.24869765253,-83371.61952690994,0.379600371505501,0.7974646114773638,-10.064464461180663,2.100800397835773,23887.4417642977,-83336.60644534748,-83308.9772746049,-5.185526279815072,-0.5276185181648577,0.18126991865278785,-10.157150728219364,0.774640456313703,1.89530876110672,23130.347870722184,-85710.95862785864,-85664.91000995433,-2300.0691834152094,-2290.859459834348,-2237.426931110167,-2228.2172075293056,-4611.77911362132,-4584.149942878736
