x,b,D_raw_interp,D_smooth,D_final,D_var_source,p_emp,p_closed,ratio_pemp_over_pclosed,J_raw,J_smooth,S_raw,S_smooth
-13.146295375085534,1.0308358638563455,0.13408972237079084,0.13408972237079084,0.13408972237079084,D_var_mad,0.285804052645461,0.019288556423744073,14.817285771248194,1.1415369305273315,0.8307394369328518,-27.05663450844223,-25.80941719274955
-13.13785508962916,1.0243557361239133,0.13408972237079084,0.134089756701859,0.134089756701859,D_var_mad,0.23249457255999462,0.02057740856465758,11.298535081784408,0.8352746860542128,0.6023737181927873,-28.66610381249335,-23.4717502168195
-13.129414804172788,1.0178697980778786,0.13408972237079084,0.13409001489961273,0.13409001489961273,D_var_mad,0.21063239619788776,0.021943386634376685,9.598901013205927,0.24432691705392026,0.3468392387339062,-27.707043387535613,-19.07148658922394
-13.120974518716414,1.0113779790145896,0.13408972237079084,0.1340914099862043,0.1340914099862043,D_var_mad,0.22872379140499027,0.023390278506474158,9.77858349748517,-0.26359640177849963,0.13466300750699667,-18.665452988140807,-12.497740735129629
-13.11253423326004,1.0048802078006565,0.13408972237079084,0.13409730155537505,0.13409730155537505,D_var_mad,0.27292329446841473,0.024921505577560343,10.951316469184691,-0.43804306656230724,0.03175573594905251,-4.241234110579974,-4.612574191136813
-13.104093947803666,0.9983764128860144,0.13408972237079084,0.134117043265947,0.134117043265947,D_var_mad,0.3183331240500839,0.02653921006681575,11.994822877118075,-0.2500616674785784,0.06306855434581127,10.001126586338874,2.877952898068452
-13.095653662347292,0.99186652231769,0.13408972237079084,0.13417000973854423,0.13417000973854423,D_var_mad,0.34422283648991586,0.02824287783471968,12.187951897265727,0.14567672478736893,0.20058046249709924,18.8605305073422,8.100219172703305
-13.08721337689092,0.9853504637543272,0.13408972237079084,0.13428504823848186,0.13428504823848186,D_var_mad,0.34254154630620665,0.030028547252868493,11.40719673921239,0.5324703046935331,0.3814450770269842,20.081404176615138,9.823089256106648
-13.078773091434543,0.9788281644814706,0.13408972237079084,0.1344904010052877,0.1344904010052877,D_var_mad,0.31893404407789644,0.03189027883521521,10.000980101989883,0.758519738258337,0.5395660297280034,14.666379429563346,7.934348112053275
-13.070332805978172,0.9722995514276648,0.134602767376194,0.1347980932438851,0.1347980932438851,D_var_mad,0.28534354582561194,0.03382399077359348,8.436128892525028,0.8247137146928505,0.6290219350210495,5.405396392747335,3.403184554476553
-13.061892520521798,0.9657645511813427,0.13511581238159726,0.1351960997493507,0.1351960997493507,D_var_mad,0.24893665345327773,0.03583081610275975,6.947557452762128,0.8169159237940231,0.6308122068472528,-4.693605724837951,-2.141859310506459
-13.053452235065423,0.9592230900085869,0.13562885738700062,0.13565617828215676,0.13565617828215676,D_var_mad,0.21180080371582388,0.03791693817026298,5.585915264696461,0.7359669506683328,0.549791190746422,-13.013698077412691,-6.9735146888238875
-13.04501194960905,0.9526750938717264,0.13614190239240387,0.13614948157698806,0.13614948157698806,D_var_mad,0.1811336340916201,0.0400904506624443,4.518124169187786,0.5022251279062873,0.4111335536143994,-17.40767879683053,-9.769453026732032
-13.036571664152676,0.9461204884488692,0.13665494739780712,0.13665663501322056,0.13665663501322056,D_var_mad,0.16952837577286584,0.042358414523052695,4.002236100706827,0.15256423629335822,0.2559396343902043,-16.68250027070534,-9.944810506802138
-13.028131378696305,0.9395591991543056,0.1371679924032103,0.13716828493203226,0.13716828493203226,D_var_mad,0.18075188316346105,0.04472596266522821,4.041319010087735,-0.11431795583312201,0.12952342479286277,-11.402437812966495,-7.74206678595111
-13.01969109323993,0.9329911511599048,0.13768103740861365,0.13768107173968178,0.13768107173968178,D_var_mad,0.20310495620221825,0.04719684462848178,4.303358790211389,-0.15517685080136057,0.06345997431026251,-3.92359799802468,-4.0519756075041915
-13.011250807783556,0.926416269417452,0.1381940824140169,0.13819408241401687,0.13819408241401687,D_var_mad,0.22151227489734956,0.04977417376885832,4.4503455933997,-0.02972909009957536,0.06329085055407471,2.8659644636173285,-0.03643639518127717
-13.002810522327184,0.9198344786820138,0.13870712741942007,0.13870712741942015,0.13870712741942015,D_var_mad,0.23019478582982536,0.052460849126242916,4.3879348059327,0.11764304320799601,0.11183909067175202,7.168975521159705,3.271824222430559
-12.99437023687081,0.9132457035363112,0.13922017242482343,0.13922017242482343,0.13922017242482343,D_var_mad,0.23128914399616668,0.05525970635172603,4.185493540700699,0.21537361632947938,0.18430725021076755,8.872818920783025,5.209907049523624
-12.985929951414436,0.9066498684161738,0.13973321743022668,0.1397332174302267,0.1397332174302267,D_var_mad,0.22800309828927032,0.05817354692185297,3.9193604370652646,0.2721359422553866,0.26161733966000666,8.772659903984184,5.5054348964611695
-12.97748966595806,0.9000468976370656,0.14024626243563004,0.14024626243563,0.14024626243563,D_var_mad,0.22172311961135707,0.06120514379250395,3.622622313625092,0.3257036844652678,0.3323947578133979,7.350663672881389,4.176224204589959
-12.969049380501689,0.8934367154217422,0.14075930744103318,0.14075930744103327,0.14075930744103327,D_var_mad,0.2112133825795478,0.06435723546574787,3.281890234268368,0.413139477279527,0.3857007390458407,4.289597289829381,1.4640285928284231
-12.960609095045314,0.8868192459290435,0.14127235244643657,0.14127235244643654,0.14127235244643654,D_var_mad,0.19329521727426316,0.06763251991155274,2.8580218144621456,0.5275432270899084,0.404805609051475,-0.8661000169181285,-2.138034309100526
-12.95216880958894,0.880194413283884,0.14178539745183982,0.14178539745183982,0.14178539745183982,D_var_mad,0.1672855693213341,0.07103364835482136,2.355018687562311,0.5842179629667398,0.37108047629273255,-7.5301273298598055,-5.858086214025658
-12.943728524132569,0.8735621416084418,0.14229844245724296,0.14229844245724307,0.14229844245724307,D_var_mad,0.14006405670486713,0.07456321893900154,1.878460435291163,0.4729813928729377,0.2776927606777893,-13.567728887679678,-8.76920686183894
-12.935288238676192,0.8669223550545851,0.14281148746264644,0.14281148746264632,0.14281148746264632,D_var_mad,0.12463893330518944,0.0782237702781593,1.5933639207363752,0.17734708386709164,0.14204946667928087,-16.24811632166639,-10.103868328948334
