x,J_mean,J_lo,J_hi
-10.90135857769837,0.12143027273785119,0.07127352118548738,0.16899114312975083
-10.89476038548747,0.14308879035966723,0.09482551247781587,0.19292632430338813
-10.888162193276571,0.14904331658982023,0.09904309051112861,0.19931978815523865
-10.881564001065671,0.13252876378523487,0.08210640627339263,0.18151152892650524
-10.874965808854773,0.09826252897055612,0.04658913637199936,0.1496969569682033
-10.868367616643875,0.06125869030069178,0.007706536035887255,0.11229101540396552
-10.861769424432975,0.03853257065099742,-0.02233446819692403,0.09003747343333944
-10.855171232222077,0.038950455892411924,-0.0220291054863594,0.09220403280576259
-10.848573040011177,0.05866790667781824,-0.00018001156407368663,0.11425769858650674
-10.841974847800278,0.08548528561742023,0.027918067583909797,0.14497955453900135
-10.835376655589378,0.10794497815825593,0.05032309750763388,0.16672854298713669
-10.82877846337848,0.12120403120932909,0.06297206614385419,0.18035505985808034
-10.822180271167582,0.1256199210369743,0.06768619103255248,0.1845683931066945
-10.815582078956682,0.12157097428419542,0.062000691950358455,0.18516657254036883
-10.808983886745784,0.10735770058338365,0.04563739495386771,0.17300945104302098
-10.802385694534884,0.08285920284680791,0.01667574724622853,0.1503085112746947
-10.795787502323986,0.054633734806506545,-0.012674925331248175,0.12490597189790875
-10.789189310113088,0.03575454648944056,-0.03515414451476036,0.10802317254331062
-10.782591117902188,0.03849073041064824,-0.029519148294055445,0.10390332403972738
-10.77599292569129,0.06532075479370694,0.01126444794011014,0.12356370046522103
-10.76939473348039,0.10623476824684609,0.05230373050453809,0.16204482943118492
-10.762796541269491,0.14500275833231163,0.09187562523726342,0.20119160859950233
-10.756198349058591,0.16907927614561466,0.11225466894431804,0.23134780796418603
-10.749600156847693,0.17506571635266366,0.11038604673693561,0.24208500669516259
-10.743001964636795,0.16668604209305504,0.09772219429212511,0.23833825894729754
-10.736403772425895,0.14939135721051344,0.07408124101687891,0.22436562148945038
-10.729805580214997,0.1274973099169275,0.04915384394164406,0.2083034120527231
-10.723207388004097,0.10521208557429026,0.024356587868164064,0.18744071649655775
-10.716609195793199,0.08814304647765589,0.0019386120840401357,0.17555340493657032
-10.710011003582299,0.08223336518292126,-0.006715190594221628,0.17196906270326426
-10.7034128113714,0.09099052306435026,0.003366244591597953,0.1806379498886077
-10.696814619160502,0.11389445840645057,0.025101960579770134,0.2043557478235037
-10.690216426949602,0.14709947893815092,0.05972744871024187,0.23666599802633498
-10.683618234738704,0.18509314126649673,0.09645157025982265,0.27784488355112164
-10.677020042527804,0.2218373535334828,0.1309084635727586,0.3189638826302826
-10.670421850316906,0.251313601076297,0.16295829088339556,0.34559406966188294
-10.663823658106006,0.2680405617100066,0.18337930236637595,0.35285507688579376
-10.657225465895108,0.2677285336281992,0.1862027635021101,0.3465360242276433
-10.65062727368421,0.24804798711929846,0.16900119026532523,0.32563751088090254
-10.64402908147331,0.20974391174239393,0.13238684892516223,0.28760169637814714
-10.637430889262411,0.15796813766093962,0.07824832574163096,0.2369399869008255
-10.630832697051511,0.10262056941113751,0.018281313126652012,0.18092602091243398
-10.624234504840613,0.05625822503802543,-0.0350469785050829,0.13472387269775188
-10.617636312629713,0.02973237918597241,-0.06422775755260172,0.1098497381198263
-10.611038120418815,0.02773155129331425,-0.06448220917647121,0.10780566601933896
-10.604439928207917,0.04670174575324523,-0.05754181785802744,0.13229293776286058
-10.597841735997017,0.07611988274746971,-0.039619645881146595,0.17875425010528964
-10.591243543786119,0.10253447394774623,-0.02121866865659195,0.22084550097084077
-10.584645351575219,0.11503420073995821,-0.010599878590684973,0.2430085445925516
-10.57804715936432,0.11020780516633337,-0.01871598440681043,0.2479910850528456
-10.57144896715342,0.09405214717075469,-0.036047822712074656,0.24268003300709126
-10.564850774942522,0.0789991703704323,-0.05677218642414244,0.22684108292328017
-10.558252582731624,0.0770959340129508,-0.06007916489944113,0.2238640882362931
-10.551654390520724,0.09347422242045368,-0.04068377659719249,0.23928557168447362
-10.545056198309826,0.12424891898147193,-0.004110825436940985,0.262459824004336
-10.538458006098926,0.15933968212163124,0.03983843808541577,0.28910700547717627
-10.531859813888028,0.18716773172844509,0.08116584361280832,0.3093788884151424
-10.525261621677128,0.19835951801254267,0.091861894086821,0.31154130235417216
-10.51866342946623,0.18821937450194257,0.08065345000481762,0.2976500410957801
-10.512065237255332,0.15875334981672015,0.04735430045150574,0.27107790680286226
-10.505467045044432,0.11950745216493859,0.0075187369117420185,0.2355236566693715
-10.498868852833533,0.08539194552572174,-0.028862193473422275,0.1973173356042933
-10.492270660622633,0.07105243285920908,-0.041538577197620684,0.17774853358801426
-10.485672468411735,0.0838880556535197,-0.023538364462069607,0.19646638955408688
-10.479074276200837,0.11935584527490405,0.008194830937089299,0.24745569946942075
-10.472476083989937,0.16194108553978898,0.04563851225710451,0.2995085691359962
-10.465877891779039,0.19277385352610552,0.06050591715546283,0.3325960119412764
