x,b_mean,b_lo,b_hi
-11.059715190759944,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.053116998549045,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.046518806338145,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.039920614127247,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.033322421916347,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.026724229705449,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.020126037494549,0.3807660561823841,0.36488744815054763,0.3962027003135118
-11.013527845283651,0.3808917769611019,0.36488744815054763,0.3962027003135118
-11.006929653072753,0.3810791976425725,0.36488744815054763,0.3962027003135118
-11.000331460861853,0.381718750595459,0.36488744815054763,0.39778776408820715
-10.993733268650955,0.39766494637106764,0.3653247290831134,0.5117109113150895
-10.987135076440055,0.41304044883747193,0.3667836340035524,0.5546036168025491
-10.980536884229156,0.4436835163196046,0.36775011860022677,0.5571488169714143
-10.973938692018256,0.4985158950896609,0.3753577880965421,0.5556873533623752
-10.967340499807358,0.5301120377312353,0.4531411234743536,0.5564097872504653
-10.96074230759646,0.53478195741434,0.5108598195835901,0.5560737442392506
-10.95414411538556,0.5327203080279987,0.5122265872383219,0.5533242729101752
-10.947545923174662,0.5298985920208922,0.5095540478342879,0.5503072075877359
-10.940947730963762,0.527035179888956,0.5068754139158916,0.5472860001826076
-10.934349538752864,0.5241711448022635,0.5041525814172081,0.5442647927774797
-10.927751346541964,0.5213071097155715,0.501417991716133,0.5412254671903204
-10.921153154331066,0.5184430746288795,0.4986834020150588,0.5381753250278669
-10.914554962120167,0.5155790395421875,0.4959488123139847,0.5351251828654134
-10.907956769909267,0.5127150044554952,0.49321422261290954,0.5320750407029594
-10.90135857769837,0.5098509693688028,0.4904796329118353,0.5290248985405059
-10.89476038548747,0.5069869342821106,0.48774504321076045,0.5259747563780516
-10.888162193276571,0.5041228991954189,0.4850104535096859,0.5229246142155981
-10.881564001065671,0.5012588641087263,0.482275863808611,0.5198744720531437
-10.874965808854773,0.49839482902203425,0.4795412741075366,0.5168243298906906
