dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
1,1,-10.89810933863877,1990,545.2427024908844,0.5632908150617109,0.28727071906627977,0.42590756808766633,0.18139725655435013,0.09069862827717506,0.5335560038460143,0.6008237355016313,0.38440796794274557,0.4569369366121305,0.14777026774632346,0.20879140490143147
1,2,-10.63206379205463,1784,438.8339183680622,0.3479469886711914,0.2696423147502767,0.39977169584876027,0.15981740880179368,0.07990870440089684,0.3137640999393505,0.3853810567066723,0.3699371848769009,0.42553104298777406,0.1368543070238843,0.1810766685462628
1,3,-10.448135108365456,1760,420.6216457008868,0.2980970588131111,0.3181860793513973,0.47174268124638163,0.22254115730952523,0.11127057865476261,0.2638506855256469,0.3353179943716609,0.43532785162089105,0.5079633348918551,0.18951132960300746,0.2580267819170329
1,4,-10.288245822708614,1646,416.2220517419625,0.2150962790744497,0.30972821225828895,0.45920304749413915,0.21086743882790462,0.10543371941395231,0.1739018155093919,0.24304888592784926,0.42989678279989846,0.49166066855995916,0.18481135642726657,0.24173021784621146
1,5,-10.15771145783452,1720,530.3045462582576,0.1064685569577932,0.3383680969662599,0.5016645405621769,0.25166731125746006,0.12583365562873003,0.05788386327943725,0.1431845296272929,0.4708728709442225,0.5344176815040196,0.22172126533561218,0.2856022583041317
1,6,-10.048780492533526,1805,520.0729324002939,0.077628134072281,0.33010606033588974,0.4894152450539901,0.23952728209125718,0.11976364104562859,0.0466871437785592,0.12239909176243806,0.45769846196275515,0.5308658122167161,0.2094878827015624,0.28181884615096814
1,7,-9.940196722004734,1853,530.0999139810982,-0.0290673374576773,0.33817785433896397,0.501382486842948,0.2513843981128189,0.12569219905640944,-0.07014910217977179,0.02258790888479477,0.4714433648385158,0.5368667625293045,0.22225899809073765,0.2882259310326523
1,8,-9.835968483291676,1919,573.1750083231252,-0.0705928570030334,0.3652065671280411,0.5414552564240337,0.29317379470921606,0.14658689735460803,-0.11215590018387117,-0.0258572119597069,0.505209212884601,0.5851847418395286,0.2552363491779384,0.34244297067481405
1,9,-9.727420788671258,1960,555.6789486260075,-0.0404867161875195,0.3795072664445485,0.5626574732306876,0.3165834321823419,0.15829171609117096,-0.0909650815904241,-0.002206128051067481,0.5276552399711921,0.598726134668014,0.27842005248055535,0.3584730167611669
1,10,-9.622095138480304,2035,588.9316936643894,-0.1092163509821357,0.3527286817568439,0.5229555435726968,0.2734825005534148,0.1367412502767074,-0.13715156470176804,-0.06274074157242693,0.4896310340034404,0.57202818668708,0.23973932820636604,0.32721719355972617
1,11,-9.51455835002415,2079,577.9838668363682,-0.1529201615491402,0.3738811681265961,0.5543162198644913,0.3072664716048591,0.15363323580242955,-0.1760489502437505,-0.1076235355116721,0.5203930110057555,0.5938965559659595,0.2708089237751584,0.3527131214699177
