x,S_mean,S_lo,S_hi
-10.90135857769837,1.3110918538214054,0.142402835928496,2.6062415123283684
-10.89476038548747,0.44928138398943684,-0.7683346100295155,1.6588179784471637
-10.888162193276571,-0.7581800957250543,-2.0544406241523196,0.4512731005106505
-10.881564001065671,-1.852337178977025,-3.202687891709754,-0.5143277425152779
-10.874965808854773,-2.3573070345873686,-3.868319592307888,-1.0731516198189441
-10.868367616643875,-2.0330674221246063,-3.4561541558653137,-0.6899676785525732
-10.861769424432975,-1.009447970366281,-2.3002531717197794,0.2473222123546425
-10.855171232222077,0.28451361132739117,-1.0051047796664883,1.535199413818543
-10.848573040011177,1.345914641761635,0.06375943754244456,2.792131374424025
-10.841974847800278,1.8292590832198883,0.4072623987574851,3.32852954797038
-10.835376655589378,1.6507282965867507,0.25071896404841076,3.1178778351405527
-10.82877846337848,0.944485469141719,-0.5399078513302029,2.3573310546448933
-10.822180271167582,-0.043631278615137194,-1.572090055764158,1.4358086107221546
-10.815582078956682,-1.0297756778220435,-2.489831759961172,0.4755979096957632
-10.808983886745784,-1.7178293953480646,-3.2493675302349603,-0.2553922934216389
-10.802385694534884,-1.8374385081190103,-3.420835457305993,-0.3948700889746141
-10.795787502323986,-1.2417776350875456,-2.790283392406125,0.30848607286527285
-10.789189310113088,-0.024846470227402762,-1.6774696624190026,1.744895996217919
-10.782591117902188,1.4471877237093425,-0.5504534853823533,3.6098215192490026
-10.77599292569129,2.6591654657649104,0.33987154840900147,5.305692324744807
-10.76939473348039,3.176335421630592,0.6347751764304144,6.054407162121659
-10.762796541269491,2.8407647636395614,0.26714879598600666,5.650681577163527
-10.756198349058591,1.8159100280453042,-0.5336199305430356,4.247037145251097
-10.749600156847693,0.473200646300209,-1.6579416523763182,2.5719176266885833
-10.743001964636795,-0.782319854353882,-2.762119499926229,1.1995948296436867
-10.736403772425895,-1.6394217373397417,-3.513090379689767,0.34810330874909073
-10.729805580214997,-1.9235758139131578,-3.6920027407510387,-0.14146860787527102
-10.723207388004097,-1.5889019299593465,-3.281351188178273,0.29613173327623876
-10.716609195793199,-0.7046297801738565,-2.274213680180462,0.834689150334417
-10.710011003582299,0.5538306303309642,-0.9591743452258453,2.322669090815101
-10.7034128113714,1.9280904960606053,0.1845611091605424,3.8161563893413595
-10.696814619160502,3.1261763421836863,1.314275800410141,5.165098330860548
-10.690216426949602,3.884852154803883,2.1259629092798473,5.8299186680253365
-10.683618234738704,4.020508857604538,2.1673337723192208,5.868237713420408
-10.677020042527804,3.455905378040383,1.55934305688478,5.288851055403363
-10.670421850316906,2.227768583945916,0.4189023019737004,4.025948613630637
-10.663823658106006,0.4864069801531553,-1.3050748155196121,2.3294774804986544
-10.657225465895108,-1.5095293825805225,-3.4709135291301996,0.5381528804344093
-10.65062727368421,-3.413094094009489,-5.687512664559423,-1.4318650708471299
-10.64402908147331,-4.840288467428132,-7.449313028127079,-2.958483647023659
-10.637430889262411,-5.459883258072282,-8.170346811818954,-3.3494340180560584
-10.630832697051511,-5.104340353085359,-7.912336339699038,-2.878820954759561
-10.624234504840613,-3.8570121762889538,-6.8767630077129835,-1.3046218924541138
-10.617636312629713,-2.0630184336430486,-5.241252367653628,1.0305709885724197
-10.611038120418815,-0.23632601891242538,-3.5741766746742742,3.381211437857626
-10.604439928207917,1.1156507118818628,-2.201560289680965,4.929484557338375
-10.597841735997017,1.6828207517474139,-1.7650627375518595,5.336615832308471
-10.591243543786119,1.4742612943616762,-1.8208166350203872,5.004557342219781
-10.584645351575219,0.8090986722922973,-2.1366730382707626,3.873221095057142
-10.57804715936432,0.1698387326847839,-2.323772449853406,2.570706978207443
-10.57144896715342,-0.021596080125218884,-2.1621729812536348,2.393962512986901
-10.564850774942522,0.39967398691317363,-1.6603262564964016,2.734952467964613
-10.558252582731624,1.2689913757076627,-0.8703511784438931,3.522055727953227
-10.551654390520724,2.1766406943845995,0.28303417387256247,4.523298435115734
-10.545056198309826,2.660833850130862,0.7152761188255896,5.200005004858722
-10.538458006098926,2.4131169801553267,0.3702871751022311,5.0260848647769265
-10.531859813888028,1.410055694522124,-0.8798475266430587,4.338329658493714
-10.525261621677128,-0.06879330893907667,-2.6028411447329662,3.025794141645373
-10.51866342946623,-1.532617270474339,-4.264556739609771,1.7832190409152608
-10.512065237255332,-2.4510946026896785,-5.226485403741166,0.8908528824333735
-10.505467045044432,-2.457717689014939,-5.547028376207108,0.9882445370844278
-10.498868852833533,-1.514771905084151,-5.067370323103004,2.405401416575135
-10.492270660622633,0.03920470849350143,-4.0664208147005985,3.941807819465714
-10.485672468411735,1.6082132804602964,-2.8863148867841604,6.177848337245448
-10.479074276200837,2.5959802849975486,-2.000559324080385,7.612756697110674
-10.472476083989937,2.6857589219720244,-1.5458065425230352,7.770878712083894
-10.465877891779039,1.9894233670259054,-2.1474627372478308,6.6259339986080406
-10.459279699568139,0.9696153340082644,-2.380187096713759,4.7246264884236435
-10.45268150735724,0.17176542275782955,-2.761665455947822,3.4708476161460853
-10.44608331514634,-0.07379740475515782,-2.6513232279065964,2.7396299440819365
-10.439485122935443,0.19985565075373,-2.128150071646593,2.7408844701203527
-10.432886930724543,0.6713164679998336,-1.3906922908149162,3.169199946229444
-10.426288738513644,0.9522853646814367,-1.407738059581753,3.4158508183963368
-10.419690546302746,0.7984570345895196,-1.565328095844956,3.220192494107956
-10.413092354091846,0.19440752332412192,-2.4207759989222897,2.5559128375969697
-10.406494161880948,-0.6928716860614953,-3.6137848451344343,1.8141094753002953
-10.399895969670048,-1.616747876280638,-4.802161736446684,1.1460994178091852
-10.39329777745915,-2.3367147780682735,-5.4709540305650135,0.8797200039285403
-10.386699585248252,-2.6683133863592268,-5.946188313555628,0.9623134786827641
-10.380101393037352,-2.517981518722313,-6.2110656323255835,1.6784966203387335
-10.373503200826454,-1.9135542304932147,-5.722416482935352,2.689012444049368
-10.366905008615554,-1.008061854461871,-4.843773995969564,3.878720629129676
-10.360306816404655,-0.02984999297104498,-4.075721584521051,4.646257396479824
-10.353708624193755,0.8085598925909211,-3.1803621819572285,5.0883147806886075
-10.347110431982857,1.3870717455732489,-2.2889017258563866,5.842171185014419
-10.340512239771959,1.6883266920634972,-1.9159513061071212,5.355501909416199
-10.33391404756106,1.74433593962636,-1.461706623406043,4.600605181044291
-10.327315855350161,1.5747834305323383,-1.3519454614830924,4.230697147520622
-10.320717663139261,1.1725741121608155,-1.3190687705579698,3.5064275196843577
-10.314119470928363,0.5433193041299132,-1.9391554751256572,2.8811020696831426
-10.307521278717463,-0.24352169814197597,-2.6137285907553816,2.0983363432884503
-10.300923086506565,-1.0420869473021073,-3.6312745345278925,1.5691909822248011
-10.294324894295666,-1.6745397688320875,-4.276984796794343,0.8736353399052121
-10.287726702084766,-2.0093573335293207,-4.854874107126264,0.8659324330318819
-10.281128509873868,-2.0268227313184726,-4.981577735492751,1.0825838037811082
-10.274530317662968,-1.830119631720132,-5.20268184204437,1.8273692047872931
-10.26793212545207,-1.5898204962190619,-5.281457955875444,2.526277811147974
-10.26133393324117,-1.4478881381156983,-5.449918902262113,2.6529371169247256
-10.254735741030272,-1.4329627775752933,-5.407527700648955,2.260487716889573
-10.248137548819374,-1.4359271807692042,-5.415989773303142,2.6482115514549056
-10.241539356608474,-1.2649613260368562,-5.378354822533433,3.15327318227366
-10.234941164397576,-0.7588564600843947,-4.5065198593846105,3.55310815172792
-10.228342972186676,0.09505953049785304,-3.2534778012316923,4.345069143020687
-10.221744779975777,1.1032320464702197,-1.9717298527959093,4.937227361933824
-10.215146587764877,1.9148682024957835,-1.2143044763269728,5.4062593420402445
-10.20854839555398,2.174752060730347,-0.6830993789336899,5.287191271598512
-10.201950203343081,1.7130430733960027,-1.1773179227506256,4.773099775790745
-10.195352011132181,0.6641133507677536,-2.585086424767283,3.9787238427103855
-10.188753818921283,-0.5724575182213739,-4.506985787310804,3.0102813896632887
-10.182155626710383,-1.5274990420207473,-5.610522555169962,2.885402353580779
-10.175557434499485,-1.907242606440637,-6.45279023831182,2.8612729775812977
-10.168959242288585,-1.7346917172552914,-6.4593061513815275,3.3689299930137926
-10.162361050077687,-1.2949329943179761,-6.103834771151019,3.961466568297954
-10.155762857866788,-0.9246712895888892,-5.989886605717991,4.443210094325434
-10.149164665655888,-0.7926163300630014,-5.763577353034809,4.437341872998788
-10.14256647344499,-0.813989556966185,-5.2895055415538295,3.966628519392463
-10.13596828123409,-0.7363844956890495,-4.63382936352346,3.325572457019866
-10.129370089023192,-0.316773910534096,-3.488798057013559,3.170410765527566
-10.122771896812292,0.5300500129427909,-2.8114191543133784,4.3777454829077405
-10.116173704601394,1.6833690832537926,-2.346374987919475,6.160784622470528
-10.109575512390496,2.8664431231344905,-1.9692958063363277,8.369458715682104
-10.102977320179596,3.750346606365903,-1.7959715748218987,10.226418804132042
-10.096379127968698,4.065256235451376,-2.2123026438686635,10.582100207790033
-10.089780935757798,3.68489042778329,-3.2557479826648796,10.034929690750426
-10.0831827435469,2.6622400409561564,-4.045187838143876,8.813506673128327
-10.076584551336001,1.2103441585014763,-5.352101666284552,6.889883773748234
-10.069986359125101,-0.36055422575323026,-5.821193435987064,4.430203377195186
-10.063388166914203,-1.7289729215402914,-6.113913802238428,2.668973282315886
-10.056789974703303,-2.651808447702571,-6.4398883828848525,1.0456376434937336
-10.050191782492405,-3.0374757257859586,-7.000424907262927,0.9211888733255449
-10.043593590281505,-2.975427007123671,-6.932158852963454,1.5847310935594725
-10.036995398070607,-2.6977811646102947,-7.332534599310004,2.5925494405733267
-10.030397205859707,-2.4781792300332848,-7.451656469446497,3.373472730381405
-10.023799013648809,-2.5158574267187372,-7.899291809764538,3.783857624656053
-10.01720082143791,-2.8706270666342024,-8.54808499989756,3.7874438024152286
-10.01060262922701,-3.4821651039746935,-8.882831780093603,2.8296464393835485
-10.004004437016112,-4.244505792317415,-9.712795526781806,1.579935608353473
-9.997406244805212,-5.064717995230214,-10.398811230064824,0.43334092412772823
-9.990808052594314,-5.8508958199158085,-10.895532072329237,-0.5204254589109415
-9.984209860383416,-6.440152080140909,-11.113726062241064,-1.4237499038210928
-9.977611668172516,-6.5432371475579965,-11.278497292980052,-2.0311774570296337
-9.971013475961618,-5.7943623038830046,-10.902091070341493,-1.3233254470687112
-9.964415283750718,-3.931451151837531,-10.003813922718518,0.8973834990855941
-9.95781709153982,-1.0254762624289029,-7.5771727907002395,4.6558615491418935
-9.95121889932892,2.3970463782244704,-5.274927066204253,9.712663365697573
-9.944620707118021,5.465121453985721,-2.8921837434964774,13.463125804010906
-9.938022514907122,7.296633887378649,-1.28529889070496,16.140895947329565
-9.931424322696223,7.384748191945395,-0.9186267256242199,16.141257102696297
-9.924826130485325,5.816201982730605,-2.2059909664736637,13.726999249197101
-9.918227938274425,3.2072883266903496,-3.8293023799079964,9.770075471563805
-9.911629746063527,0.42784895265024014,-5.537964077999668,6.653782302321703
-9.905031553852627,-1.704321994786379,-6.879683972643749,4.5595795214474375
-9.898433361641729,-2.616990530702406,-7.734057409251368,4.530125178248655
-9.89183516943083,-2.054910756588499,-7.794242147410199,5.869654409153708
-9.88523697721993,-0.1061819860032427,-7.069941984670451,8.638187860356672
-9.878638785009032,2.7703156059035603,-5.685430954686324,13.052530419997312
-9.872040592798133,5.765379972728973,-3.280395286819964,16.93275430098918
-9.865442400587234,7.879615560424189,-1.124230250908443,18.9516104819808
-9.858844208376334,8.244217600389987,-0.6436017464346162,18.750028879539425
-9.852246016165436,6.489609408998145,-0.9368358183420543,16.755246547436045
-9.845647823954538,2.9658583155440312,-3.3493481161913827,11.136877878241162
-9.839049631743638,-1.336317742463039,-7.279470348515975,5.88549507669366
-9.83245143953274,-5.160798850432508,-11.625649199650264,1.038823769497951
-9.82585324732184,-7.487114848409928,-14.965513832208083,-1.0594122068073106
-9.819255055110942,-7.910962184848325,-16.355080150443833,-0.5222375479046525
-9.812656862900042,-6.7201104527999025,-15.570626851849893,1.4090327928533932
-9.806058670689143,-4.6470118513809195,-13.962520432282497,3.607537242635399
-9.799460478478245,-2.453412900116312,-11.010819486384246,5.930296217124293
-9.792862286267345,-0.5843250143392423,-8.126953613992445,7.86081385137124
-9.786264094056447,0.928953828561621,-6.393778860649478,9.087305609150754
-9.779665901845547,2.298010252261251,-4.083780164941494,9.575237489976178
-9.773067709634649,3.682957634376461,-2.377633104449669,11.285924408820618
-9.76646951742375,4.98195602675623,-0.8790586556998583,13.139862638589156
-9.75987132521285,5.83989183251997,-0.4222855173767391,13.809718047036606
-9.753273133001953,5.858392596499568,-1.2307992234383913,15.201474257416951
-9.746674940791053,4.859868963983882,-3.0228082914906946,13.855737702777589
-9.740076748580154,3.0342299812974987,-5.7923122776652045,12.268275009918804
-9.733478556369255,0.8837541285410796,-8.466215864133947,9.850037764154171
-9.726880364158356,-0.988670799172769,-10.499282350861023,7.157119735295108
-9.720282171947456,-2.11853746355214,-10.459071505824731,4.8237726849481914
-9.713683979736558,-2.3249258470792866,-9.175831120881412,3.793332268374637
-9.70708578752566,-1.7198615119038914,-8.063239345730773,4.231961455084123
-9.70048759531476,-0.6215056922167715,-7.2924369641022,5.480898412172775
-9.693889403103862,0.562021292502607,-6.273687932317659,7.516347031409553
-9.687291210892962,1.4405118100571983,-6.380475379600032,8.877572847789713
-9.680693018682064,1.7398810177239796,-6.193311746440113,10.231781582370582
-9.674094826471165,1.3872044890859228,-6.074437760154562,11.040145734254644
-9.667496634260266,0.5465391554949715,-6.765351077717692,10.017969948828846
-9.660898442049367,-0.4408342555509659,-7.427706276915575,8.342267370556394
-9.654300249838467,-1.2114347368716967,-7.188176927108419,7.102404686508588
-9.64770205762757,-1.55532101030827,-7.141530802991343,6.023381719111815
-9.64110386541667,-1.505665406825791,-6.87873762987615,5.170903024584357
-9.634505673205771,-1.2838629141975453,-7.3424125389149975,5.166167476417461
-9.627907480994871,-1.138543155081984,-7.939869045754058,5.3303402173444265
-9.621309288783973,-1.1863450185827151,-8.351069039692192,5.842403429258365
-9.614711096573075,-1.353984834909649,-9.320492848288344,5.88281430906604
-9.608112904362175,-1.4477945822970997,-9.097584760502226,5.800214180792523
-9.601514712151276,-1.2956842303492397,-9.027778982380243,5.206972332782228
-9.594916519940377,-0.8692783750305945,-8.37343895442861,5.015178323340619
-9.588318327729478,-0.31429544077157656,-7.435278031839978,4.9907291786666494
-9.58172013551858,0.12640818105656607,-6.0028672412264825,5.760068398033033
-9.57512194330768,0.2534617451950205,-5.3508594239126,6.122858289484312
