rep,model,intercept,slope,xstar,sse,tau
28,hinge_plateau_smooth,-4.028676212634617,-0.4156825610960325,-9.33748903401778,31.722138256897455,2.4056818678255216
29,hinge_plateau_smooth,-4.234529411691519,-0.43533935233662036,-9.414241160726494,43.398236659312275,2.2970585926419154
30,hinge_plateau_smooth,-4.220403917606028,-0.4340953811102152,-9.393868517584385,32.7447228696322,2.303641189276105
31,hinge_plateau_smooth,-4.370553984370671,-0.4479356225413249,-9.432120179289331,23.770313528435068,2.232463661466763
32,hinge_plateau_smooth,-4.323657321580815,-0.443879595728503,-9.435250459775988,27.028379536716677,2.2528631854743906
33,hinge_plateau_smooth,-4.192487593677614,-0.43086171912527116,-9.392447160992289,33.24234442245,2.3209302558374985
34,hinge_plateau_smooth,-4.201385215554704,-0.43109703832225604,-9.430311714568317,30.299577033679142,2.319663349791966
35,hinge_plateau_smooth,-4.380539986906047,-0.449372165871445,-9.43002563252722,36.94089362657018,2.225326969374594
36,hinge_plateau_smooth,-4.119013779668854,-0.42321095816854565,-9.388877127469433,40.367884378302314,2.362887776648131
37,hinge_plateau_smooth,-4.159271905223017,-0.4280863102407923,-9.38883175439432,30.799885335635096,2.3359775262084757
38,hinge_plateau_smooth,-4.187679131490503,-0.4311728192742739,-9.388781218083112,31.993664371721124,2.3192556564283073
39,hinge_plateau_smooth,-4.345871992211931,-0.4456564094840153,-9.433651709195303,27.575626755504537,2.243881112711491
40,hinge_plateau_smooth,-4.280570441776537,-0.43894837224848116,-9.434027178337589,29.97846613814753,2.278172248088249
41,hinge_plateau_smooth,-3.87560364444774,-0.40017113035564805,-9.304552498648318,36.44293160800655,2.498930892668994
42,hinge_plateau_smooth,-4.345415617196366,-0.44642695610228067,-9.42407824109942,40.52953471994592,2.2400081050905234
43,hinge_plateau_smooth,-4.1903712721473125,-0.4313436948819057,-9.392718106266583,42.376259353567605,2.3183368897365764
44,hinge_plateau_smooth,-4.0144881640690535,-0.41331012090093305,-9.381758182149914,40.700113567474176,2.4194907151564564
45,hinge_plateau_smooth,-4.257049319540697,-0.4375911037205743,-9.419268960161217,40.717297181639374,2.2852384143498363
46,hinge_plateau_smooth,-4.198842326440586,-0.43224760092229203,-9.41300936340193,47.744705044748606,2.313488838032386
47,hinge_plateau_smooth,-4.16607673632911,-0.42837176547348116,-9.388581057550514,46.060619904516855,2.334420894651392
48,hinge_plateau_smooth,-4.256160361168198,-0.43769775583727666,-9.387832201383718,36.07539271781102,2.284681579157493
49,hinge_plateau_smooth,-4.2302463852451755,-0.4351375353061185,-9.391550612720456,26.0418885282469,2.2981239696927127
50,hinge_plateau_smooth,-4.184782249815337,-0.43009290208249557,-9.412472856028065,37.88838892206209,2.3250790588685217
51,hinge_plateau_smooth,-3.9632582483362535,-0.40873256376486294,-9.346238863159561,25.575580116553212,2.4465875456286947
52,hinge_plateau_smooth,-4.20529393734779,-0.43245839872909303,-9.399418298483411,40.40786911398217,2.3123611495089373
53,hinge_plateau_smooth,-4.144947243556847,-0.4261509580850224,-9.390730855377146,35.57317949519013,2.3465863000605705
54,hinge_plateau_smooth,-4.41640441484,-0.4532743620635285,-9.458693415591238,39.894844980770245,2.206169339575057
55,hinge_plateau_smooth,-4.3581090424262685,-0.4474926170271674,-9.43080797766592,36.04812750915983,2.234673739744157
56,hinge_plateau_smooth,-4.116095155464582,-0.42396268031469525,-9.353418369652752,43.94806969956258,2.358698174230168
57,hinge_plateau_smooth,-4.169939869641496,-0.42838621223505274,-9.404336951584908,44.070340084203714,2.3343421693770723
58,hinge_plateau_smooth,-4.2701626499242105,-0.4387015143329198,-9.426233727019167,27.779639248490657,2.2794541785901483
59,hinge_plateau_smooth,-4.301396871441441,-0.4421736276682348,-9.422880017763207,39.283103871204105,2.26155504857541
60,hinge_plateau_smooth,-4.275430062321121,-0.43937233091164646,-9.425738352015046,46.125527080053075,2.2759739966445234
61,hinge_plateau_smooth,-4.1163750405751065,-0.42328235721855595,-9.380686294509625,35.44082664346557,2.3624892059549363
62,hinge_plateau_smooth,-4.273584506208233,-0.4385848221077043,-9.439822363711897,39.999256931281664,2.2800606623692685
63,hinge_plateau_smooth,-4.173072190366146,-0.4294709994864082,-9.387834195182466,37.13010663326217,2.328445928120573
64,hinge_plateau_smooth,-4.393842468896115,-0.4506547977088547,-9.441826134319234,46.284138702296296,2.2189933516386295
65,hinge_plateau_smooth,-4.366416733633398,-0.4482520435875209,-9.429073213293956,47.31709838466753,2.230887765723595
66,hinge_plateau_smooth,-4.245702061544447,-0.4361735638960199,-9.422686448312277,44.19179597307313,2.2926653121012888
67,hinge_plateau_smooth,-4.201268540655867,-0.4319746991342792,-9.416246566677216,32.06240443052334,2.314950394095072
68,hinge_plateau_smooth,-4.026515696873235,-0.41488770719049484,-9.375519054773337,37.91683122024541,2.4102907429379488
69,hinge_plateau_smooth,-4.134132199710145,-0.4254553519818907,-9.383410856082422,63.371693075541536,2.3504228947684376
70,hinge_plateau_smooth,-4.154772692738279,-0.42700218430031217,-9.403961447928603,23.245949612896478,2.341908394774619
71,hinge_plateau_smooth,-4.0688031600899075,-0.41854064409874037,-9.393578632116462,38.216187233565776,2.389254219631019
72,hinge_plateau_smooth,-4.171948924085266,-0.4293412044217758,-9.385512148853214,41.241117514771574,2.329149845626326
73,hinge_plateau_smooth,-4.186855437046075,-0.4304457283425858,-9.398005687473288,48.78204363829327,2.323173246138277
74,hinge_plateau_smooth,-4.296117651129922,-0.44093828734340845,-9.428809948964094,41.25787946820441,2.2678910602770745
75,hinge_plateau_smooth,-4.448530076139649,-0.45578384783930126,-9.460944637808861,36.58650296947796,2.19402246205218
76,hinge_plateau_smooth,-3.9581088457821876,-0.4083080683784766,-9.338830672758116,32.56075173497469,2.449131127805834
77,hinge_plateau_smooth,-4.261679728541161,-0.43781218558717655,-9.42848634537687,34.26903453287592,2.2840844383050674
78,hinge_plateau_smooth,-4.437317111616278,-0.4545326440437829,-9.471473493801232,42.221810071225306,2.2000620045755723
79,hinge_plateau_smooth,-4.313246940914028,-0.44371396729462736,-9.411211274858136,32.80587151527777,2.2537041285788444
80,hinge_plateau_smooth,-4.14397059696241,-0.42640307095181584,-9.382061224609933,34.420040421205805,2.34519886962306
81,hinge_plateau_smooth,-4.459394161181692,-0.4574432035222314,-9.470332156515395,29.34922619503432,2.186063739279932
82,hinge_plateau_smooth,-4.3508737789458864,-0.44655192543735234,-9.42189256151921,34.573360416346404,2.239381229899751
83,hinge_plateau_smooth,-4.232249386709217,-0.43543948826093287,-9.415491189560724,35.07287112877745,2.296530349128005
84,hinge_plateau_smooth,-4.235393920352632,-0.43525681929779575,-9.416838739729583,38.00330534641531,2.2974941589963143
85,hinge_plateau_smooth,-4.0665949318413785,-0.4186067744412932,-9.377427967054535,44.10080210629609,2.3888767718455624
86,hinge_plateau_smooth,-4.403055279358655,-0.45117921439717285,-9.473305966522863,39.79812063693005,2.2164141611357575
87,hinge_plateau_smooth,-4.355815642078713,-0.44764401537702636,-9.428575879300162,34.992008183934765,2.2339179474068342
88,hinge_plateau_smooth,-4.147464986155644,-0.42675488561807773,-9.384001907156462,35.40689052184473,2.343265499003438
89,hinge_plateau_smooth,-4.407079694789185,-0.45226932932104497,-9.431126364863417,27.317952075548085,2.211071888295451
90,hinge_plateau_smooth,-4.140194180693234,-0.42637238510364234,-9.388740023278357,39.10021029868953,2.3453676526375427
91,hinge_plateau_smooth,-4.146682473472493,-0.42626743000057327,-9.419994639436041,40.96403944177577,2.345945126510499
92,hinge_plateau_smooth,-4.281774712862324,-0.43957701909185615,-9.435678813305005,28.083378353376027,2.2749141937991877
93,hinge_plateau_smooth,-4.252540529863745,-0.43689209863285183,-9.409161647938404,35.35290591472372,2.288894679325303
94,hinge_plateau_smooth,-4.45676123977044,-0.4565359321134569,-9.476049776090985,34.914400959554506,2.1904080920217317
95,hinge_plateau_smooth,-4.336249415223232,-0.4454980472363647,-9.42791554368128,43.64451803400685,2.2446787504535055
96,hinge_plateau_smooth,-4.093456655485681,-0.42161849743716917,-9.382091870652154,41.95120264891899,2.3718124467464166
97,hinge_plateau_smooth,-4.300056761077045,-0.44156963793247184,-9.43080797766592,31.753011370982406,2.264648458807595
98,hinge_plateau_smooth,-3.999664648999103,-0.41277253639462136,-9.334733278855708,30.920771174183265,2.4226417986393693
99,hinge_plateau_smooth,-4.170596598314363,-0.42925460586586434,-9.412829522658766,41.38856169407429,2.329619732286542
100,hinge_plateau_smooth,-4.140428191460644,-0.4270915415762971,-9.36663944822384,34.54598720573014,2.341418414209818
101,hinge_plateau_smooth,-4.186634784250623,-0.4307484160894165,-9.399032758025603,34.7815877115379,2.3215407477956136
102,hinge_plateau_smooth,-4.02496025565795,-0.41504718158730913,-9.349812267693048,33.2305288215484,2.4093646321740905
103,hinge_plateau_smooth,-4.342212935928143,-0.44568936543492443,-9.430662179620265,31.10537235355129,2.2437151916877207
104,hinge_plateau_smooth,-3.972978211537713,-0.41035630643412685,-9.33348638422229,26.80288622544714,2.4369066207114005
105,hinge_plateau_smooth,-4.291875715141509,-0.4416666083214903,-9.422495778516383,29.965846055403738,2.2641512424957817
106,hinge_plateau_smooth,-4.107952558083333,-0.42282255048569733,-9.372800465167858,27.103621452932344,2.3650583414988096
107,hinge_plateau_smooth,-4.21895168827126,-0.43386031425888233,-9.416850922779421,51.0509905042458,2.3048893091505596
108,hinge_plateau_smooth,-4.1563320034913405,-0.4277923252433397,-9.383458692762888,43.68529742607792,2.33758284333683
109,hinge_plateau_smooth,-4.178256761453624,-0.42996734127263303,-9.395487227592966,39.49902659647866,2.3257580379015845
110,hinge_plateau_smooth,-4.249730674440277,-0.4372156115476219,-9.416966607742417,37.58622843832722,2.287201036715678
111,hinge_plateau_smooth,-4.160671600515616,-0.42816537843958485,-9.378312164890232,38.412542115079276,2.335546147249041
112,hinge_plateau_smooth,-4.088837970953442,-0.4209935566523816,-9.368885277993723,24.384964997178567,2.3753332662659004
113,hinge_plateau_smooth,-4.249622863237264,-0.4366892711350224,-9.434177623951278,42.60051857175573,2.289957794018723
114,hinge_plateau_smooth,-4.220085023533345,-0.4336574981637311,-9.426322402289438,34.63478588561813,2.30596727655898
115,hinge_plateau_smooth,-4.08755573105099,-0.42103391804911794,-9.387904105766145,33.961109854662105,2.3751055606958005
116,hinge_plateau_smooth,-4.160591073307146,-0.42799819489457275,-9.403638299498137,32.51160219819275,2.336458452228581
117,hinge_plateau_smooth,-4.307202322716849,-0.44237409853833204,-9.431579228621738,34.21616510337327,2.260530178652287
118,hinge_plateau_smooth,-4.471115385165974,-0.4579949853638182,-9.46630079342454,38.25056234180843,2.1834300198846686
119,hinge_plateau_smooth,-4.101801058951044,-0.4233046808928441,-9.36023882245496,32.53473601885131,2.362364616169083
120,hinge_plateau_smooth,-4.152329687699584,-0.42736212063441004,-9.383841807801884,29.79620186018169,2.339935974006122
121,hinge_plateau_smooth,-4.198169334974728,-0.43125005846898284,-9.410932804401385,31.95662333733094,2.3188402653212017
122,hinge_plateau_smooth,-4.274540819016322,-0.438994380848728,-9.429271197501864,39.739107895428205,2.27793348531399
123,hinge_plateau_smooth,-4.226204433470808,-0.434637623015118,-9.394248179358067,40.69618461639551,2.3007672300959943
124,hinge_plateau_smooth,-4.228708371236292,-0.43492513461875454,-9.385473115700611,41.910618744758665,2.299246284941838
125,hinge_plateau_smooth,-4.394420732244626,-0.4515382877117276,-9.430876934394975,25.627703588523776,2.21465161917437
126,hinge_plateau_smooth,-4.3866753881710085,-0.44975808078938084,-9.45065885038656,26.21859297457602,2.223417527584778
127,hinge_plateau_smooth,-4.404489338735799,-0.45211688639635256,-9.433555911290155,37.81891167823852,2.2118174084817097
128,hinge_plateau_smooth,-4.298061450447205,-0.4421129388568467,-9.386526252407503,29.64458124378153,2.2618654920746244
129,hinge_plateau_smooth,-4.206416067296267,-0.43285171193236,-9.412601887239882,36.540453623542774,2.310260009220585
130,hinge_plateau_smooth,-4.268273955884151,-0.43831372916726,-9.427285789513995,31.58331786080701,2.281470858555747
131,hinge_plateau_smooth,-4.33219511890489,-0.44541725684994615,-9.419821784544789,31.269439801568577,2.245085893330989
132,hinge_plateau_smooth,-4.065832645749618,-0.41918673461978967,-9.382733345680858,39.05659837432092,2.385571673461993
133,hinge_plateau_smooth,-4.239797361470172,-0.436309289398848,-9.414223796061123,31.4860065718703,2.2919521181357645
134,hinge_plateau_smooth,-4.250455755939527,-0.4370127740418846,-9.411803336185587,38.36087437325371,2.2882626307489975
135,hinge_plateau_smooth,-4.383203215270218,-0.4502618727876845,-9.429515654669608,30.646397025279022,2.22092977539659
136,hinge_plateau_smooth,-4.185291756169604,-0.4306808875105032,-9.38580116380422,35.77091442883291,2.321904753610903
137,hinge_plateau_smooth,-4.086217294113114,-0.420264002028087,-9.397315834719924,43.10836816140123,2.3794567109584803
138,hinge_plateau_smooth,-4.259663102340882,-0.4375612996339397,-9.434744970387294,31.922159753466225,2.2853940712686245
139,hinge_plateau_smooth,-3.753046057536732,-0.38819650588471377,-9.284285415196955,46.90398662587475,2.57601494305304
140,hinge_plateau_smooth,-4.09044696511945,-0.4206253648719291,-9.391680968262982,41.77578058808976,2.3774124993733494
141,hinge_plateau_smooth,-4.0074504675307905,-0.4122617851175712,-9.39523161260147,53.46374753957983,2.4256432104537997
142,hinge_plateau_smooth,-3.9226494067584143,-0.4052177108350713,-9.304873842162626,34.85532308962324,2.467809212828342
143,hinge_plateau_smooth,-4.308737992042961,-0.44182479386619655,-9.429344282249934,41.98324829398484,2.263340613480471
144,hinge_plateau_smooth,-4.1601949219527095,-0.42792843944862247,-9.3888343769102,38.89651733159484,2.336839311938418
145,hinge_plateau_smooth,-4.149993271033469,-0.4275531901509388,-9.376315878768345,51.265516852848776,2.338890278533463
146,hinge_plateau_smooth,-4.390569650431655,-0.4509469411231982,-9.430277283553702,36.921495269896695,2.2175557894000684
147,hinge_plateau_smooth,-4.446624909635374,-0.4558306327731212,-9.467704736569601,36.33106155256452,2.1937972749140053
148,hinge_plateau_smooth,-4.44634726366686,-0.45545851268264786,-9.467965911734076,41.705563425323604,2.1955896577934313
149,hinge_plateau_smooth,-4.17923078373442,-0.4295981965025844,-9.398210835698245,33.89081631361651,2.327756513274804
150,hinge_plateau_smooth,-4.22293068294697,-0.4332163950583031,-9.426372170090866,40.76018722534795,2.3083152240012015
151,hinge_plateau_smooth,-4.179454632361972,-0.4300381757992642,-9.390748891395358,34.11109018647079,2.3253749464019355
152,hinge_plateau_smooth,-4.208569485540455,-0.432239262546942,-9.419680901959937,34.66772474730931,2.313533467801061
153,hinge_plateau_smooth,-4.028090158636762,-0.4145181806044593,-9.37293267077349,34.365788921227114,2.412439421937486
154,hinge_plateau_smooth,-3.8672902488082475,-0.39960310498838464,-9.29100025653969,42.84458954910571,2.502483057605539
155,hinge_plateau_smooth,-4.51088121471796,-0.46233499321575866,-9.475591071069799,35.53641256974982,2.1629338351495457
156,hinge_plateau_smooth,-4.4052047678697965,-0.45216512913015705,-9.426144663823294,37.73148223075762,2.2115814236354945
157,hinge_plateau_smooth,-4.3870837951908825,-0.4493916763034689,-9.47119378878095,44.86095350995081,2.22523035634668
158,hinge_plateau_smooth,-4.213135825071408,-0.4333975876436675,-9.385802650284138,40.49622954493009,2.3073501757056016
159,hinge_plateau_smooth,-4.350614228228875,-0.4473806400603382,-9.393510979691195,44.465129596701715,2.2352330665563223
160,hinge_plateau_smooth,-4.197596882452926,-0.43201019500914684,-9.402206649521831,32.28417920697021,2.3147601874970274
161,hinge_plateau_smooth,-4.212971518663329,-0.4332620718360117,-9.397356182098392,24.92314071429363,2.3080718692092135
162,hinge_plateau_smooth,-4.467952392247791,-0.4581287345117736,-9.467416925745548,28.335092226783843,2.182792574811307
163,hinge_plateau_smooth,-4.383535915621404,-0.44979043128022533,-9.43390811519896,25.85757086513032,2.2232576116697933
164,hinge_plateau_smooth,-4.306111868536784,-0.4419398874122801,-9.432279853815832,34.42119684412089,2.2627511760827166
165,hinge_plateau_smooth,-4.517962172402823,-0.4633930583909503,-9.473731572111975,27.529305169437883,2.157995209234082
166,hinge_plateau_smooth,-4.286808608997959,-0.44036706803813186,-9.417759699084305,30.224144641902022,2.270832840555209
167,hinge_plateau_smooth,-4.139802169413125,-0.42576257451786076,-9.384015948160183,45.22149991011413,2.3487268723241197
168,hinge_plateau_smooth,-4.361748335453235,-0.44773362004513867,-9.435198440509398,40.92813131720576,2.233470874711584
169,hinge_plateau_smooth,-4.099062670534164,-0.42189877352861105,-9.389904267502502,30.45969883924105,2.3702368026253224
170,hinge_plateau_smooth,-4.192753357128329,-0.4311286632903126,-9.38436213039211,31.346542722888657,2.319493193442863
171,hinge_plateau_smooth,-4.043632074708746,-0.4167977520103026,-9.364181833703903,38.24311092591804,2.399245185888818
172,hinge_plateau_smooth,-4.272664800863646,-0.43874442563035915,-9.421849301064956,47.652788418863906,2.279231237099516
173,hinge_plateau_smooth,-4.343176387117325,-0.44490769943349917,-9.471085998768915,32.16388655749146,2.2476572135598007
174,hinge_plateau_smooth,-4.112040674946386,-0.42266348082451444,-9.422092551231515,35.05962778166996,2.365948432661467
175,hinge_plateau_smooth,-4.321584949050684,-0.4444004155928375,-9.394907099879456,37.408993730701525,2.2502229181446274
176,hinge_plateau_smooth,-4.268912302650572,-0.43858342836947295,-9.425446795293892,37.501792897525675,2.280067907986657
177,hinge_plateau_smooth,-4.412252429754612,-0.4528752764794027,-9.434924696099968,39.52417025313455,2.2081134739212933
178,hinge_plateau_smooth,-4.409087222019558,-0.4524764067295162,-9.440021565412167,39.153986795671656,2.2100599835203902
179,hinge_plateau_smooth,-4.22681275725361,-0.43407835251488686,-9.431631229144298,38.667534979205,2.303731559536143
180,hinge_plateau_smooth,-4.283584941828003,-0.4400086259005756,-9.405223232462342,51.99937158769568,2.2726827183291634
181,hinge_plateau_smooth,-4.3009877353959745,-0.44220935718127113,-9.428062052634521,40.437999154296044,2.261372320057168
182,hinge_plateau_smooth,-4.286649769766859,-0.4402436649159696,-9.432317781432198,43.89882223405684,2.2714693695612236
183,hinge_plateau_smooth,-4.192861079206358,-0.43135446989084864,-9.384828530681755,33.70101738071763,2.3182789788941873
184,hinge_plateau_smooth,-4.215949596062282,-0.43335673250479567,-9.421238511319846,40.07194192702032,2.307567703448414
185,hinge_plateau_smooth,-4.210641348558431,-0.43331032617787785,-9.383583271063593,36.42947271527445,2.307814837510913
186,hinge_plateau_smooth,-4.426124653548867,-0.4531336804885473,-9.467649257529064,38.27426702862566,2.2068542751486655
187,hinge_plateau_smooth,-4.245517862756625,-0.43591737203921743,-9.428290943744685,36.926317795338264,2.294012728426053
188,hinge_plateau_smooth,-4.4608160904754195,-0.4583188727886962,-9.424751253598437,26.71938590430094,2.181887020962894
189,hinge_plateau_smooth,-4.268350946554337,-0.4382495943070768,-9.424363869569982,43.893373209561936,2.2818047363651655
190,hinge_plateau_smooth,-3.9374590967718346,-0.40651755831560127,-9.302275062539,40.75164204397843,2.459918346807659
191,hinge_plateau_smooth,-4.105673271242418,-0.4225660390994735,-9.397278623173964,30.16552216836935,2.3664940091520146
192,hinge_plateau_smooth,-4.248407009511927,-0.43637766567230657,-9.419985273192488,36.71299855814239,2.291592990808425
193,hinge_plateau_smooth,-4.4708129461230595,-0.4584408118384061,-9.47138214495077,49.6187965817185,2.1813066685530735
194,hinge_plateau_smooth,-4.07651713930739,-0.4194560127118775,-9.380624012480778,36.99007641423156,2.384040208494748
195,hinge_plateau_smooth,-4.244345545315724,-0.4369135686320613,-9.383600127273585,36.55444532423993,2.28878220269266
196,hinge_plateau_smooth,-3.774997061595784,-0.3908077228185331,-9.291732164937647,34.476280755087544,2.558803067626015
197,hinge_plateau_smooth,-4.349287088612105,-0.44677555900649824,-9.427598791324927,30.827902232489812,2.238260307308922
198,hinge_plateau_smooth,-4.22074967453012,-0.4335807473299905,-9.431670147755938,36.047781001208364,2.3063754702164347
199,hinge_plateau_smooth,-4.209483904705735,-0.433077079270511,-9.383836590203492,41.6908200870016,2.309057781779706
200,hinge_plateau_smooth,-4.044033858581437,-0.41676110453736165,-9.381631012232923,44.73167890185837,2.3994561611263614
201,hinge_plateau_smooth,-4.470673008462371,-0.4585095466693421,-9.444093302898137,26.47436244687528,2.180979670465091
202,hinge_plateau_smooth,-4.15266059553511,-0.42670031232707706,-9.395461532667674,39.76183771378083,2.3435651934406683
203,hinge_plateau_smooth,-4.116923234663666,-0.4232182570244358,-9.412062514417599,37.67059971016696,2.3628470260966603
204,hinge_plateau_smooth,-4.237957610754411,-0.43616762631703926,-9.391069108359613,35.10723708052817,2.2926965223070574
205,hinge_plateau_smooth,-4.252439090907507,-0.43696436297373187,-9.425122464192363,42.236032278139234,2.288516146247183
206,hinge_plateau_smooth,-3.9881254695812562,-0.4116404902208884,-9.343905958171685,34.90545104976361,2.4293042685460677
207,hinge_plateau_smooth,-4.472073264125775,-0.45775389897105084,-9.478946465722096,43.79800713193785,2.184579972443319
208,hinge_plateau_smooth,-4.200443359193106,-0.4318986707478214,-9.386851741539832,36.1694096350964,2.3153579015849384
209,hinge_plateau_smooth,-4.171504895358304,-0.42894769679051525,-9.390640798406503,30.922906207772996,2.3312865589027023
210,hinge_plateau_smooth,-4.45383089028305,-0.4568886589491611,-9.42641993542795,37.048661496115926,2.1887170548290453
211,hinge_plateau_smooth,-4.111543507407862,-0.42340388653950967,-9.383403208077224,24.21668157335011,2.3618111023331045
212,hinge_plateau_smooth,-4.281414146351308,-0.4402887211682009,-9.428505603482346,26.797424585261066,2.2712369223239217
213,hinge_plateau_smooth,-4.163664906764081,-0.4282788008269372,-9.383070043430836,35.42927777484674,2.334927617405208
214,hinge_plateau_smooth,-4.212563132249858,-0.4330206116302483,-9.390024028703957,40.10723580244638,2.3093588922595893
215,hinge_plateau_smooth,-4.105424812198896,-0.4224518331074964,-9.389874768456037,38.83078407795275,2.3671337691782286
216,hinge_plateau_smooth,-4.111101880682037,-0.4236499409335735,-9.34816999415563,33.83681657528603,2.3604393707605773
217,hinge_plateau_smooth,-4.3872096330849555,-0.44975024822872783,-9.434609001369259,55.147184537659754,2.2234562491924046
218,hinge_plateau_smooth,-4.106648325921666,-0.42235095482018226,-9.397934489548629,27.74872879882711,2.3676991577437163
219,hinge_plateau_smooth,-4.0646972606623155,-0.4190891350880535,-9.367778681270579,40.06355028233494,2.3861272370850015
220,hinge_plateau_smooth,-4.024437870943519,-0.4147122989307399,-9.375633980304226,31.61166426205896,2.4113102084947027
221,hinge_plateau_smooth,-4.059129124463863,-0.41794824838467576,-9.355356513296842,32.96721560753815,2.3926407249339854
222,hinge_plateau_smooth,-4.471600518191033,-0.4590071992528476,-9.43678683292062,23.904001267061716,2.1786150666650923
223,hinge_plateau_smooth,-4.282879993554987,-0.4399079750678287,-9.412524067449011,26.985675023286298,2.2732027075567602
224,hinge_plateau_smooth,-4.156909360592643,-0.4280774834941849,-9.378556767040985,37.59282063226962,2.3360256929131014
225,hinge_plateau_smooth,-4.564460525869799,-0.46750079807468586,-9.465370738267678,40.265167250392736,2.13903378158564
226,hinge_plateau_smooth,-4.110098509702226,-0.4231453978340297,-9.378911583077658,33.230210010270625,2.3632538723538947
227,hinge_plateau_smooth,-4.362086546167587,-0.4469631622443322,-9.467870905470564,36.03373161911642,2.237320845366112
228,hinge_plateau_smooth,-4.31069583236428,-0.44239178065593854,-9.427105270923205,51.6953969216658,2.260439826701324
229,hinge_plateau_smooth,-4.134311622360527,-0.42595896880788126,-9.371056448858637,30.155982276168476,2.3476439592260974
230,hinge_plateau_smooth,-4.19887384223151,-0.4308108133874749,-9.426611409397397,30.03336981290564,2.321204503055478
231,hinge_plateau_smooth,-4.451215911307657,-0.4564463017186292,-9.441498068062604,29.158980612419562,2.190838213026946
232,hinge_plateau_smooth,-4.128650764207275,-0.4248962635669068,-9.375436073961595,38.44667821774146,2.353515636040734
233,hinge_plateau_smooth,-4.306914940764164,-0.4417720772793641,-9.429903955703692,29.03919877019038,2.2636106975308636
234,hinge_plateau_smooth,-4.2577876668164185,-0.43779196290546935,-9.391403094259264,48.780606459967956,2.284189945752672
235,hinge_plateau_smooth,-4.275267844428944,-0.43931492948329165,-9.426721504315895,43.270449719358915,2.276271378202804
236,hinge_plateau_smooth,-4.314501505259151,-0.44363981575592404,-9.412165859214435,41.55935937717279,2.254080820712826
237,hinge_plateau_smooth,-4.342868775460124,-0.4460417803246972,-9.428811473581712,32.16270077868469,2.2419424460014654
