x,b,D_raw_interp,D_smooth,D_final,D_var_source,p_emp,p_closed,ratio_pemp_over_pclosed,J_raw,J_smooth,S_raw,S_smooth
-10.93850148498482,0.5816808027267262,0.09529124662012443,0.09529014852154433,0.09529014852154433,D_mean_resid2,0.3239413957815493,0.04149370514938826,7.807000956296263,0.33314949215313927,0.26888595112412284,-2.9088725823117723,-2.8210179540482736
-10.9296606433914,0.5764880765277407,0.09529124662012443,0.09528631499188497,0.09528631499188497,D_mean_resid2,0.3105271303151716,0.043785793244322226,7.0919608235129585,0.2818672794939856,0.2431690694084618,-3.0105805984013703,-2.729991744754518
-10.92081980179798,0.5712883580573755,0.09529124662012443,0.09527346944415224,0.09527346944415224,D_mean_resid2,0.30490991658048927,0.04618680810981863,6.601666775835716,0.18989491424179142,0.2156538187747425,-3.06952990041572,-2.58784938109094
-10.91197896020456,0.5660818881782959,0.09529124662012443,0.09523900518891437,0.09523900518891437,D_mean_resid2,0.3077659499317688,0.04870765996712392,6.3186355111188,0.12322108565274781,0.18889461417677836,-2.8607317581835474,-2.3884566654819963
-10.90313811861114,0.5608689132692724,0.09529124662012443,0.09516415187077522,0.09516415187077522,D_mean_resid2,0.3147360070646434,0.051364604675982604,6.1274881613526695,0.11067061121951985,0.16507126614400908,-2.455679560383736,-2.1344906848802583
-10.894297277017722,0.5556496852178942,0.09529124662012443,0.09503053281287019,0.09503053281287019,D_mean_resid2,0.3206943052445897,0.05417683973173103,5.919398525875275,0.13244623001766248,0.14547406618167802,-1.9574262579002548,-1.838441650497741
-10.885456435424302,0.5504244614097421,0.09495741819720532,0.09483032344785614,0.09483032344785614,D_mean_resid2,0.3243738516001963,0.05716069383941676,5.674771067535839,0.14302500920885405,0.1304606751902193,-1.4536232955762083,-1.5206708151065977
-10.876615593830882,0.5451935047139532,0.09462358977428623,0.0945713483430762,0.0945713483430762,D_mean_resid2,0.3288921481274318,0.060324715097722796,5.452029861966927,0.11880781700580686,0.11977155959628917,-0.9945750936198561,-1.2050812805496656
-10.867774752237464,0.5399570834650981,0.09428976135136719,0.09427198417539497,0.09427198417539497,D_mean_resid2,0.33764278487970323,0.06367004929349201,5.303008064644535,0.08169546406607622,0.11287491347931225,-0.6040105116384868,-0.9137653261852187
-10.858933910644044,0.5347154714413045,0.09395593292844809,0.09395100130020864,0.09395100130020864,D_mean_resid2,0.35000004268248147,0.06719521770804772,5.208704646261802,0.07008265260140689,0.10909163708797799,-0.3024401615551193,-0.6621291382879851
-10.850093069050626,0.5294689478385878,0.09362210450552905,0.09362100640694891,0.09362100640694891,D_mean_resid2,0.36210047364275094,0.07090058324810497,5.1071578970745515,0.09160908646134339,0.10752726235971799,-0.11557291717182583,-0.4556811909367247
-10.841252227457206,0.5242177972412858,0.09328827608260995,0.09328808573978577,0.09328808573978577,D_mean_resid2,0.37146223512629406,0.07478971512348796,4.966755582809207,0.1194817667018547,0.10704811338156728,-0.057736945444551324,-0.2892559463460603
-10.832411385863786,0.5189623095885878,0.09295444765969085,0.09295442532113146,0.09295442532113146,D_mean_resid2,0.3790101982231393,0.07886854041542077,4.805594172616809,0.13148847120276608,0.10650637598219156,-0.10501758716848197,-0.14903385773291417
-10.823570544270368,0.5137027801370672,0.09262061923677181,0.09262061923677181,0.09262061923677181,D_mean_resid2,0.38658680336914436,0.08314416999665723,4.649596037637839,0.1297583697603163,0.10519122567620817,-0.18373955770305805,-0.01715163184293363
-10.814729702676948,0.5084395094191819,0.09228679081385271,0.09228679081385273,0.09228679081385273,D_mean_resid2,0.39494001880848006,0.08762422458850805,4.507201298078894,0.12075423151273615,0.10325755133399617,-0.19045203843407332,0.12213976564274172
-10.805888861083528,0.5031728031977045,0.09195296239093362,0.09195296239093366,0.09195296239093366,D_mean_resid2,0.40478639347217465,0.09231658388185827,4.3847635652354535,0.10037098236224373,0.101823713070329,-0.03830808722164214,0.27668111367437637
-10.79704801949011,0.4979029724160202,0.09161913396801458,0.09161913396801456,0.09161913396801456,D_mean_resid2,0.4177553141376697,0.09722932755004916,4.296597792704352,0.06909703287122226,0.1025801998722489,0.2934151880413465,0.44327982080206757
-10.78820717789669,0.4926303331442599,0.09128530554509548,0.09128530554509551,0.09128530554509551,D_mean_resid2,0.43465237423768777,0.1023707125888614,4.245866451895547,0.04678710810392808,0.1070117874674834,0.7350520875278059,0.6089278045354232
-10.77936633630327,0.4873552065212501,0.09095147712217637,0.09095147712217642,0.09095147712217642,D_mean_resid2,0.45335337733099035,0.10774916842899807,4.207488409803647,0.05816446970725697,0.11557715800974099,1.146472162418192,0.7563717010463638
-10.770525494709853,0.4820779186922156,0.09061764869925741,0.09061764869925737,0.09061764869925737,D_mean_resid2,0.46961705320122127,0.113373291302227,4.142219457573396,0.1060047819728342,0.12728334502588795,1.3787437903789437,0.8719754241832356
-10.761684653116433,0.4767988007422377,0.0902838202763383,0.09028382027633827,0.09028382027633827,D_mean_resid2,0.48028326723088377,0.11925183782848178,4.02747056964999,0.16712410054127705,0.13995566890703998,1.3510335307342967,0.9523238495771564
-10.752843811523013,0.4715181886254327,0.0899499918534192,0.0899499918534192,0.0899499918534192,D_mean_resid2,0.48526559623701565,0.1253937177917887,3.86993547031423,0.21271687799644512,0.15117189189112973,1.1029063024901102,1.0060677026530365
-10.744002969929593,0.4662364230898328,0.0896161634305001,0.0896161634305001,0.0896161634305001,D_mean_resid2,0.4870370197555233,0.13180798607374253,3.695049399230188,0.225197909322438,0.15945690873243928,0.7894757115114732,1.0493630289241902
-10.735162128336173,0.4609538495979558,0.089282335007581,0.08928233500758102,0.08928233500758102,D_mean_resid2,0.4892660558542855,0.1385038337141455,3.5325091207516253,0.20081564506575392,0.1651311513057807,0.6139232259003862,1.096254755091647
-10.726321286742753,0.4556708182430674,0.0889485065846619,0.08894850658466194,0.08894850658466194,D_mean_resid2,0.49560544449746413,0.14549057806964272,3.4064435723131856,0.15132532819021968,0.17031210471385275,0.7255329979614196,1.1481245766104142
-10.717480445149334,0.4503876836611162,0.08861467816174286,0.08861467816174287,0.08861467816174287,D_mean_resid2,0.50781921008135,0.15277765204253974,3.323910292455285,0.10588153589041621,0.17795979591733105,1.1330259115310461,1.1874293236366653
-10.708639603555914,0.4451048049383499,0.08828084973882376,0.08828084973882379,0.08828084973882379,D_mean_resid2,0.5239559409757679,0.16037459235359297,3.267075746141589,0.09775906721981203,0.19034590992402428,1.6795754557651303,1.1796361943933995
-10.699798761962496,0.4398225455146358,0.08794702131590473,0.0879470213159047,0.0879470213159047,D_mean_resid2,0.538907736411533,0.16829102683433994,3.202236902042411,0.14077174905936246,0.2076575170145586,2.0976681826831953,1.083898455645821
-10.690957920369076,0.4345412730824652,0.08761319289298562,0.08761322426152336,0.08761322426152336,D_mean_resid2,0.5473736856796481,0.17653659612470807,3.100624446689655,0.2214105306799878,0.2274362141613398,2.1226679621591558,0.8690424007833308
