x_mid,var_est,n,D_est,rep,model,diffusion_source
-10.570858839876008,0.10464900004907458,718,0.05232450002453729,0,hinge_plateau_smooth,recompute_from_transitions
-10.313881081497383,0.12255563198538984,714,0.06127781599269492,0,hinge_plateau_smooth,recompute_from_transitions
-10.165544497482392,0.1202290673724556,721,0.0601145336862278,0,hinge_plateau_smooth,recompute_from_transitions
-10.03949893381093,0.20152865442303422,716,0.10076432721151711,0,hinge_plateau_smooth,recompute_from_transitions
-9.922703483876004,0.155150602894822,719,0.077575301447411,0,hinge_plateau_smooth,recompute_from_transitions
-9.81722570474018,0.15909123117475654,719,0.07954561558737827,0,hinge_plateau_smooth,recompute_from_transitions
-9.734262626268372,0.17836214066648454,717,0.08918107033324227,0,hinge_plateau_smooth,recompute_from_transitions
-9.65729755065593,0.17681196013025274,716,0.08840598006512637,0,hinge_plateau_smooth,recompute_from_transitions
-9.580275359148407,0.12597277099988108,720,0.06298638549994054,0,hinge_plateau_smooth,recompute_from_transitions
-9.514848527855978,0.2267321197756571,716,0.11336605988782855,0,hinge_plateau_smooth,recompute_from_transitions
-9.45135634061784,0.20387296378430264,720,0.10193648189215132,0,hinge_plateau_smooth,recompute_from_transitions
-9.38563377807827,0.206872042847396,716,0.103436021423698,0,hinge_plateau_smooth,recompute_from_transitions
-9.317501636557148,0.17552573625410806,716,0.08776286812705403,0,hinge_plateau_smooth,recompute_from_transitions
-9.253070258987963,0.2198996023551052,716,0.1099498011775526,0,hinge_plateau_smooth,recompute_from_transitions
-9.187966666688505,0.2102560879953178,714,0.1051280439976589,0,hinge_plateau_smooth,recompute_from_transitions
-9.127324227836096,0.18403430106774576,726,0.09201715053387288,0,hinge_plateau_smooth,recompute_from_transitions
-9.058502447259613,0.25393275119302333,718,0.12696637559651167,0,hinge_plateau_smooth,recompute_from_transitions
-8.983508970058944,0.1858782798187675,718,0.09293913990938375,0,hinge_plateau_smooth,recompute_from_transitions
-8.911643268364083,0.2635301821903728,714,0.1317650910951864,0,hinge_plateau_smooth,recompute_from_transitions
-8.834622262526437,0.2005362102315282,719,0.1002681051157641,0,hinge_plateau_smooth,recompute_from_transitions
-8.76109389085516,0.154912603322325,715,0.0774563016611625,0,hinge_plateau_smooth,recompute_from_transitions
-8.674922480117186,0.2406612467029534,723,0.1203306233514767,0,hinge_plateau_smooth,recompute_from_transitions
-8.571013508220263,0.2375755163193705,715,0.11878775815968524,0,hinge_plateau_smooth,recompute_from_transitions
-8.47807080272309,0.2875188480846491,720,0.14375942404232456,0,hinge_plateau_smooth,recompute_from_transitions
-8.373189449795783,0.19952514194478368,718,0.09976257097239184,0,hinge_plateau_smooth,recompute_from_transitions
-8.241677105217468,0.19388122436248242,715,0.09694061218124121,0,hinge_plateau_smooth,recompute_from_transitions
-8.092271883290037,0.267595592859064,720,0.133797796429532,0,hinge_plateau_smooth,recompute_from_transitions
-7.917226397461341,0.25261521094746986,717,0.12630760547373493,0,hinge_plateau_smooth,recompute_from_transitions
-7.710191105134237,0.2002797810002197,718,0.10013989050010985,0,hinge_plateau_smooth,recompute_from_transitions
-7.430533454953545,0.16757503492329207,719,0.08378751746164603,0,hinge_plateau_smooth,recompute_from_transitions
-6.854937977083776,0.2379644708061165,715,0.11898223540305825,0,hinge_plateau_smooth,recompute_from_transitions
-5.415221422567552,0.28217197000852706,721,0.14108598500426353,0,hinge_plateau_smooth,recompute_from_transitions
-10.564775646518935,0.10198111576029718,694,0.05099055788014859,1,hinge_plateau_smooth,recompute_from_transitions
-10.34715980747431,0.10072946866890364,695,0.05036473433445182,1,hinge_plateau_smooth,recompute_from_transitions
-10.2055658513181,0.12862338097337506,695,0.06431169048668753,1,hinge_plateau_smooth,recompute_from_transitions
-10.079991285874572,0.1653290820419034,691,0.0826645410209517,1,hinge_plateau_smooth,recompute_from_transitions
-9.955493306698315,0.17115659492462557,692,0.08557829746231278,1,hinge_plateau_smooth,recompute_from_transitions
-9.85330289275304,0.1428090567011455,700,0.07140452835057275,1,hinge_plateau_smooth,recompute_from_transitions
-9.767227789438495,0.20839498571887427,696,0.10419749285943714,1,hinge_plateau_smooth,recompute_from_transitions
-9.69796848104328,0.14067654155910617,693,0.07033827077955308,1,hinge_plateau_smooth,recompute_from_transitions
-9.622095138480304,0.1330943702727529,695,0.06654718513637645,1,hinge_plateau_smooth,recompute_from_transitions
-9.539630434382596,0.19904963340201942,694,0.09952481670100971,1,hinge_plateau_smooth,recompute_from_transitions
-9.47218991065314,0.15145079923785637,694,0.07572539961892819,1,hinge_plateau_smooth,recompute_from_transitions
-9.407396043504642,0.19397583183271302,697,0.09698791591635651,1,hinge_plateau_smooth,recompute_from_transitions
-9.341964142727976,0.20158549244552498,694,0.10079274622276249,1,hinge_plateau_smooth,recompute_from_transitions
-9.28278249931559,0.15924548514459047,695,0.07962274257229524,1,hinge_plateau_smooth,recompute_from_transitions
-9.218897607959844,0.22933224540424885,694,0.11466612270212442,1,hinge_plateau_smooth,recompute_from_transitions
-9.16089804367392,0.2542530622299735,693,0.12712653111498676,1,hinge_plateau_smooth,recompute_from_transitions
-9.095122075608316,0.27165298453966613,697,0.13582649226983307,1,hinge_plateau_smooth,recompute_from_transitions
-9.014309262979042,0.19761097591972707,693,0.09880548795986353,1,hinge_plateau_smooth,recompute_from_transitions
-8.939868781698166,0.2080719539545017,695,0.10403597697725085,1,hinge_plateau_smooth,recompute_from_transitions
-8.853150350580423,0.2228676214829075,695,0.11143381074145375,1,hinge_plateau_smooth,recompute_from_transitions
-8.77686410168792,0.22748954040027627,695,0.11374477020013814,1,hinge_plateau_smooth,recompute_from_transitions
-8.684878673859446,0.2059763968501288,694,0.1029881984250644,1,hinge_plateau_smooth,recompute_from_transitions
-8.582515295351527,0.21328808791047454,694,0.10664404395523727,1,hinge_plateau_smooth,recompute_from_transitions
-8.495774744148754,0.25215282934885924,696,0.12607641467442962,1,hinge_plateau_smooth,recompute_from_transitions
-8.380475657798097,0.18529897342393326,694,0.09264948671196663,1,hinge_plateau_smooth,recompute_from_transitions
-8.248868930836394,0.21783819442921745,694,0.10891909721460873,1,hinge_plateau_smooth,recompute_from_transitions
-8.09142578144323,0.20959273286772884,692,0.10479636643386442,1,hinge_plateau_smooth,recompute_from_transitions
-7.9062872518396965,0.2345240958665204,698,0.1172620479332602,1,hinge_plateau_smooth,recompute_from_transitions
-7.692003658700253,0.1646912821947051,693,0.08234564109735255,1,hinge_plateau_smooth,recompute_from_transitions
-7.419317773642313,0.24275577946366686,695,0.12137788973183343,1,hinge_plateau_smooth,recompute_from_transitions
-6.9927547177649405,0.20023677569296244,696,0.10011838784648122,1,hinge_plateau_smooth,recompute_from_transitions
-5.884649466412677,0.17988570874978527,695,0.08994285437489263,1,hinge_plateau_smooth,recompute_from_transitions
