x,b_mean,b_lo,b_hi
-10.634639726097149,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.627896620358484,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.62115351461982,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.614410408881156,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.607667303142492,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.600924197403828,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.594181091665163,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.5874379859265,0.3404589013271983,0.3234813579138747,0.3565622246021723
-10.580694880187837,0.34064439025633514,0.3234813579138747,0.3568589612396946
-10.573951774449172,0.343574857573982,0.3234813579138747,0.39728274818872295
-10.567208668710508,0.35817616862906687,0.3241500300999414,0.47726496693666237
-10.560465562971844,0.3951449302852109,0.3251676475007648,0.49350787761005405
-10.55372245723318,0.4344419042765415,0.32849069337890996,0.4993176096519741
-10.546979351494516,0.4694000296550954,0.3595854707255435,0.5027441677901355
-10.540236245755851,0.4769847917717728,0.4505393076135196,0.5012336800563458
-10.533493140017187,0.47646559514408393,0.45371985613256405,0.4986331850179512
-10.526750034278523,0.4742813422501187,0.4522913980187448,0.4958743031027912
-10.520006928539859,0.4718298342046306,0.45005204157942297,0.493115421187631
-10.513263822801195,0.46925642482006036,0.44760873769751575,0.4904905250174904
-10.50652071706253,0.46666398513610435,0.44516214554977873,0.4877376516432379
-10.499777611323868,0.4640704285965274,0.4427125136158431,0.48498477826898617
-10.493034505585204,0.4614768510224938,0.44026288168190647,0.4822039643781422
-10.48629139984654,0.45888327344845886,0.43781324974797,0.47941742555262173
-10.479548294107875,0.45628969587442403,0.43536361781403365,0.47663088672710113
-10.472805188369211,0.45369611830038914,0.43292445390714385,0.4738461572746024
-10.466062082630547,0.451102540726355,0.4305546827268096,0.4710714913908594
-10.459318976891883,0.4485089631523205,0.42818491154647514,0.4682984353859407
-10.452575871153218,0.44591538557828553,0.42581514036614065,0.46553054184638193
-10.445832765414554,0.44332180800425147,0.42344536918580666,0.4627425993191553
-10.43908965967589,0.44072823043021686,0.42107559800547206,0.45995040103913415
-10.432346553937226,0.4381346528561821,0.41870582682513785,0.4571599843312795
-10.425603448198562,0.4355410752821475,0.4163360556448034,0.45436982828202843
-10.418860342459897,0.43294749770811325,0.4139662844644692,0.4515796722327771
-10.412117236721233,0.43035392013407847,0.411596513284135,0.44878951618352586
-10.40537413098257,0.42776034256004436,0.4092267421038012,0.4460207809972612
-10.398631025243906,0.42516676498600997,0.406856970923467,0.4432881969048516
-10.391887919505242,0.4225731874119753,0.4044871997431325,0.4405559530953059
-10.385144813766578,0.419979609837941,0.4021174285627982,0.43782738697810997
-10.378401708027914,0.41738603226390625,0.3997406430066454,0.4350988208609139
-10.37165860228925,0.4147924546898714,0.39733862350065124,0.4323702547437178
-10.364915496550585,0.41219887711583736,0.3949366039946573,0.42964168862652163
-10.358172390811921,0.4096052995418022,0.3925345844886634,0.42691312250932567
-10.351429285073257,0.4070117219677678,0.39012918074344693,0.4241660598691536
-10.344686179334593,0.40441814439373314,0.38772248894282885,0.42140842773733855
-10.337943073595929,0.40182456681969886,0.3852623645144823,0.41865559869916386
-10.331199967857264,0.39923098924566425,0.38278953765255097,0.4159631579239376
-10.3244568621186,0.3966374116716297,0.3803167107906196,0.4132707171487119
-10.317713756379938,0.394043834097596,0.37784388392868884,0.4105782763734863
-10.310970650641273,0.39145025652356136,0.37536900424498915,0.40788583559826047
-10.30422754490261,0.3888566789495263,0.3728938880922802,0.405196776608206
-10.297484439163945,0.3862631013754919,0.3704187719395713,0.4025099482976971
-10.29074133342528,0.38366952380145797,0.36794365578686244,0.3997324204428757
-10.283998227686617,0.381075946227423,0.3654685396341538,0.39691312995607136
-10.277255121947952,0.3784823686533885,0.362993423481445,0.3940998081320331
-10.270512016209288,0.37588879107935447,0.3605183073287359,0.3912952624829263
-10.263768910470624,0.3732952135053195,0.35804319117602734,0.38859343801196133
-10.25702580473196,0.37070163593128463,0.35556807502331833,0.3858916135409963
-10.250282698993296,0.3681080583572498,0.3530929588706096,0.3831897890700316
-10.243539593254631,0.3655144807832155,0.35061784271790086,0.380492020330172
-10.236796487515967,0.3629209032091807,0.34814272656519185,0.37779482056647773
-10.230053381777303,0.36032732563514663,0.3456676104124833,0.37509762080278364
-10.22331027603864,0.35773374806111247,0.3431924942597749,0.3723849839118998
-10.216567170299976,0.35514017048707835,0.34071737810706615,0.36963646829050545
-10.209824064561312,0.35254659291304347,0.3382111245140498,0.3668879526691115
-10.203080958822648,0.3499530153390089,0.33567718638730215,0.36413943704771773
-10.196337853083984,0.3473594377649743,0.3331432482605548,0.36139092142632373
-10.18959474734532,0.3447658601909398,0.3306093101338075,0.35864240580492973
-10.182851641606655,0.3421722826169052,0.3280753720070601,0.355893890183536
-10.176108535867991,0.3395787050428706,0.3255168081378072,0.35314537456214184
-10.169365430129327,0.33698512746883624,0.32295485825858206,0.35039257248223227
-10.162622324390663,0.33439154989480147,0.3203902160712773,0.3476659446168042
-10.155879218651998,0.3317979723207668,0.317821415090565,0.34496466773399226
-10.149136112913334,0.32920439474673235,0.3152335390072485,0.34226382562298363
-10.14239300717467,0.32661081717269785,0.31273053367928455,0.3395111486549831
-10.135649901436008,0.3240172395986637,0.310242191896913,0.336798616802708
-10.128906795697343,0.32142366202462913,0.307746311985823,0.33408798889877933
-10.122163689958679,0.31883008445059524,0.30527319388118423,0.33137736099485066
-10.115420584220015,0.31623650687656046,0.30281744663327737,0.32866673309092215
-10.10867747848135,0.31364292930252546,0.300359820483161,0.32595610518699336
-10.101934372742686,0.31104935172849124,0.297902194333045,0.32328290695453527
-10.095191267004022,0.308455774154456,0.29544456818292875,0.32060941539840015
-10.088448161265358,0.30586219658042174,0.29298370724302825,0.3179244537232912
-10.081705055526694,0.30326861900638746,0.2905223441152952,0.3152407702522516
-10.07496194978803,0.3006750414323528,0.28806098098756194,0.3125623425440146
-10.068218844049365,0.2980814638583183,0.2855530164261742,0.30983502068017815
-10.061475738310701,0.2954878862842837,0.28300414248456923,0.30709341454178485
-10.054732632572037,0.2928943087102491,0.2805493055446131,0.30438682435264525
