x,D_mean,D_lo,D_hi
-11.541120564475168,0.05865677561532407,0.04987335003854839,0.06954183920234112
-11.534743599190984,0.07587379605346264,0.06451224722206376,0.0899538595147681
-11.5283666339068,0.08770686796435546,0.07457340616635692,0.10398282069896449
-11.521989668622616,0.09404064860794545,0.07995879217349738,0.11149195299086168
-11.515612703338432,0.09668094028563615,0.0822039861476142,0.11462203035849504
-11.509235738054247,0.0975380542796883,0.08293405612735413,0.1156372254684545
-11.502858772770063,0.0977545862105599,0.08312330065562473,0.11588988066305424
-11.496481807485878,0.09779674008403369,0.08319038726869873,0.11592646798677113
-11.490104842201696,0.09780201710799191,0.08333885601056917,0.11589710912003122
-11.483727876917511,0.09779925836371187,0.08352280457221299,0.11582167714324891
-11.477350911633327,0.09779392669093066,0.0837698874576241,0.11568519651762334
-11.470973946349142,0.09778476481326946,0.08408175929462,0.11549278816929065
-11.464596981064958,0.09777066799325516,0.08423111359558051,0.1153570283261494
-11.458220015780775,0.0977510744057086,0.08433858297075067,0.1152169888850214
-11.45184305049659,0.09772622305903042,0.08444260888199295,0.11504292242902028
-11.445466085212406,0.09769709338402617,0.0846249431076896,0.11482338249294628
-11.439089119928221,0.09766502868247161,0.08480963238402717,0.11451218945151158
-11.432712154644037,0.0976312790665874,0.08504588130210237,0.11399766372723596
-11.426335189359854,0.09759672543720968,0.08529943126112426,0.113382791008838
-11.41995822407567,0.09756185527985695,0.08552749589020453,0.11276052762905493
-11.413581258791485,0.09752688331681135,0.08554702086877872,0.11213279250584829
-11.4072042935073,0.09749188492104997,0.08573265332469288,0.11150797422077884
-11.400827328223116,0.09745688110976618,0.08575256006673566,0.11092565017558546
-11.394450362938933,0.09742187649975982,0.08577427724604905,0.1102920032802534
-11.388073397654749,0.09738687181511874,0.08575596067691223,0.10992770480138915
-11.381696432370564,0.09735186713899818,0.0856216260631289,0.10977444054933828
-11.37531946708638,0.09731686246287762,0.08553933348729326,0.10951552287519199
-11.368942501802195,0.09728185778675708,0.08581376874247199,0.10917272541563357
-11.362565536518012,0.09724685311063636,0.08601376895991614,0.10914098574864856
-11.356188571233828,0.09721184843451582,0.08631596630355798,0.10896735806055663
-11.349811605949643,0.0971768437583952,0.08616093446283005,0.10864588546698148
-11.343434640665459,0.09714183908227464,0.08604181809061848,0.10825611269777256
-11.337057675381276,0.09710683440615407,0.0859708473013702,0.10835121765209343
-11.330680710097091,0.09707182973003338,0.08580948946729106,0.10821058122719185
