bin,x0_lo,x0_hi,x0_mid,y_med,n,series,dt,obs_class,weight_col
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,-0.022537241458157303,1126,resid_tanh_saturating,1,TT,unweighted
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,-0.015457823585567326,1131,resid_tanh_saturating,1,TT,unweighted
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,-0.052275937890431494,1127,resid_tanh_saturating,1,TT,unweighted
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,-0.025292112262680806,1124,resid_tanh_saturating,1,TT,unweighted
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,-0.021258344962857736,1130,resid_tanh_saturating,1,TT,unweighted
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,0.007168925505258245,1127,resid_tanh_saturating,1,TT,unweighted
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,0.014456859577274356,1127,resid_tanh_saturating,1,TT,unweighted
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.049098373303772105,1126,resid_tanh_saturating,1,TT,unweighted
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.07116403710900834,1127,resid_tanh_saturating,1,TT,unweighted
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.07904412200881848,1127,resid_tanh_saturating,1,TT,unweighted
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.0943606347828718,1127,resid_tanh_saturating,1,TT,unweighted
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.11629013013998785,1127,resid_tanh_saturating,1,TT,unweighted
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,0.0716412689627039,1127,resid_tanh_saturating,1,TT,unweighted
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.1468695554117287,1127,resid_tanh_saturating,1,TT,unweighted
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,0.26013695630881867,1126,resid_rational_saturating,1,TT,unweighted
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,0.0970044033827157,1128,resid_rational_saturating,1,TT,unweighted
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,0.0849825800730572,1125,resid_rational_saturating,1,TT,unweighted
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,0.05313112243236445,1129,resid_rational_saturating,1,TT,unweighted
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,-0.006360127843617114,1127,resid_rational_saturating,1,TT,unweighted
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,-0.0007274545353986306,1123,resid_rational_saturating,1,TT,unweighted
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,-0.025437751736483154,1126,resid_rational_saturating,1,TT,unweighted
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,-0.017900790229872565,1131,resid_rational_saturating,1,TT,unweighted
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,-0.05123109777722594,1127,resid_rational_saturating,1,TT,unweighted
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,-0.021248444050346406,1124,resid_rational_saturating,1,TT,unweighted
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,-0.015150747011389142,1130,resid_rational_saturating,1,TT,unweighted
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,0.013727561724141552,1127,resid_rational_saturating,1,TT,unweighted
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,0.02001803112150914,1127,resid_rational_saturating,1,TT,unweighted
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.05104510777432482,1126,resid_rational_saturating,1,TT,unweighted
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.06948998713213558,1127,resid_rational_saturating,1,TT,unweighted
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.07518617599758701,1127,resid_rational_saturating,1,TT,unweighted
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.08928645139983143,1127,resid_rational_saturating,1,TT,unweighted
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.11257367667372292,1127,resid_rational_saturating,1,TT,unweighted
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,0.07226895336806088,1127,resid_rational_saturating,1,TT,unweighted
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.15304162641697022,1127,resid_rational_saturating,1,TT,unweighted
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,-0.044621326715973686,1126,resid_hinge_plateau_smooth,1,TT,unweighted
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,-0.05325506073270722,1128,resid_hinge_plateau_smooth,1,TT,unweighted
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,0.016991571427896646,1125,resid_hinge_plateau_smooth,1,TT,unweighted
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,0.040552655573945995,1129,resid_hinge_plateau_smooth,1,TT,unweighted
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,0.008751810814854433,1127,resid_hinge_plateau_smooth,1,TT,unweighted
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,0.033776818773855216,1123,resid_hinge_plateau_smooth,1,TT,unweighted
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,0.015821546839078826,1126,resid_hinge_plateau_smooth,1,TT,unweighted
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,0.021066448968454155,1131,resid_hinge_plateau_smooth,1,TT,unweighted
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,-0.023825197913114243,1127,resid_hinge_plateau_smooth,1,TT,unweighted
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,-0.004829027767341575,1124,resid_hinge_plateau_smooth,1,TT,unweighted
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,-0.014021026659379918,1130,resid_hinge_plateau_smooth,1,TT,unweighted
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,-0.0010046768096863279,1127,resid_hinge_plateau_smooth,1,TT,unweighted
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,-0.009842296597872141,1127,resid_hinge_plateau_smooth,1,TT,unweighted
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,0.012026949308090215,1126,resid_hinge_plateau_smooth,1,TT,unweighted
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,0.020887776537421826,1127,resid_hinge_plateau_smooth,1,TT,unweighted
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,0.017069858333988636,1127,resid_hinge_plateau_smooth,1,TT,unweighted
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,0.022231102828762672,1127,resid_hinge_plateau_smooth,1,TT,unweighted
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,0.04014583170233993,1127,resid_hinge_plateau_smooth,1,TT,unweighted
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,-0.014075698011356219,1127,resid_hinge_plateau_smooth,1,TT,unweighted
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,0.04243600942008917,1127,resid_hinge_plateau_smooth,1,TT,unweighted
