x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-10.51841563441224,1,TT,unweighted,,22538,0.02,0.98,500,0.24597446609890694,0.23413815913256972,0.2289892308958948,0.5256408262443389
-10.509192766303213,1,TT,unweighted,,22538,0.02,0.98,500,0.24459706678409887,0.23385148820401805,0.22864492984113957,0.5206596213744143
-10.49996989819419,1,TT,unweighted,,22538,0.02,0.98,500,0.24321966746929102,0.23355733293886868,0.22829472366979398,0.5156845892709249
-10.490747030085164,1,TT,unweighted,,22538,0.02,0.98,500,0.24184226815448295,0.23325550772390408,0.22793848592664986,0.5107159158915604
-10.48152416197614,1,TT,unweighted,,22538,0.02,0.98,500,0.2404648688396751,0.23294582287177196,0.22757608704465032,0.5057537886830556
-10.472301293867114,1,TT,unweighted,,22538,0.02,0.98,500,0.23908746952486704,0.23262808456059292,0.22720739426361575,0.5007983965543537
-10.46307842575809,1,TT,unweighted,,22538,0.02,0.98,500,0.2377100702100592,0.23230209477438526,0.2268322715469939,0.4958499298488159
-10.453855557649064,1,TT,unweighted,,22538,0.02,0.98,500,0.23633267089525112,0.2319676512444356,0.226450579496605,0.49090858031543605
-10.44463268954004,1,TT,unweighted,,22538,0.02,0.98,500,0.23495527158044327,0.23162454739175667,0.2260621752653608,0.485974541079096
-10.435409821431014,1,TT,unweighted,,22538,0.02,0.98,500,0.2335778722656352,0.2312725722707754,0.22566691246793302,0.481048006609821
-10.42618695332199,1,TT,unweighted,,22538,0.02,0.98,500,0.23220047295082735,0.23091151051440886,0.22526464108935326,0.47612917269107013
-10.416964085212964,1,TT,unweighted,,22538,0.02,0.98,500,0.23082307363601928,0.23054114228068784,0.22485520739152656,0.4712182363870361
-10.40774121710394,1,TT,unweighted,,22538,0.02,0.98,500,0.22944567432121143,0.2301612432011018,0.22443845381764613,0.4663153960089751
-10.398518348994914,1,TT,unweighted,,22538,0.02,0.98,500,0.22806827500640336,0.22977158433084316,0.2240142188944968,0.4614208510805477
-10.38929548088589,1,TT,unweighted,,22538,0.02,0.98,500,0.22669087569159552,0.2293719321011423,0.22358233713264386,0.456534802302195
-10.380072612776864,1,TT,unweighted,,22538,0.02,0.98,500,0.22531347637678745,0.2289620482738895,0.22314263892450137,0.45165745151453407
-10.37084974466784,1,TT,unweighted,,22538,0.02,0.98,500,0.2239360770619796,0.22854168989875523,0.22269495044028645,0.44678900166079444
-10.361626876558814,1,TT,unweighted,,22538,0.02,0.98,500,0.22255867774717153,0.22811060927302323,0.22223909352186344,0.44192965674827883
