bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,1129,0.050699118342763194,0.27251622664657194,0.40403255762620754,0.16324230762197472,0.16630281004421055,0.08162115381098736,0.08315140502210527,0.03713254689284288,tanh_saturating,1,TT,unweighted,,20,200
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,1127,-0.005795712559169053,0.27233568532414193,0.4037648870615728,0.16302608402384466,0.16619214123646187,0.08151304201192233,0.08309607061823093,0.03708336275048503,tanh_saturating,1,TT,unweighted,,20,200
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,1123,0.002332748568160986,0.2664266308309733,0.395004122870001,0.15602825708429882,0.1769459975576646,0.07801412854214941,0.0884729987788323,0.03549157480797186,tanh_saturating,1,TT,unweighted,,20,200
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,1126,-0.022537241458157303,0.2961332412479576,0.4390471434742219,0.192762394192874,0.22099810878718368,0.096381197096437,0.11049905439359184,0.043847448286010525,tanh_saturating,1,TT,unweighted,,20,200
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,1131,-0.015457823585567326,0.2934450274684529,0.43506159772472824,0.18927859381479326,0.22433891576887116,0.09463929690739663,0.11216945788443558,0.043054992072980545,tanh_saturating,1,TT,unweighted,,20,200
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,1127,-0.052275937890431494,0.32043411535786176,0.47507561942956583,0.22569684417638566,0.22785299965693234,0.11284842208819283,0.11392649982846617,0.05133901114258773,tanh_saturating,1,TT,unweighted,,20,200
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,1124,-0.025292112262680806,0.3124823857003567,0.4632863850393488,0.21463427456282777,0.2386020476764155,0.10731713728141389,0.11930102383820775,0.04882262068649324,tanh_saturating,1,TT,unweighted,,20,200
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,1130,-0.021258344962857736,0.33920551571316404,0.502906097596337,0.2529145429995764,0.24852047465595736,0.1264572714997882,0.12426023732797868,0.057530190945116785,tanh_saturating,1,TT,unweighted,,20,200
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,1127,0.007168925505258245,0.3034577924015295,0.44990652301450756,0.20241587945100362,0.250410422764475,0.10120793972550181,0.1252052113822375,0.046043315884604884,tanh_saturating,1,TT,unweighted,,20,200
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,1127,0.014456859577274356,0.3052873675101714,0.4526190510705801,0.2048640053920324,0.22874034799422893,0.1024320026960162,0.11437017399711447,0.046600188380645224,tanh_saturating,1,TT,unweighted,,20,200
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,0.049098373303772105,0.33132665546000806,0.4912248993850079,0.24130190177581115,0.248371515789155,0.12065095088790558,0.1241857578945775,0.05488867630915744,tanh_saturating,1,TT,unweighted,,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,0.07116403710900834,0.3300782547369774,0.4893740204730426,0.23948693191394993,0.2549463637283636,0.11974346595697496,0.1274731818641818,0.054475827125104466,tanh_saturating,1,TT,unweighted,,20,200
