rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
11,22375,-1.2250678180923877,-0.13859225225082064,-8.839367267625407,7.215410556935218,5368.43920616519,-31934.232710371674,-31918.20131128539,0.2381424100205569,0.7025933587203024,-9.20775451266926,2.950307585531083,5226.652546626743,-32531.12623266392,-32507.07913403449,0.2502402504655926,0.6825731721539781,-9.21495304396793,2.7276713913289106,5230.949003727924,-32512.740901651847,-32488.69380302242,-4.75646095826178,-0.5318860787193069,0.1065801763624953,-9.885779797050011,0.9730846440220362,1.8801018488918406,5060.156227861344,-33251.487027718715,-33211.408530003,-596.8935222922446,-588.877822749102,-578.5081912801725,-570.4924917370299,-1317.2543173470403,-1293.207218717609
12,22491,-1.309680146247432,-0.14764776583421826,-8.870301144400422,6.7728759344914105,5529.4193125487645,-31551.602291833715,-31535.560550817372,0.23848780876965892,0.6654434696470523,-9.235392611320055,2.7902619973743152,5404.3651095151945,-32064.10241806386,-32040.039806539346,0.24818843479710728,0.627333421099286,-9.246840938535305,2.527649693315193,5408.0486956628665,-32048.777895576048,-32024.715284051534,-3.833904506859536,-0.43294128999994463,0.13300016485394842,-9.64476633717419,0.6766897411451832,2.30978200300583,5222.957487157847,-32828.01647176272,-32787.912119221866,-512.5001262301448,-504.47925572197346,-497.1756037423329,-489.15473323416154,-1276.4141799290046,-1252.3515684044942
13,22606,-1.3365721185321897,-0.15036290977112843,-8.888974818102572,6.650576272580305,5378.062806696673,-32455.664269565797,-32439.612328292296,0.23688989617677358,0.5869994065254771,-9.263656326050134,2.4779419299818612,5217.419824689852,-33139.1967126035,-33115.11880069325,0.24789369777924558,0.5621614473636302,-9.268826765815009,2.2677520743760353,5221.612211179746,-33121.039263951156,-33096.961352040904,-3.8689586129726807,-0.4272525145195914,0.12526060950472814,-9.340261840509054,0.6127969101714968,2.3405362543609924,5042.1851227551315,-33907.49564091562,-33867.36578773187,-683.5324430377041,-675.5064724009535,-665.3749943853581,-657.3490237486076,-1451.8313713498246,-1427.753459439573
14,22745,-1.4819043616402086,-0.16669327279721655,-8.890006997720628,5.999042332179215,5557.510229212216,-32048.143312673514,-32032.079111433504,0.2695232529039546,0.8229899759981517,-9.174029709736356,3.0535026834639254,5459.914852485403,-32449.116764628616,-32425.020462768603,0.2897509837266278,0.8448219790398434,-9.178021095878282,2.915682867316544,5463.4272821756895,-32434.4893337427,-32410.393031882686,-3.4549279732744096,-0.40295252843023427,0.1552986771221358,-9.764917473184813,0.7240297658617622,2.481681909022036,5290.312716456895,-33162.85425643151,-33122.693753331485,-400.97345195510206,-392.94135133509917,-386.34602106918464,-378.31392044918175,-1114.710943757993,-1090.6146418979806
15,22513,-1.3922743475080288,-0.15595028529738628,-8.92768066985616,6.412299907583177,5533.534741942066,-31587.73004611081,-31571.686349712567,0.23900521383427004,0.6027505449058714,-9.271894990899899,2.521913791068291,5398.3443835713815,-32142.57771522551,-32118.512170628146,0.24992697992301244,0.5740031963823385,-9.279099214972627,2.296683601582969,5400.971354906635,-32131.62498298409,-32107.559438386725,-2.9743214044017345,-0.33580576750093594,0.14971923592925782,-9.42454305990343,0.42483836739442454,2.9779119264150604,5241.7664994817,-32801.21975558991,-32761.110514594307,-554.8476691147007,-546.8258209155792,-543.8949368732792,-535.8730886741578,-1213.4897094791013,-1189.4241648817406
16,22646,-1.2389501409992938,-0.14011454714260344,-8.84240905934154,7.1370176787013895,5390.471322909747,-32500.945403891037,-32484.889926861288,0.2275302671499354,0.5871781247649105,-9.244298434040331,2.580659409053382,5230.017265071866,-33183.26779871096,-33159.18458316634,0.23619563890447437,0.5485579867421896,-9.251775944481762,2.3224729689613164,5234.093282918951,-33165.6254956389,-33141.54228009428,-4.299332064454848,-0.4735692158579067,0.09871090371039357,-9.438949586487926,0.7542229884738136,2.111623742663306,5044.92025379287,-33995.265059592784,-33955.12636701841,-682.3223948199193,-674.29465630505,-664.6800917478649,-656.6523532329957,-1494.3196557017473,-1470.236440157125
17,22843,-1.2524745327838962,-0.141761180344575,-8.835102316018679,7.05411733712521,5623.656468366034,-32014.18003229341,-31998.1072322861,0.24319852814267756,0.6768682949017485,-9.219665225908232,2.7831923987000833,5458.794756914054,-32691.851672974455,-32667.742472963488,0.25354640677938833,0.6440848397543468,-9.229279605245265,2.540303559950536,5464.2004346338545,-32669.242140686125,-32645.132940675157,-5.408640201236063,-0.5973209915701766,0.09033872618599582,-9.83674788766639,0.9735603920507039,1.6741417330258255,5265.618912362379,-33510.869749886275,-33470.687749868,-677.6716406810447,-669.6352406773876,-655.0621083927144,-647.0257083890574,-1496.6897175928643,-1472.5805175818969
18,22520,-1.2745278754477716,-0.14374682391038213,-8.866476773374599,6.9566754436497495,5431.184755496732,-32024.991317574637,-32008.94699941013,0.23360194891166078,0.5961278492150642,-9.255397014135264,2.5518958724119924,5268.288681870919,-32708.763953846203,-32684.697476599442,0.24431142040203527,0.5708224961473556,-9.258306907204554,2.3364544121925146,5272.822595695317,-32689.39147158445,-32665.32499433769,-4.216431136211892,-0.46447894238617715,0.10887004203251319,-9.402624721006513,0.733426467884034,2.1529501313077395,5096.005978646461,-33453.51994970303,-33413.40915429177,-683.7726362715657,-675.7504771893109,-664.4001540098143,-656.3779949275595,-1428.5286321283966,-1404.4621548816358
19,22506,-1.367936728117112,-0.1541636490342741,-8.873276785326926,6.486613454366776,5487.857541500147,-31757.457653559053,-31741.414579120432,0.2486038211784119,0.6339635167623601,-9.225235553768796,2.5500956250684204,5321.404964197881,-32448.655336058855,-32424.590724400925,0.2584550854981758,0.5940487208298185,-9.232106128244235,2.2984601741721633,5325.003562429498,-32433.44080532154,-32409.37619366361,-4.23303181998964,-0.4679934721508887,0.11115452746458503,-9.372396415155126,0.8056360881382921,2.136781941431832,5155.87676124098,-33155.8489133222,-33115.741227225655,-691.1976824998019,-683.1761452804931,-675.983151762488,-667.9616145431792,-1398.3912597631497,-1374.3266481052233
20,22439,-1.2786304323962554,-0.1445080096594156,-8.848163056219525,6.920031646390084,5448.6260636852985,-31756.991693326465,-31740.954581735736,0.2518432436978995,0.7622814097000349,-9.199186040269112,3.0268090519610498,5298.240019358186,-32383.032037604004,-32358.97637021791,0.26601558322683005,0.7525246178120282,-9.205935846895018,2.828874191067049,5303.503864925904,-32360.749771273262,-32336.69410388717,-6.170115444175964,-0.6864948835684689,0.09400119919989328,-10.27725178960592,1.1093728227320392,1.4566750953800272,5113.881725482621,-33173.73041811513,-33133.63763913831,-626.0403442775387,-618.0217884821759,-603.7580779467971,-595.7395221514344,-1416.7387247886618,-1392.6830574025735
21,22539,-1.4101813874902047,-0.1583263246732381,-8.906803024706148,6.316069055880952,5428.152456716872,-32083.60933546012,-32067.563330618046,0.26110023796457116,0.8097478981374372,-9.19122399130778,3.1012913065491436,5313.953447656064,-32560.850270369996,-32536.781263106885,0.2799123985275133,0.8260749597766534,-9.195370496322578,2.951191030201745,5317.384832749952,-32546.30083373711,-32522.231826474,-3.60568767107582,-0.41748410721573576,0.15100733443858738,-9.808021033375814,0.7894847708072631,2.3953007616724626,5162.8649169833,-33206.97521827904,-33166.86020617386,-477.24093490987434,-469.2179324888384,-462.69149827698857,-454.66849585595264,-1123.3658828189182,-1099.2968755558104
22,22471,-1.308715760579226,-0.14750315409321263,-8.872459498406391,6.7795160459285055,5484.833316982786,-31685.477975987087,-31669.438014251144,0.24588518034709017,0.6538645231589827,-9.233287592623986,2.659227051569318,5308.945965865741,-32415.884012798666,-32391.82407019475,0.25721901706813993,0.627004900028265,-9.239190730045056,2.4376304177469312,5313.682099370694,-32395.846473615675,-32371.78653101176,-5.132165216396816,-0.5612379304101544,0.07261973296147865,-9.597401889488918,1.0114445051994616,1.781775510556097,5144.198401809362,-33120.25442292881,-33080.15451858895,-730.4060368115788,-722.3860559436071,-710.3684976285876,-702.3485167606159,-1434.7764469417234,-1410.7165043378045
23,22247,-1.3926936512613566,-0.1570379174112482,-8.86851834397545,6.367888828920325,5424.662445679951,-31392.11195508957,-31376.092030195483,0.25047175879688677,0.7246553410735666,-9.2063463107417,2.893161866049761,5319.031945772314,-31827.584833648103,-31803.554946306973,0.2651968396539612,0.7176919798413872,-9.21101217594619,2.7062614350075163,5322.536722308616,-31812.930835002935,-31788.900947661805,-4.1976191675495595,-0.47271011302355254,0.12422253553925033,-9.716099364145576,0.8125762785844418,2.1154614053077716,5148.071896607276,-32550.373548269803,-32510.32373603459,-435.4728785585321,-427.4629161114899,-420.81887991336407,-412.8089174663219,-1158.261593180232,-1134.2317058391054
24,22490,-1.3639085442161483,-0.15372092962765485,-8.872627478378046,6.505295033163116,5597.2548970827675,-31274.967975868505,-31258.9263237786,0.2507003262052606,0.7270465950507952,-9.20608665013435,2.9000624213608983,5476.804636048729,-31762.225451200226,-31738.162973065366,0.26562758923296315,0.7214952745267407,-9.210315654084573,2.716191027483852,5480.32195277457,-31747.786546029234,-31723.724067894374,-4.072445964313151,-0.46180167478898376,0.13295464116694433,-9.752779923941471,0.8201629122291698,2.16543173096317,5312.975953582569,-32441.240314156057,-32401.13618393129,-487.25747533172034,-479.2366492867659,-472.818570160729,-464.79774411577455,-1166.272338287552,-1142.2098601526886
25,22357,-1.3738320893621614,-0.1545900887425844,-8.886935123310506,6.468720007433008,5404.740441167959,-31739.878056277325,-31723.848266777102,0.26606162475804,0.8219114027173481,-9.178967164451738,3.089176815577238,5275.188244757318,-32280.304999152686,-32256.260314902356,0.2828410276239391,0.8218744643333835,-9.185363297888381,2.905782344370968,5279.074713400901,-32263.839655483225,-32239.794971232895,-6.097090396657122,-0.681620399678924,0.09926908856189358,-10.360433818756448,1.2458833976362076,1.4670922414749443,5127.60084907057,-32910.718094221826,-32870.64362047127,-540.4269428753614,-532.4120481252539,-523.9615992059007,-515.9467044557932,-1170.840037944501,-1146.7953536941714
26,22490,-1.337144555269292,-0.151093637120676,-8.849774092083948,6.618412390200896,5327.058855274969,-32387.705801402324,-32371.66414931242,0.2623463160205284,0.8378306890552549,-9.156720379676504,3.193605695571099,5192.542883580796,-32960.90421356429,-32936.84173542943,0.2791650017688933,0.8410250068670178,-9.164564970583342,3.012644857120235,5197.7045604590785,-32938.55900510463,-32914.49652696977,-5.576151327632144,-0.6198907638933838,0.08671694300502801,-10.076559813168263,1.1496293913484754,1.6131874488970317,5026.3029104074685,-33688.702488985575,-33648.598358760806,-573.1984121619644,-565.1775861170099,-550.8532037023069,-542.8323776573525,-1300.9966875832506,-1276.9342094483873
27,22542,-1.3620123813429625,-0.1531247504904534,-8.89478922891618,6.530622886222075,5535.217331600297,-31650.59009791761,-31634.543826888006,0.2475092634182889,0.7228051253744349,-9.218928092606035,2.9203154475592266,5414.759932470164,-32144.56559936645,-32120.496192822044,0.2618176336009901,0.7122578517618124,-9.224514636803073,2.720434991201903,5417.901461910625,-32131.490999126687,-32107.42159258228,-5.102566350432805,-0.5741259111390775,0.11702287226621709,-10.070254163352905,0.9834293472782181,1.7417782068326781,5246.557975415007,-32851.90789006057,-32811.79221248656,-493.9755014488401,-485.9523659340375,-480.9009012090755,-472.87776569427297,-1201.317792142956,-1177.248385598552
28,22668,-1.3015614914067741,-0.1469737963649877,-8.855738394172922,6.803933930621536,5603.642578018575,-31675.37759422727,-31659.32017519269,0.24820135606153246,0.6865608410838396,-9.218676665883848,2.7661446012149584,5456.031889681723,-32278.501695703533,-32254.415567151664,0.2607284928417083,0.6664488057508932,-9.226311330574106,2.5561027047224294,5460.187053919881,-32261.24493894808,-32237.15881039621,-3.0184227054231103,-0.34156481057384963,0.14165727408347886,-9.415655924157758,0.4499585667648248,2.927702061345076,5277.506605408595,-33028.62101553366,-32988.47746794721,-603.1241014762636,-595.0953919589738,-585.8673447208093,-577.8386352035195,-1353.2434213063898,-1329.1572927545203
29,22504,-1.2867853618253204,-0.14461927613359066,-8.897744451691661,6.914707546152144,5370.8597197333775,-32237.595090981333,-32221.552194280994,0.2346122253310477,0.5786067995382527,-9.263910840563607,2.466226125777607,5188.076330836751,-33014.79638770218,-32990.732042651674,0.24476711334093149,0.5489164117402383,-9.268480131125589,2.2426068774021246,5192.044652310797,-32997.58982316454,-32973.52547811403,-3.6288955240699847,-0.3987420143801138,0.12467676749826938,-9.198518766273025,0.549931482763353,2.507887215132332,5029.465202235999,-33709.530340566474,-33669.42309881563,-777.2012967208502,-769.1798483706807,-759.9947321832078,-751.9732838330383,-1471.9352495851417,-1447.8709045346332
30,22642,-1.1986584897490526,-0.1353275849030334,-8.857458666745071,7.389476437612719,5465.694452838983,-32177.423338941393,-32161.368215206116,0.24021362081969186,0.6749579178203131,-9.218596347444102,2.809823670769058,5275.4846781768,-32977.4172228652,-32953.334537262286,0.25067348664985684,0.643962274809427,-9.22689865398236,2.5689285429253226,5280.303261207584,-32956.74565098676,-32932.662965383846,-6.386397799919337,-0.6911930297480612,0.023465666973783522,-9.940911438369653,1.2406360846921811,1.446773848926831,5104.638652214703,-33718.812042782694,-33678.6742334445,-799.9938839238093,-791.9663220561706,-779.3223120453695,-771.2947501777307,-1541.3887038413013,-1517.3060182383851
31,22557,-1.3313412224838372,-0.1505071157025395,-8.845702851120238,6.644204131692938,5456.721346968969,-32008.83384740661,-31992.786245970517,0.2454911292799188,0.6573489720233867,-9.21274976659352,2.6776893077625266,5313.540350550601,-32606.619463430805,-32582.548061276666,0.25838801372294823,0.6396219074541217,-9.216942591128207,2.475431805981312,5317.257684641787,-32590.844183299454,-32566.772781145315,-3.347018042130203,-0.3760158997020588,0.13871403985678632,-9.36920104337438,0.5631432491298569,2.659462008900058,5144.124298952371,-33333.53833881408,-33293.41933522385,-597.7856160241936,-589.7618153061485,-582.0103358928427,-573.9865351747976,-1324.7044914074722,-1300.6330892533333
32,22728,-1.365491464957767,-0.15368058294679726,-8.885256932103694,6.507002907102391,5694.471187990366,-31453.8681525927,-31437.80544674563,0.24654434523160598,0.6357781633870662,-9.237320192222379,2.5787578408655465,5548.311830087514,-32042.842298842854,-32018.74824007225,0.2574173643618159,0.6044166520541956,-9.244427869564271,2.3480026436936514,5551.731862500034,-32028.836858633036,-32004.742799862433,-3.5866544591683676,-0.3999560773598644,0.13730853741448176,-9.356814830508652,0.6021987844603286,2.5002745466478817,5387.106151532344,-32708.985517628495,-32668.828753010825,-588.9741462501552,-580.9427933266197,-574.9687060403376,-566.9373531168021,-1255.117365035796,-1231.0233062651932
33,22368,-1.3241300046730844,-0.14927853535332528,-8.870196921071202,6.698886732999584,5430.3849544376835,-31660.6181468799,-31644.587373589835,0.2438609449281337,0.65737797948836,-9.229337137585352,2.695708325423288,5277.436821643947,-32297.660634157397,-32273.614474222297,0.25608409924118375,0.6363402461984213,-9.234988964178637,2.4848877696194123,5281.52669223422,-32280.332753477065,-32256.286593541965,-5.8516912606671445,-0.6387421067952207,0.05785241417365775,-9.87439514385151,1.1344900979559283,1.5655770761964152,5110.435938974223,-33012.921968319,-32972.84503509384,-637.0424872774965,-629.027100632462,-619.7146065971647,-611.6992199521301,-1352.3038214391017,-1328.2576615040016
34,22475,-1.3773929537405365,-0.1552963809467722,-8.869446572696614,6.439300091241339,5505.467708774841,-31610.72514774727,-31594.684830028593,0.25984223376879406,0.8211679379943712,-9.169494877703949,3.160255844802508,5388.714132763271,-32090.47533835016,-32066.41486177214,0.275910031797019,0.8191000081689698,-9.177789685884099,2.9687213720868395,5393.068932574166,-32072.319875477442,-32048.259398899423,-4.19489515036148,-0.47426353797387943,0.12540824030928097,-9.746122499555653,0.8511878003443841,2.1085323241844414,5219.0113081719355,-32805.64863173804,-32765.54783744134,-479.7501906028883,-471.73003174354744,-461.59472773017114,-453.57456887083026,-1194.9234839907695,-1170.8630074127468
35,22869,-1.3208499080733236,-0.14936440931767503,-8.843136822936714,6.695035347230239,5526.609330169757,-32474.732068564976,-32458.656993443663,0.24119881728722403,0.7330480147173657,-9.19770972927455,3.0391857761244263,5421.9649351855005,-32909.90050466499,-32885.78789198302,0.2544484604454081,0.7187892009992921,-9.204141179513103,2.8248911380366097,5425.44353950344,-32895.23300042937,-32871.120387747396,-4.580172375773172,-0.5220287353383654,0.12274229940224385,-10.02095286267368,0.862984660621118,1.915603361090508,5232.241424815902,-33720.4605972983,-33680.27290949501,-435.16843610001524,-427.13089853935526,-420.50093186439335,-412.46339430373337,-1245.7285287333216,-1221.615916051349
36,22732,-1.2813183035335354,-0.144517281532556,-8.866194339843624,6.919587674189166,5558.600028072078,-32012.370301743405,-31996.307243938572,0.24682510086263532,0.7039537594130155,-9.206934534271323,2.8520347280432565,5390.63620352132,-32707.85332624852,-32683.75873954127,0.25925833822382993,0.6835320702385679,-9.213997709572201,2.6364902086521993,5395.686687036592,-32686.565701017164,-32662.471114309912,-5.092907245771586,-0.5590193732345096,0.07374200076272991,-9.680120384376048,1.064259549760349,1.7888467696816266,5235.868178643026,-33366.053313361306,-33325.89566884922,-695.4830245051162,-687.4514956026978,-674.1953992737581,-666.1638703713397,-1353.6830116179008,-1329.5884249106457
37,22673,-1.21542396059097,-0.1372796230800084,-8.853637075348063,7.284402284650699,5401.696884983811,-32519.548924170445,-32503.49106403399,0.22941065485886425,0.6817822066265318,-9.212534774226349,2.971885534462081,5262.826082362119,-33108.066793907914,-33083.98000370323,0.2390623103782223,0.6454467080310946,-9.222814271305388,2.6999099398392348,5266.547532521881,-33092.03992544038,-33067.9531352357,-6.048573414246409,-0.6648102956165094,0.06280405223777522,-10.189918005121765,1.1965446039084104,1.5041884979724234,5111.2543138326255,-33766.647214400815,-33726.50256405968,-588.5178697374686,-580.4889396692415,-572.4910012699365,-564.4620712017095,-1247.0982902303695,-1223.0115000256883
38,22601,-1.324898795889144,-0.14959531645701937,-8.85655264661848,6.684701257257026,5640.173703089679,-31367.98002495214,-31351.928526088002,0.2386944334218998,0.6162687596357803,-9.225793257101483,2.581831301220612,5499.6896069042705,-31936.049747113,-31911.972498816795,0.2511403293795062,0.6013272200718212,-9.227600021010431,2.3943873194620857,5503.6564261189915,-31919.753961324404,-31895.6767130282,-3.3399753911959023,-0.3704510639072831,0.13497905884776665,-9.21523790744754,0.4983376671450051,2.699411872252798,5346.405513943491,-32570.916440178415,-32530.78769301807,-568.0697221608607,-560.0439727287921,-551.7739363722649,-543.7481869401963,-1202.9364152262751,-1178.8591669300658
39,22513,-1.4141269950720186,-0.15899995556095203,-8.893882957910126,6.28930993390532,5336.274814794288,-32404.92934008833,-32388.885643690086,0.25888911171165496,0.7764827745806442,-9.179227578117484,2.9992871057685644,5219.224357362583,-32902.24536969957,-32878.17982510221,0.27631173805434944,0.7844607075747907,-9.182395585161949,2.839042282816412,5223.243703540331,-32884.914688017714,-32860.84914342035,-3.963071988654139,-0.44333267622250266,0.120611696607707,-9.494383661317283,0.8619565873979941,2.255642441068597,5079.935533671149,-33507.227175686676,-33467.11793469107,-497.3160296112437,-489.2941814121259,-479.98534792938517,-471.96349973026736,-1102.2978355983469,-1078.2322910009862
40,22567,-1.308727022318111,-0.14784033931258173,-8.852299909506051,6.764053739660867,5493.551689181488,-31881.222969673323,-31865.17448179098,0.2516326024645188,0.7739472475556106,-9.197767363546896,3.075703386506684,5361.491685365312,-32428.34010268973,-32404.267370866215,0.2660302609567962,0.7654456143928257,-9.20612402041384,2.877287762827611,5366.457585855467,-32407.447855433104,-32383.37512360959,-5.343611464245897,-0.596777289697749,0.10384760398244273,-10.043357555430406,1.0020533438456873,1.6756669820771364,5174.239389295311,-33226.5943673661,-33186.47314766024,-547.117133016407,-539.0928890752366,-526.2248857597806,-518.2006418186102,-1345.3713976927793,-1321.2986658692607
